"","PLOT_ID","PlotID0","ID_SP1","ID_SP2","ID_SP3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","X","Provincia","Estadillo","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","YEAR","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA11","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2","CoorX","CoorY","Origen","INVENTORY_ID","PLOT_ID_short","Do","SUM_DBH","SUM_H","G","N","Deadwood","dbh_mean","h_mean","dg","Ho","slenderness","dominant_slenderness","SDI","S","S_staggered","Longitude","Latitude","period","tmin","tmax","tmean","prec","MARTONNE"
"838","50_223",50.223,25,21,45,12.44614375,7.9635625,1.02765625,1527.8874536822,396.118969473162,159.154943091895,92000,50,223,NA,931115,12,27,4,6,4,"S",931122,13,208,2,"0208L64",669,4697,93,901,3,3,"0","0",8,8,3,5,9,1,0,50,21,25,0,3,4,3,25,45,0,3,1,3,71,21,0,2,4,3,25,1,2,30,45,3,6,NA,21,3,1,NA,25,45,21,68,91,37,44,1,3,"W",20,NA,NA,NA,4,1,2,NA,0,NA,0,0,NA,NA,"P204",315,NA,"11.50",NA,669000,4697000,50,"IFN2","50_223",20.0467741935484,22876.931520029,13998.5614390605,21.4373625,2083.16136624725,0,10.9818336162988,6.71986417657046,11.4466730659366,8.79032258064516,61.1907301763987,43.8490626759997,594.578829030928,24.9249175802175,46.3904988257395,-0.946394311273072,42.4061601986078,"1986_1996",6.68181818181818,16.2575757575758,11.469696969697,626.290908293291,29.1709244512048
"839","50_23",50.23,25,21,NA,9.5971375,2.5795875,NA,1209.5775674984,95.4929658551372,NA,91973,50,23,NA,931105,12,17,4,4,3,"S",931119,13,143,2,"0143M82",673,4727,93,232,3,3,"0","0",7,7,5,5,9,1,80,70,21,25,0,7,4,3,NA,21,NA,2,NA,4,NA,NA,NA,NA,NA,NA,25,1,2,25,21,3,1,NA,NA,NA,NA,NA,25,21,91,37,44,NA,NA,2,2,"W",20,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,"P204","G305",291,NA,"10.50",NA,673000,4727000,50,"IFN2","50_23",18.4625,13604.5645354952,7464.36683100989,12.176725,1305.07053335354,0,10.4243902439024,5.71951219512195,10.8994181988384,7.5,54.8666354702854,40.62288422478,344.328200403987,36.9081047559815,68.6937232523313,-0.888739547973834,42.6752626988422,"1986_1996",6.9469696969697,16.4772727272727,11.7121212121212,726.33636173335,33.4530355020245
"840","50_312",50.312,21,25,24,21.3223090277778,5.53862569444444,1.57502544444444,937.245775985606,116.713624934057,19.2400642315536,92626,50,312,NA,940210,3,35,4,6,4,"S",940304,1,246,1,"0246K81",672,4683,93,109,6,6,"0","0",6,6,5,5,9,1,40,80,24,21,0,4,3,4,NA,25,NA,2,NA,4,NA,91,NA,2,NA,3,21,3,1,NA,25,3,1,NA,91,3,6,NA,21,25,91,37,24,45,44,3,8,"G",20,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,NA,"01",0,NA,"9.00",NA,672000,4683000,50,"IFN2","50_312",30.4059782608696,18168.2511827955,9960.34075187239,28.4359601666667,1073.19946515122,0,16.9290535196414,9.28097811758503,18.3674465258451,11.0978260869565,54.8227820699901,36.4988292491108,654.312221318254,27.5056467723198,51.1937770781336,-0.914133810199772,42.2795033994043,"1986_1996",7.92424242424242,17.780303030303,12.8522727272727,536.572730584578,23.4800598167294
"842","50_64",50.64,21,25,NA,9.97651875,2.21568125,NA,923.098669932993,159.154943091895,NA,92514,50,64,NA,940314,1,13,4,5,2,"S",940315,1,175,2,"0175L21",659,4716,93,210,6,6,"0","0",7,7,5,5,9,1,0,50,25,21,0,5,1,3,NA,25,NA,4,NA,3,NA,NA,NA,NA,NA,NA,21,1,2,30,25,1,2,30,NA,NA,NA,NA,21,25,37,91,44,45,95,2,2,"W",20,NA,NA,NA,1,1,3,NA,3,NA,0,0,NA,NA,"M405",377,NA,"7.25",NA,659000,4716000,50,"IFN2","50_64",16.8625,12703.7475575951,4838.31026999362,12.1922,1082.25361302489,0,11.7382352941176,4.47058823529412,11.9765457064557,5.875,38.0856928088198,34.8406226834692,332.167784848252,51.7401408784149,96.2992530241601,-1.0625671947182,42.5792812369552,"1986_1996",7.52272727272727,17.0833333333333,12.3030303030303,657.036362799731,29.4595108320532
"843","50_779",50.779,25,21,NA,10.6943506944444,1.97885902777778,NA,523.442923946678,77.809083289371,NA,92073,50,779,NA,931130,13,17,4,2,4,"S",931202,12,408,2,"0408J82",592,4594,93,263,1,1,"0","0",10,10,3,4,9,1,50,50,24,25,0,6,3,4,NA,21,NA,3,NA,3,NA,NA,NA,NA,NA,NA,25,3,1,NA,21,1,2,30,NA,NA,NA,NA,25,21,4,45,37,39,15,3,2,"W",20,NA,NA,NA,1,1,2,NA,0,NA,4,0,NA,NA,"01",159,NA,"6.25",NA,592000,4594000,50,"IFN2","50_779",21.5785714285714,9576.88344231632,4189.31177983,12.6732097222222,601.252007236049,0,15.9282352941176,6.96764705882353,16.3821199159686,7.74285714285714,43.7439988182288,35.8821582257531,305.089201894179,52.6708690181491,98.0315332828395,-1.89791298967034,41.4916126253068,"1986_1996",5.40151515151515,17.9621212121212,11.6818181818182,417.79999741641,19.2696015579895
"844","50_78",50.78,25,NA,NA,15.8529875,NA,NA,1400.56349920868,NA,NA,91918,50,78,NA,931130,12,23,4,6,3,"S",931202,13,175,2,"0175L22",657,4714,93,270,4,4,"0","0",6,6,4,4,9,1,0,50,25,25,0,9,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1,2,20,NA,NA,NA,NA,NA,NA,NA,NA,25,21,91,15,99,44,9,3,3,"W",20,NA,NA,NA,1,1,3,NA,1,NA,0,0,NA,NA,"01",394,NA,"5.00",NA,657000,4714000,50,"IFN2","50_78",15.3375,16615.7760587939,10185.9163578813,15.8529875,1400.56349920868,0,11.8636363636364,7.27272727272727,12.0049184995908,8,61.3026819923372,52.159739201304,431.499832607748,33.4009339867848,62.1661429333008,-1.08747434062424,42.5616897155482,"1986_1996",7.21212121212121,16.8712121212121,12.0416666666667,662.736364234578,30.0674342941963
"845","50_894",50.894,21,25,NA,22.1331305555556,18.2859791666667,NA,696.744973091186,626.009442828122,NA,92943,50,894,NA,940218,3,53,4,1,1,"S",940308,3,410,2,"0410L03",626,4582,93,110,2,2,"0","0",13,13,5,5,9,1,80,90,26,21,7,6,4,4,21,25,3,4,4,4,NA,NA,NA,NA,NA,NA,21,3,1,NA,25,3,1,NA,NA,NA,NA,NA,21,25,45,NA,NA,NA,NA,2,4,"W",20,NA,NA,NA,1,1,2,NA,0,NA,3,0,NA,NA,"01",20,NA,"12.00",NA,626000,4582000,50,"IFN2","50_894",27.9875,25274.1586406443,13535.2437158374,40.4191097222222,1322.75441591931,0,19.1072192513369,10.2326203208556,19.7246279862983,12.4375,53.5536866262717,44.4394819115677,904.221155765999,22.1068719771862,41.145524963035,-1.49323857239206,41.3789396713892,"1986_1996",6.34848484848485,18.4015151515152,12.375,386.690909147263,17.2822752691514
"846","50_897",50.897,21,25,NA,10.2440173611111,8.77299444444444,NA,378.435086907396,194.522708223428,NA,92102,50,897,NA,931118,12,23,4,1,3,"S",931126,13,410,2,"0410L07",638,4582,93,24,4,4,"0","0",10,10,5,5,9,1,70,50,26,25,0,4,3,4,NA,21,NA,3,NA,4,NA,45,NA,2,NA,3,25,1,2,40,21,1,2,40,45,3,6,NA,25,21,45,37,99,95,78,2,2,"W",20,NA,NA,NA,1,1,2,NA,0,NA,4,0,NA,NA,"01",265,NA,"9.50",NA,638000,4582000,50,"IFN2","50_897",26.81875,11519.811619817,4969.17100098029,19.0170118055556,572.957795130823,0,20.1058641975309,8.67283950617284,20.5572435493108,9.9375,43.1358703160739,37.0542996970403,418.54056163957,42.0398872055514,78.2450466191806,-1.3497921041018,41.3769715139597,"1986_1996",6.68181818181818,18.7878787878788,12.7348484848485,376.881817037409,16.5772741915821
"847","8_1022",8.1022,21,25,NA,8.84063680555555,7.1731375,NA,265.258238486492,279.405344539105,NA,11425,8,1022,0,910607,NA,NA,NA,NA,NA,"2",910615,NA,331,4,"0331195",412,4649,90,255,6,NA,"0",NA,5,5,5,5,9,1,85,80,25,21,8,4,3,4,24,25,1,4,3,4,NA,NA,NA,NA,NA,NA,21,3,1,NA,25,3,1,NA,NA,NA,NA,NA,21,25,91,44,95,15,45,2,6,"G",18,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,NA,"01",41,NA,"11.50",NA,412000,4649000,8,"IFN2","8_1022",24.222972972973,10338.1745867725,7280.45445232592,16.0137743055556,544.663583025597,0,18.9808441558442,13.3668831168831,19.3480740844979,14.4054054054054,70.4230170541044,59.4700139470014,360.984205439764,29.7447515471992,55.3612206452166,1.93768962147938,41.9873516065614,"1986_1996",7.61363636363636,17.6742424242424,12.6439393939394,676.009091182189,29.8538641806788
"848","8_1024",8.1024,25,21,44,14.63653125,13.6067875,0.44555625,459.78094670992,1432.39448782706,31.8309886183791,13932,8,1024,NA,920217,2,39,5,6,2,"S",920221,2,331,4,"0331195",414,4649,90,255,6,NA,"0",NA,5,5,5,5,9,1,85,90,25,25,8,6,3,4,24,21,1,3,3,3,NA,NA,NA,NA,NA,NA,25,3,1,NA,21,3,1,NA,NA,NA,NA,NA,25,21,44,91,37,99,15,2,4,"W",20,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,NA,"01",91,NA,"08.75",NA,414000,4649000,8,"IFN2","8_1024",24.83125,24631.8800258557,20207.372607901,28.688875,1924.00642315536,0,12.8023897058824,10.5027573529412,13.778710000022,13.375,82.0374757699763,53.8635791593254,739.50743013796,17.0452333267675,31.7247539168378,1.96182916454299,41.9875724728484,"1986_1996",7.45454545454545,17.3863636363636,12.4204545454545,677.727275046435,30.2280791708496
"849","8_1025",8.1025,21,25,NA,8.8357375,1.72189444444444,NA,502.222264867759,28.2942121052258,NA,11427,8,1025,0,910607,NA,NA,NA,NA,NA,"2",910615,NA,331,4,"0331194",415,4649,90,255,6,NA,"0",NA,5,5,5,4,9,1,80,60,25,21,5,6,3,3,24,25,3,3,3,4,NA,NA,NA,NA,NA,NA,21,3,1,NA,25,3,1,NA,NA,NA,NA,NA,21,25,91,37,44,45,15,2,5,"G",13,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"P204",190,NA,"04.25",NA,415000,4649000,8,"IFN2","8_1025",24.1227272727273,7766.76122288449,4396.21320584946,10.5576319444444,530.516476972984,0,14.64,8.28666666666667,15.9180139045883,11.4848484848485,56.6029143897996,47.6100747440487,257.061368341129,37.8029151457881,70.3591530457896,1.97389903664929,41.9876810028247,"1986_1996",7.45454545454545,17.3863636363636,12.4204545454545,677.727275046435,30.2280791708496
"850","8_1038",8.1038,25,21,NA,12.3533270833333,2.48758125,NA,686.134643551727,95.4929658551372,NA,11440,8,1038,0,910607,NA,NA,NA,NA,NA,"2",910615,NA,331,4,"0331194",415,4648,90,255,6,6,"0","0",6,6,5,3,9,1,80,80,25,25,5,7,3,4,24,21,3,2,3,4,NA,NA,NA,NA,NA,NA,25,3,1,NA,21,3,1,NA,NA,NA,NA,NA,25,21,91,45,44,37,NA,2,6,"G",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"P204",255,NA,"03.50",NA,415000,4648000,8,"IFN2","8_1038",25.11875,11303.5377360377,6806.52639956339,14.8409083333333,781.627609406864,0,14.4615384615385,8.70814479638009,15.5483874707693,14.4375,60.2158948685857,57.4769843244588,364.721337780899,24.7746801894678,46.1108755340385,1.97404362260058,41.978676025079,"1986_1996",7.45454545454545,17.3863636363636,12.4204545454545,677.727275046435,30.2280791708496
"851","8_1054",8.1054,25,21,44,15.7547979166667,4.28766527777778,3.57086302777778,763.943726841098,236.964026381266,51.0710528499326,11453,8,1054,0,910607,NA,NA,NA,NA,NA,"6",910820,NA,331,4,"0331193",417,4647,90,212,6,6,"0","0",5,5,3,5,9,1,90,80,25,25,6,6,3,4,24,21,3,2,3,3,NA,45,NA,1,NA,4,25,3,1,NA,21,3,1,NA,45,3,6,NA,25,21,45,44,37,9,95,3,4,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"G906",210,NA,"08.25",NA,417000,4647000,8,"IFN2","8_1054",33.0886010362694,16461.4877201841,9808.96671710943,25.4546623333333,1071.21887030385,0,15.3670628631801,9.15682778658214,17.394006267712,12.8860103626943,59.5873646649948,38.9439564053178,598.447275644158,23.7105930388211,44.1303861882388,1.99832128538465,41.969884152338,"1986_1996",7.45454545454545,17.3863636363636,12.4204545454545,677.727275046435,30.2280791708496
"852","8_1056",8.1056,25,21,NA,17.6676625,8.4918,NA,1209.5775674984,923.098669932993,NA,11455,8,1056,0,910607,NA,NA,NA,NA,NA,"6",910820,NA,331,4,"0331192",419,4647,90,151,6,6,"0","0",5,5,2,5,9,1,80,80,25,25,6,5,3,3,24,21,2,4,0,3,NA,NA,NA,NA,NA,NA,25,3,1,NA,21,3,1,NA,NA,NA,NA,NA,25,21,37,15,99,45,44,2,4,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,4,NA,"P204","M906",350,NA,"09.25",NA,419000,4647000,8,"IFN2","8_1056",19.3125,25649.4106286899,20340.0017271442,26.1594625,2132.6762374314,0,12.0268656716418,9.53731343283582,12.4970354693578,10.75,79.3000744601638,55.663430420712,700.819948016099,20.1432281034717,37.4907719021854,2.022454685778,41.9700921997969,"1986_1996",7.4469696969697,17.5,12.4734848484848,680.990907777439,30.3019719624548
"853","8_1068",8.1068,25,21,44,10.1323222222222,2.6899,0.9216,190.985931710274,77.809083289371,127.323954473516,11466,8,1068,0,910608,NA,NA,NA,NA,NA,"6",910617,NA,331,4,"0331277",415,4646,90,255,6,6,"0","0",5,5,5,5,9,1,75,70,24,25,6,6,3,4,25,21,3,3,3,3,NA,NA,NA,NA,NA,NA,25,3,1,NA,21,3,1,NA,NA,NA,NA,NA,25,21,44,45,37,91,15,2,6,"G",13,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"P204",350,NA,"13.50",NA,415000,4646000,8,"IFN2","8_1068",31.28125,7467.19625222041,3908.13804703432,13.7438222222222,396.118969473162,0,18.8508928571429,9.86607142857143,21.0182233855698,15.0625,52.33742244115,48.1518481518482,299.846174380407,33.3572407812786,62.0848207145932,1.97433259659744,41.9606660256644,"1986_1996",7.45454545454545,17.3863636363636,12.4204545454545,677.727275046435,30.2280791708496
"854","8_1106",8.1106,21,25,44,7.23650625,5.42630625,0.874225,668.45076098596,350.14087480217,31.8309886183791,11494,8,1106,0,910611,NA,NA,NA,NA,NA,"6",910617,NA,331,4,"0331279",421,4644,90,151,6,NA,"0",NA,4,4,2,3,9,1,50,60,25,25,5,5,4,4,44,21,2,3,4,3,NA,44,NA,2,NA,3,25,3,1,NA,21,3,1,NA,44,3,6,NA,25,21,44,45,37,99,NA,2,3,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,4,NA,NA,"P204",100,NA,"3.50",NA,421000,4644000,8,"IFN2","8_1106",18,13072.9870255683,8944.50780176452,13.5370375,1050.42262440651,0,12.4454545454545,8.51515151515152,12.809578565679,8.875,68.4197711224738,49.3055555555556,359.139996617587,34.7655900456656,64.706054052096,2.04699094157687,41.9432795222271,"1986_1996",7.96969696969697,17.8106060606061,12.8901515151515,670.845456058329,29.3071653813336
"855","8_1123",8.1123,25,21,44,9.02481875,5.649875,2.06105,604.788783749202,413.802852038928,286.478897565412,11508,8,1123,0,910612,NA,NA,NA,NA,NA,"2",910618,NA,331,4,"0331278",418,4643,90,212,6,NA,"0",NA,4,4,5,4,9,1,75,80,24,25,6,5,3,4,25,21,3,4,3,4,NA,NA,NA,NA,NA,NA,25,3,1,NA,21,3,1,NA,NA,NA,NA,NA,25,21,24,45,44,37,99,3,3,"W",19,NA,NA,NA,1,1,2,NA,0,NA,0,4,NA,NA,"M204",175,NA,"6.50",NA,418000,4643000,8,"IFN2","8_1123",18.7125,16638.0577508267,9994.93042617103,17.302,1336.90152197192,0,12.4452380952381,7.47619047619048,12.8367033299423,11.25,60.0726994451884,60.1202404809619,458.64174189563,24.3107170531494,45.2473428358343,2.0109450062324,41.9339682952545,"1986_1996",7.90909090909091,17.7727272727273,12.8409090909091,668.199999917637,29.2545273595781
"856","8_116",8.116,21,NA,NA,16.2131784722222,NA,NA,456.244170196767,NA,NA,10614,8,116,0,910607,NA,NA,NA,NA,NA,"3",910702,NA,255,5,"0255202",404,4679,90,16,2,2,"2","2",11,11,5,5,9,1,80,70,21,21,0,9,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,91,37,99,78,42,74,3,4,"W",19,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,NA,"M404",206,NA,"19.00",NA,404000,4679000,8,"IFN2","8_116",27.55,9376.8787304975,3565.07072525846,16.2131784722222,456.244170196767,0,20.5523255813953,7.81395348837209,21.2711258417048,10.375,38.019801980198,37.6588021778584,352.052416524404,45.1245860081958,83.9863180083952,1.83620088244181,42.25654796222,"1986_1996",5.0530303030303,14.4469696969697,9.75,855.299998456782,43.3063290357864
"857","8_1162",8.1162,21,25,76,8.78346180555556,5.86325694444444,2.64639375,534.053253486138,219.2801438155,254.647908947033,11544,8,1162,0,910612,NA,NA,NA,NA,NA,"6",910618,NA,331,4,"0331387",426,4641,90,129,6,6,"0","0",6,6,3,5,9,1,90,90,21,21,9,4,3,4,NA,25,NA,3,NA,4,NA,76,NA,2,NA,3,21,3,1,NA,25,3,1,NA,76,3,6,NA,21,25,76,44,65,45,37,2,7,"G",17,NA,NA,NA,1,1,2,NA,0,NA,0,0,"P203","P906","G414",248,NA,"10.00",NA,426000,4641000,8,"IFN2","8_1162",25.8060606060606,15254.1171012299,9731.44057594111,18.3175375,1167.13624934057,0,13.069696969697,8.33787878787879,14.1360419431389,13.6969696969697,63.795501970786,53.0765617660874,467.416461258013,21.3705021078938,39.7749862061152,2.10767727888129,41.9167480702013,"1986_1996",7.53787878787879,17.0984848484848,12.3181818181818,697.77272660082,31.2647657540082
"858","8_1175",8.1175,25,21,37,8.17841458333333,7.10115972222222,0.5776,275.868568025952,198.059484736581,127.323954473516,11555,8,1175,0,910612,NA,NA,NA,NA,NA,"6",910618,NA,331,4,"0331387",425,4640,90,129,6,6,"0","0",6,6,5,5,9,1,90,70,21,25,9,5,3,4,NA,21,NA,4,NA,4,NA,NA,NA,NA,NA,NA,25,3,1,NA,21,3,1,NA,NA,NA,NA,NA,25,21,44,37,76,15,99,3,7,"G",20,NA,NA,NA,1,1,2,NA,0,NA,0,4,NA,NA,"01",59,NA,"7.75",NA,425000,4640000,8,"IFN2","8_1175",26.5,10181.1417095885,5600.48560857814,15.8571743055556,601.252007236049,0,16.9332352941176,9.31470588235294,18.3248188338689,14.75,55.00842408768,55.6603773584906,365.2090469675,27.6490179252657,51.4606208613065,2.09574742364409,41.9076483224444,"1986_1996",7.31060606060606,16.6515151515152,11.9810606060606,728.09999824654,33.1239702803871
"859","8_1186",8.1186,25,21,NA,8.87405277777778,2.01332569444444,NA,316.329291336425,60.1252007236049,NA,11563,8,1186,0,910612,NA,NA,NA,NA,NA,"2",910619,NA,331,4,"0331390",418,4639,90,12,6,NA,"0",NA,4,4,5,5,9,1,80,90,24,25,7,6,3,4,NA,21,NA,2,NA,4,NA,91,NA,1,NA,4,25,3,1,NA,21,3,1,NA,91,3,6,NA,25,21,41,44,91,45,56,3,10,"G",14,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,"P406","P204",83,280,"11.75",10.75,418000,4639000,8,"IFN2","8_1186",25.5391986062718,6768.22310992594,4498.42604707959,10.8873784722222,376.45449206003,0,17.9788613303269,11.9494550920706,19.1893594319285,16.9396051103368,66.4639148860566,66.3278647520948,246.224257445348,30.4256928086418,56.6285951385397,2.01150104292615,41.8979475466473,"1986_1996",8.34090909090909,18.0454545454545,13.1931818181818,649.445455009287,28.0015678788914
"861","8_1571",8.1571,25,21,NA,11.31065625,4.4564875,NA,986.760647169751,413.802852038928,NA,13365,8,1571,0,910904,NA,NA,NA,NA,NA,"5",911024,NA,362,4,"0362237",383,4626,90,229,6,6,"0","0",8,8,3,5,9,1,90,75,24,25,0,6,3,3,NA,21,NA,3,NA,3,NA,NA,NA,NA,NA,NA,25,3,1,NA,21,3,1,NA,NA,NA,NA,NA,25,21,45,44,91,15,99,1,3,"W",17,NA,NA,NA,1,1,2,NA,0,NA,0,4,NA,NA,"P910",179,NA,"9.00",NA,383000,4626000,8,"IFN2","8_1571",18.075,16305.4239197647,11618.3108457084,15.76714375,1400.56349920868,0,11.6420454545455,8.29545454545455,11.9723711291684,9.625,71.2542703757931,53.2503457814661,429.623732933509,27.7618152617432,51.6705603601461,1.59225345083301,41.7764901690787,"1986_1996",7.15909090909091,17.2954545454545,12.2272727272727,709.136364991015,31.903885541518
"867","8_1827",8.1827,25,21,23,7.19255625,2.71655694444444,0.4761,374.898310394242,236.964026381266,31.8309886183791,12072,8,1827,0,910911,NA,NA,NA,NA,NA,"5",911001,NA,363,2,"0363K17",421,4624,90,128,6,6,"0","0",5,5,4,5,9,1,60,70,24,25,0,4,3,4,NA,21,NA,3,NA,2,NA,23,NA,2,NA,2,25,3,1,NA,21,3,1,NA,23,3,1,NA,25,21,23,24,44,45,37,3,3,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,4,NA,NA,"01",250,NA,"10.00",NA,421000,4624000,8,"IFN2","8_1827",24.0155172413793,8406.03357763694,4090.28203746171,10.3852131944444,643.693325393888,0,13.0590659340659,6.3543956043956,14.3325433699169,11.0172413793103,48.6588829283686,45.8755115227224,263.562811495684,35.775658186023,66.5860026909776,2.04966093511394,41.7631718175003,"1986_1996",7.8030303030303,17.4166666666667,12.6098484848485,716.799999583851,31.7029988088686
"868","8_183",8.183,21,NA,NA,13.6066548611111,NA,NA,682.597867038573,NA,NA,10677,8,183,0,910611,NA,NA,NA,NA,NA,"5",911003,NA,255,5,"0255362",417,4674,90,166,6,6,"0","0",13,13,5,4,9,1,60,60,21,21,0,9,4,3,NA,37,NA,1,NA,3,NA,NA,NA,NA,NA,NA,21,3,1,NA,37,3,6,NA,NA,NA,NA,NA,21,37,42,76,71,NA,NA,2,2,"W",20,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,NA,"01",260,NA,"5.25",NA,417000,4674000,8,"IFN2","8_183",22.791935483871,10259.3044705292,5543.89718436769,13.6066548611111,682.597867038573,0,15.029792746114,8.12176165803109,15.9311923157382,9.48387096774194,54.037748858054,41.610643266577,331.191897099745,40.3582103878225,75.1150933831449,1.99448829229693,42.2130156193538,"1986_1996",4.9469696969697,13.9469696969697,9.4469696969697,863.709089279175,44.4135565971372
"869","8_1842",8.1842,21,25,NA,7.69510138888889,5.1155,NA,410.266075525775,183.912378683968,NA,12086,8,1842,0,910913,NA,NA,NA,NA,NA,"5",911001,NA,363,2,"0363K17",421,4623,90,64,6,6,"0","0",5,5,5,4,9,1,80,60,24,21,0,5,3,4,25,25,0,4,3,4,NA,NA,NA,NA,NA,NA,21,3,1,NA,25,3,1,NA,NA,NA,NA,NA,21,25,44,45,15,37,4,3,2,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,4,NA,NA,"01",50,NA,"6.00",NA,421000,4623000,8,"IFN2","8_1842",26.4590909090909,8984.82705401446,5982.45747199869,12.8106013888889,594.178454209743,0,15.1214285714286,10.0684523809524,16.5684304297288,13.7575757575758,66.5840025192883,51.9956479413617,307.022201987815,29.8194505704242,55.5002511931833,2.04979379684033,41.7541662792275,"1986_1996",7.8030303030303,17.4166666666667,12.6098484848485,716.799999583851,31.7029988088686
"871","8_1913",8.1913,25,21,24,5.72893055555556,4.04111875,0.43230625,102.566518881444,127.323954473516,31.8309886183791,12150,8,1913,0,910910,NA,NA,NA,NA,NA,"2",910913,NA,363,2,"0363L67",418,4619,90,139,6,6,"0","0",5,5,2,3,9,1,80,55,24,25,0,5,3,4,25,21,0,3,3,4,NA,24,NA,1,NA,4,25,3,1,NA,21,3,1,NA,24,3,1,NA,25,21,24,45,68,44,37,2,4,"W",17,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"P204",24,NA,"3.75",NA,418000,4619000,8,"IFN2","8_1913",26.6293103448276,5648.58576915702,2592.45718414132,10.2023555555556,261.721461973339,0,21.5824324324324,9.90540540540541,22.2784831353216,12.551724137931,45.8956859307495,47.1349951440596,217.521425363915,49.2466786281966,91.6583968520785,2.01426606476994,41.7178402987193,"1986_1996",8.1969696969697,17.6969696969697,12.9469696969697,703.681815786795,30.6655660890911
"877","8_2122",8.2122,21,25,NA,9.93037013888889,3.55760625,NA,473.928052762533,74.2723067762178,NA,12337,8,2122,0,911009,NA,NA,NA,NA,NA,"2",911016,NA,364,1,"0364K00",434,4625,90,224,6,NA,"0",NA,7,7,5,5,9,1,85,85,24,21,3,6,3,4,23,25,3,2,3,4,44,45,3,2,3,3,21,3,1,NA,25,3,1,NA,45,3,6,NA,21,45,25,42,37,15,78,3,6,"G",19,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,NA,"01",10,NA,"15.00",NA,434000,4625000,8,"IFN2","8_2122",24.698275862069,9158.8364584616,5015.14909565128,13.4879763888889,548.200359538751,0,16.7070967741936,9.14838709677419,17.6994104148205,11.8103448275862,54.7574915044794,47.8184991273996,314.933946774751,36.1632758421148,67.3074404394432,2.2059188902673,41.7733647966588,"1986_1996",7.09090909090909,16.6515151515152,11.8712121212121,788.163636305115,36.0365777597074
"879","8_2189",8.2189,21,25,NA,17.5588152777778,4.30942777777778,NA,442.097064144154,56.5884242104517,NA,12398,8,2189,0,911010,NA,NA,NA,NA,NA,"2",911017,NA,364,2,"0364L00",430,4621,90,239,6,6,"0","0",6,6,4,3,9,1,90,80,21,21,0,6,3,4,NA,25,NA,2,NA,4,NA,45,NA,1,NA,3,21,3,1,NA,25,3,1,NA,45,3,6,NA,21,25,45,44,91,68,37,1,4,"W",20,NA,NA,NA,1,1,3,NA,0,NA,0,4,NA,"P204","G911",355,NA,"2.50",NA,430000,4621000,8,"IFN2","8_2189",31.94375,11345.6253765442,7066.47947328015,21.8682430555556,498.685488354605,0,22.7510638297872,14.1702127659574,23.6291794306822,15.75,62.2837370242215,49.3054196830366,455.531154147586,28.4319126769872,52.9177521815418,2.15826845126861,41.7369988535012,"1986_1996",7.79545454545454,17.1515151515152,12.4734848484848,765.063634969971,34.0429461709207
