"","CoorX","CoorY","PlotID0","Origen","Provincia","Estadillo","Cla","Subclase","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","Ano","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosidad","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado","Tecnico","PlotID"
"31357",NA,NA,"17.2041",17,17,2041,"A","1",0,1986,"K","9172","1997","","2-3","2001","",1,"1","1",100,75,1,2,2,2,3,4,"06/14/01 00:00:00","12/30/99 10:11:00",1,2,1,1,7,4,NA,NA,"4","1","0","0","",145,0,6,0,2,"2",2,"ET10= NO HAY PINO LARICIO NI SILVESTRE,  SI EL  PIÑONERO. 10% RESTO  ESPECIES. PIE 2, 9(IFN2) CAIDOS Y  PODRIDOS. COMPROBADA  ESPECIE PIES 6,  8. A  +25M.  HAY ALAMO (051). A +10M. HAY 6101, 0129, 0154.",1,1,"06/14/01 00:00:00","12/30/99 08:51:16","06/14/01 00:00:00","12/30/99 10:15:33",84,"180","285","085","12",NA,NA,NA,NA,NA,NA,"D",5,"17.2041.A.1"
"31376",NA,NA,"17.2059",17,17,2059,"A","1",0,1986,"K","9172","1997","","2-3","2001","",1,"1","1",95,65,1,2,1,1,3,4,"05/30/01 00:00:00","12/30/99 14:55:00",1,2,1,1,7,2,NA,NA,"4","1","0","0","",185,0,2,0,2,"2",2,"PRESENTE LEIRE ORTUZAR. 10% RESTO  ESPECIES. LIMPIAS PARCIALES PARA LA     ENTRESACA. QUEDAN RESTOS DE CORTAS. A   +25M. HAY PINO SITVESTRE.",1,1,"05/30/01 00:00:00","12/30/99 13:40:21","05/30/01 00:00:00","12/30/99 15:02:13",82,"180","225","075","12",NA,NA,NA,NA,NA,NA,"D",5,"17.2059.A.1"
"31456",NA,NA,"17.2125",17,17,2125,"A","1",0,1986,"L","9406","1997","","4-1","2001","",1,"1","1",90,70,1,2,1,2,2,4,"03/15/01 00:00:00","12/30/99 12:14:00",1,2,1,1,5,3,NA,NA,"4","0","","0","",265,20,6,5.2,2,"1",2,"ET20   PORQUE HAY MUCHO PINO PINONERO Y  EL  MADRONO SE ESTA REGENERANDO  BIEN NO CONSIDERO SUBPISO PORQUE NO HAY  SUFICIENTE MADRONO Y ALCORNOQUE.DEJO UN 1 PARA EL RESTO DE LAS ESPECIES. 
PINO    PINASTER A 112 GRDS NO  ENTRA POR     DISTANCIA. PIE 5 DE INFO3 ENTRA  POR PENDIENTE.",14,45,"03/15/01 00:00:00","12/30/99 10:45:02","03/15/01 00:00:00","12/30/99 12:21:50",97,"180","295","125","10",NA,NA,NA,NA,NA,NA,"D",5,"17.2125.A.1"
"31487",NA,NA,"17.2156",17,17,2156,"A","1",0,1986,"M","9301","1997","","4-3","2001","",1,"1","1",90,40,1,2,1,2,2,4,"04/02/01 00:00:00","12/30/99 12:27:00",1,2,1,1,5,2,NA,NA,"4","0","","0","",370,0,4.8,0,2,"1",1,"PINO PINONERO A 80 GRDS NO ENTRA POR        DISTANCIA.
PINO PINONERO A 347 GRDS   NO    ENTRA POR  DIAMETRO.
PINO   PINASTER A   388 GRDS NO ENTRA POR    DIAMETRO.
HAN  REALIZADO ALGUNAS CORTAS   EN LA  PARCELA  Y LOS ALREDEDORES.
HAY   UN ALCORNOQUE EN  EL SUELO, MUERTO Y    SUPUESTAMENTE ERA  PARA TRASPLANTARLO    PUES EL SISTEMA  RADICAL LO TIENE EN UN    CEPELLON.",14,45,"04/02/01 00:00:00","12/30/99 11:34:15","04/02/01 00:00:00","12/30/99 12:37:21",63,"180","380","190","10",NA,NA,NA,NA,NA,NA,"D",5,"17.2156.A.1"
"31668",NA,NA,"17.2310",17,17,2310,"A","1",0,1986,"K","7991","1997","","1-3","2001","",1,"1","1",100,65,1,3,2,2,2,4,"05/17/01 00:00:00","12/30/99 15:46:00",1,2,1,1,7,5,NA,NA,"0","3","0","0","",155,0,8,0,2,"2",3,"ET20. POR ESPECIES Y OCUPACIONES.          SUBPISO DE ALCORNOQUE, ENCINA, ROBLE  Y   MADROÑO. 10% RESTO DE ESPECIES.  PIES   3 Y 11 ENTRAN POR PENDIENTE. A  224 G.   NO 026 POR DIAMETRO.ALTURAS COMPROBADAS. CORTAS Y  RESTOS   POR LA PARCELA ESPARCIDOS.",12,32,"05/17/01 00:00:00","12/30/99 12:47:39","05/17/01 00:00:00","12/30/99 15:52:41",185,"034","060","260","10",NA,NA,NA,NA,NA,NA,"D",4,"17.2310.A.1"
"31673",NA,NA,"17.2315",17,17,2315,"A","1",0,1986,"K","7997","1997","","1-4","2001","",1,"1","1",100,85,1,2,1,2,3,4,"04/23/01 00:00:00","12/30/99 12:44:00",1,2,1,1,7,3,NA,NA,"0","0","","0","",320,0,7.2,0,1,"1",2,"ET10. POR ESPECIE Y OCUPACION. A 222 G.      NO 045 POR DISTANCIA. PIE 17  ESPECIE        CORRECTA IFN3. PIE 18  MEDIDO A  1,25      M.PIE 30 MEDIDO  1.40 M.  ALCORNOQUES   CON  RAMAS  PUNTISECAS. FORMAS DISTINTAS IFN2 CORRECTAS.",12,32,"04/23/01 00:00:00","12/30/99 10:12:11","04/23/01 00:00:00","12/30/99 12:59:10",167,"034","025","225","10",NA,NA,NA,NA,NA,NA,"D",4,"17.2315.A.1"
"31738",NA,NA,"17.2373",17,17,2373,"A","1",0,1985,"L","2882","1997","","3-2","2001","",1,"1","1",100,80,1,2,1,1,2,4,"05/07/01 00:00:00","12/30/99 14:59:00",1,2,1,1,6,5,NA,NA,"0","1","","0","",160,0,4,0,2,"1",2,"DEJO 10% A RESTANTES ESPECIES.
H PIE 6     COMPROBADA.
PIE ALCORNOQUE A 23.6M Y     23G NO ENTRA  POR MUY POCO MEDIDO A     1.2M.
H PIE 22 COMPROBADA.
PIES 19 Y  20  DEL IFN 2 MUERTOS POR  INSECTOS   PERFORADORES.PIE 27 RUMBO CORRECTO.
LAS LIMPIAS SON ANTIGUAS.",15,17,"05/07/01 00:00:00","12/30/99 13:15:44","05/07/01 00:00:00","12/30/99 15:04:45",109,"034","083","272","10",NA,NA,NA,NA,NA,NA,"D",4,"17.2373.A.1"
"31844",NA,NA,"17.2469",17,17,2469,"A","1",0,1985,"M","2863","1997","","3-3","2001","",1,"1","1",100,65,1,2,1,1,2,4,"04/06/01 00:00:00","12/30/99 14:40:00",1,2,1,1,6,2,NA,NA,"0","0","","0","",95,0,1.5,0,2,"1",2,"NO DOY OCUPACION A RESTANTES      ESPECIES.
H PIE 1 COMPROBADA.
DISTANCIA     Y ALTURA PIE 6 COMPROBADA.
HACE AÑOS    CORTARON EL BREZO.",15,17,"04/06/01 00:00:00","12/30/99 13:37:08","04/06/01 00:00:00","12/30/99 14:46:12",69,"034","070","000","10",NA,NA,NA,NA,NA,NA,"D",4,"17.2469.A.1"
"32064",NA,NA,"17.2662",17,17,2662,"A","1",0,1985,"K","2333","1997","","2-3","2001","",1,"1","1",90,70,1,2,1,2,2,4,"04/05/01 00:00:00","12/30/99 11:11:00",1,2,1,1,7,3,NA,NA,"4","2","3","0","",150,0,10,0,2,"2",2,"ET10: AUNQUE COINCIDO CON LA ESPECIE   DOMINANTE, NO ASI CON EL ESTO.EL 10% DE   LA OCUPACION LA RESERVO AL RESTO DE   ESPECIES PRESENTES.
EL PIE N7 DEL IFN3 ENTRA POR CORRECCION  DE PENDIENTE.
A 3511G UN ARBOL NO ENTRA POR DIAMETRO.
HAY ALGUNOS BOLSONES DE PROCESIONARIA  PERO POCO IMPORTANTES.
HEMOS DESBROZADO PARA EL LEVANTAMIENTO.
FUERA DE LOS 10M HAY ROMERO Y  LAVANDULA.
EN LOS ALREDEDORES DE LA PARCELA HAY  SORBUS TORMINALIS, PRUNUS ESPINOSA Y  SALIX CAPREA.
LA ESPECIE 025 NO SE ENCUENTRA  PRESENTE, COMPROBADO QUE EL  PINO EXISTENTE ES EL PINO RESINERO. PIE 7 FORMA COMPROBADA.",4,44,"04/05/01 00:00:00","12/30/99 09:41:01","04/05/01 00:00:00","12/30/99 11:22:20",101,"180","30","150","8",NA,NA,NA,NA,NA,NA,"D",1,"17.2662.A.1"
"32092",NA,NA,"17.2688",17,17,2688,"A","4",0,1997,"","2-3","1985","K","2333","2001","",1,"1","1",100,60,1,2,1,1,2,4,"03/19/01 00:00:00","12/30/99 12:35:00",1,2,1,1,4,2,NA,NA,"0","0","","0","",30,0,4.5,0,3,"3",3,"LOS ALCORNOQUES SE HAYAN FUERA    DE LA PARCELA.EN CAMBIO LA ENCINA ESTA    PATENTE EN FORMA DE SUBPISO.
PARA LAS  DEMAS ESPECIES RESERVO EL 10%  DE LA  OCUPACION.
A 205G UN PIE NO ENTRA POR DIAMETROS.
LA PARCELA NO LA HE ENCONTRADO DADO QUE  MUCHOS PIES ESTAN MUERTOS Y CAIDOS POR  LA PARCELA, ASIMISMO, EL ESPESO  MATORRAL DE ZARZA IMPEDIA LA  VISUALIZACION DE ARBOLES Y RUMBOS.
LOS ARBOLES DE LA ZONA ESTAN DAÑADOS EN  GENERAL.UNOS POR HIEDRA Y OTROS POR  INSECTOS  PERFORADORES(IPS,TOMICUS,TERMITAS...).
TAMBIEN SE OBSERVA PROCESIONARIA.
EL ROBLE ES MUY PARECIDO EL Q.ROBUR.
NO HE OBSERVADO MADROÑO EN LA PARCELA.
TERRAZAS MUY VIEJAS.",4,44,"03/19/01 00:00:00","12/30/99 10:46:32","03/19/01 00:00:00","12/30/99 12:44:31",118,"180","265","200","5",NA,NA,NA,NA,NA,NA,"D",1,"17.2688.A.4"
"32134",NA,NA,"17.2725",17,17,2725,"A","1",0,1985,"L","2375","1997","","4-2","2001","",1,"1","1",100,70,1,2,1,1,2,4,"06/25/01 00:00:00","12/30/99 13:53:00",1,2,1,1,6,3,NA,NA,"4","1","4","4","",252,0,5,0,2,"1",2,"ET10.EN EL ENTORNO LA DENSIDAD DE PINO     PINEA Y PINASTER ES VARIABLE.
NO DOY    OCUPACION A RESTANTES ESPECIES. HAN HECHO MUCHAS CORTAS.",15,17,"06/25/01 00:00:00","12/30/99 12:16:56","06/25/01 00:00:00","12/30/99 14:00:37",104,"034","393","300","10",NA,NA,NA,NA,NA,NA,"D",4,"17.2725.A.1"
"32135",NA,NA,"17.2726",17,17,2726,"A","1",0,1985,"L","2375","1997","","4-2","2001","",1,"1","1",100,70,1,2,1,1,2,4,"06/25/01 00:00:00","12/30/99 10:59:00",1,2,1,1,7,3,NA,NA,"4","0","","0","",233,0,5.8,0,2,"2",2,"DEJO 10% A RESTANTES ESPECIES.
D PIE 1       COMPROBADO.
H PIE 3 Y 4    COMPROBADAS.
PIE 4 ENTRA POR   PENDIENTE.
PIE 300G Y 4.3M CON D   124,122 NO ENTRA  POR MUY POCO. HAN HECHO CORTAS.",15,17,"06/25/01 00:00:00","12/30/99 09:15:00","06/25/01 00:00:00","12/30/99 10:59:53",105,"034","372","013","09",NA,NA,NA,NA,NA,NA,"D",4,"17.2726.A.1"
"32141",NA,NA,"17.2731",17,17,2731,"A","1",0,1984,"J","6236","1997","","1-1","2001","",1,"1","1",100,70,1,2,3,1,2,4,"02/27/01 00:00:00","12/30/99 19:25:00",1,2,1,1,5,3,NA,NA,"4","1","0","0","",40,0,2,0,1,"1",1,"*10% EN OCUPACION PARA LAS DEMAS    SP.*DEBIDO A LOS CRECIMIENTOS    OBSERVADOS NO CONSIDERO NINGUN PIE    COMO 999.*COMPROBADOS ARBOLES A    137,253,290,318 Y 347.*FORMAS Y    ALTURAS COMPROBADAS.",16,14,"02/27/01 00:00:00","12/30/99 08:57:47","02/27/01 00:00:00","12/30/99 11:50:19",173,"034","390","035","05",NA,NA,NA,NA,NA,NA,"D",1,"17.2731.A.1"
"35901",NA,NA,"2.1173",2,2,1173,"A","1",0,1985,"J","0012","1997","","2-2 ","2004","",1,"1","1",70,60,1,3,3,2,2,4,"","",1,1,1,1,5,1,NA,NA,"4","0","","0","",118,NA,11,NA,2,"2",2,"[CLAESP. RESTO DE ESPECIES=10%]. REJON ENCONTRADO, REFERENCIAS: CROQUIS Y ARBOL 18. ARBOLES 4 Y 5 ENTRAN POR PENDIENTE.ARBOLES 8.10,12 Y 17 SP CORRECTA.ARBOL 11 PRACTICAMENTE TUMBADO.PENDIENTE CORREGIDA
02,",16,990,"06/08/04 15:12:10","","06/08/04 17:03:49","",NA,"208","320","10","5",421974,36,4,421974,37,3,"T",99,"2.1173.A.1"
"50423",NA,NA,"28.1493",28,28,1493,"A","1",0,1983,"04","3050","1997","","3-4","2000","133",1,"1","1",85,75,1,2,2,1,2,4,"04/28/00 00:00:00","12/30/99 14:21:00",1,2,1,1,5,4,NA,NA,"0","0","","0","",71,0,1,0,1,"1",2,"LA PARCELA LA HE ENCONTRADO POR MEDIO   DE LOS PIES DEL IFN2. LE DOY UN 20% AL   RESTO DE LAS ESPECIES FORESTALES   ARBOREAS PRESENTES.EL PIE N2 ENTRA POR   MEDIA DE SUS DIAMETROS.EL PIE 6 FORMA COMPROBADA. LOS PIES N11 Y   12 ESTAN BIFURCADOS POR DEBAJO Y ESTAN   COMPROBADOS. EL PIE N13 ESTA BIFURCADO   POR ENCIMA Y ESTA COMPROBADO. EL   DIAMETRO DEL PIE N15 SE HAN MEDIDO CON   CINTA Y ESTA COMPROBADO. LOS PIES N9 Y   10 ESTAN MEDIDOS A 1.5M.",7,37,"04/28/00 00:00:00","12/30/99 13:48:43","04/28/00 00:00:00","12/30/99 15:51:26",123,"133","343","200","10",NA,NA,NA,NA,NA,NA,"D",1,"28.1493.A.1"
"50811",NA,NA,"28.1848",28,28,1848,"A","4",0,1997,"","1-2","1983","01","3063","2000","031",1,"1","1",90,65,1,2,2,1,3,4,"06/14/00 00:00:00","12/30/99 15:50:00",1,2,1,1,5,2,NA,NA,"0","0","","0","",355,0,15,0,2,"2",2,"HE REALIZADO UNA A4 POR LOS CAMBIOS  EXISTENTES EN LA ZONA.
PIES 4 6 Y 12 ENTRAN POR PENDT.",2,4,"06/14/00 00:00:00","12/30/99 14:29:58","06/14/00 00:00:00","12/30/99 15:53:25",83,"133","360","042","10",NA,NA,NA,NA,NA,NA,"D",5,"28.1848.A.4"
"51243",NA,NA,"28.257",28,28,257,"A","1",0,1983,"01","3284","1997","","2-1","2000","027",1,"1","1",100,70,1,2,1,2,1,4,"05/05/00 00:00:00","12/30/99 13:53:00",1,2,1,1,5,2,NA,NA,"0","0","","0","",340,0,1.2,0,2,"1",2,"NO DOY OCUPACION A RESTANTES        ESPECIES.
PIES 1 Y 2 MEDIDOS ENCIMA        1.3M.
D PIE 6 COMPROBADO.
H PIE 10      COMPROBADA.
H PIE 13 COMPROBADA.
H PIE    14 COMPROBADA.
H PIE 15 COMPROBADA.
H  PIE 17 COMPROBADA.
EN LA PARCELA PASTA GANADO.",15,17,"05/05/00 00:00:00","12/30/99 12:37:43","05/05/00 00:00:00","12/30/99 14:03:25",86,"027","060","270","10",NA,NA,NA,NA,NA,NA,"D",4,"28.257.A.1"
"51631",NA,NA,"28.580",28,28,580,"A","1",0,1984,"L","0011","1997","","4-2","2000","082",1,"1","1",90,75,1,2,3,1,3,4,"04/11/00 00:00:00","12/30/99 11:38:00",1,2,1,1,7,1,NA,NA,"0","2","4","5","",250,0,6,0,1,"1",2,"REJON ENCONTRADO POR PIES DEL IFN2.NO DEJO OCUPACION PARA OTRAS    ESPECIES.ARBOL N2 MEDIDO POR DEBAJO DE    1.30.ARBOL N15 DIAMETROS COMPROBADOS Y   ENTRA POR PENDIENTE.ARBOL N 2 ALTURA COMPROBADA.FORMAS COMPROBADAS.HAY ALGUNOS RESTOS  DE PODA DE CIPRES ESPARCIDOS POR LA  PARCELA.A DIFERENCIA DEL P. PIÑONERO EL  P. PINASTER NO PRESENTA NINGUN DAÑO.",8,5,"04/11/00 00:00:00","12/30/99 10:34:26","04/11/00 00:00:00","12/30/99 11:47:09",73,"047","180","364","10",NA,NA,NA,NA,NA,NA,"D",1,"28.580.A.1"
"51938",NA,NA,"28.844",28,28,844,"A","1",0,1983,"04","2987","1997","","4-3","2000","159",1,"1","1",100,70,1,2,2,2,2,4,"06/07/00 00:00:00","12/30/99 13:49:00",1,2,1,1,6,2,NA,NA,"0","3","","0","",350,0,4.2,0,2,"2",2,"REJON ENCONTRADO POR LOS PIES DEL IFN    2.

HAY MUERDAGO EN LA PARCELA PERO NO   AFECTA A LA CALIDAD DEL ARBOLADO.
",13,3,"06/07/00 00:00:00","12/30/99 12:53:26","06/07/00 00:00:00","12/30/99 14:12:51",79,"125","120","385","10",NA,NA,NA,NA,NA,NA,"D",1,"28.844.A.1"
"51967",NA,NA,"28.869",28,28,869,"A","1",0,1983,"04","2987","1997","","4-3","2000","159",1,"1","1",95,60,1,2,1,1,2,4,"04/14/00 00:00:00","12/30/99 12:21:00",1,2,1,1,6,3,NA,NA,"0","4","3","0","",145,20,4,3.8,1,"1",2," REJON ENCONTRADO POR PIES DEL IFN2.PIE 3 IFN 2 ESTA CORTADO.
NO DOY      OCUPACION A LAS OTRAS ESP.

PIE 14 Y 16     MEDIDOS CON CINTA SU DIAM.     NORMAL.
PIE  14 MEDIDO A 1,2 M. SU    DIAMETRO  NORMAL
EN LA PARCELA HAY   MUERDAGO, PERO APENAS  AFECTA AL   ARBOLADO.
A UNOS 15 M DEL CENTRO DE LA   PARCELA,  PASANDO LA VAGUADA HAY   DESBROCES.",13,3,"04/14/00 00:00:00","12/30/99 10:17:51","04/14/00 00:00:00","12/30/99 12:22:11",124,"125","222","022","10",NA,NA,NA,NA,NA,NA,"D",1,"28.869.A.1"
"65972",NA,NA,"37.254",37,37,254,"A","1",0,1984,"M","0003","1997","","3-4","2002","031",1,"1","1",80,70,1,2,1,1,2,4,"04/25/02 00:00:00","12/30/99 11:38:00",1,2,1,1,9,1,NA,NA,"A","S","","0","",380,0,0.2,0,2,"1",2,"ENCONTRADO EL REJON POR EL CROQUIS Y  REFERENCIAS DEL  IFN.

HAY PINOS CON BOLSONES DE  PROCESIONARIA.
PINO PIÑONERO  A   106   GRADOS Y 15.10 MT  AL   LATERAL SIN   PTE NO ENTRA.



PIE 9  DIAMETROS COMPROBADOS.
PIE 12    TAMBIEN  TIENE  HONGOS EN LA  CORTEZA(CHANCRO)DIAMETRO Y FORMA COMPROBADOS.

PIE 14  LE    FALTA  LA   GUIA TERMINAL ALTURA  Y FORMA COMPROBADAS.
PIE  15 DIAMETROSCOMPROBADOS.
PINO A 301 GRADOS Y   14.10 MT NO ENTRA  POR    DIAMETRO.
PIE     22 RUMBO  COMPROBADO.

FUERA DE LOS     5.00 MT HAY  REGENERACION DE PINO  PINASTER.
HAY RESTOS DE RAMAS POR EL     SUELO DE LAS  CORTAS Y ESTAN EN    MONTONES DISPERSOS.",3,26,"04/25/02 00:00:00","12/30/99 10:30:53","04/25/02 00:00:00","12/30/99 11:47:42",77,"170","375","100","10",977659,24,17,977659,23,18,"D",3,"37.254.A.1"
"71069",NA,NA,"40.1151",40,40,1151,"A","1 ",0,1984,"J","0012","2002","","2-2 ","2004","",1,"1","1",90,40,1,2,1,1,3,4,"","",1,2,1,1,5,2,NA,NA,"1","2","3","0","",200,NA,0.5,NA,1,"1",1,"ENCONTRADO REJON POR PIES DEL IFN2. A 166 G. Y 19.7 M. NO ENTRA 026 POR DIAMETRO. LA PODAS ES SOLO EN LOS PINONEROS Y ALGO VIEJAS. RESINACION MUY ESCASA Y ABANDONADA. PRESENCIA ESCASA DE MUERDAGO EN LOS PINASTER.",12,990,"03/02/04 14:27:31","","03/02/04 15:28:09","",NA,"401","380","145","13",375358,8,32,375358,9,31,"T",99,"40.1151.A.1 "
"71070",NA,NA,"40.1152",40,40,1152,"A","1 ",0,1984,"J","0006","2002","","1-2 ","2003","400",1,"1","1",100,60,1,2,1,1,3,4,"","",1,2,1,1,2,3,NA,NA,"0","2","3","0","",175,0,0.2,0,1,"1",1,"ENCONTRADO REJON POR PIES DEL IFN2. EN   EL SUELO HAY ABUNDANCIA DE HERBACEAS Y LIQUENES. A 74 G. NO ENTRA 023 POR DIAMETRO. PIE 11 FORMA COMPROBADA Y CORREGIDA. PIE 14 NO SE CONSIDERA BIFURCADO POR ENCIMA. EN LOS ALREDEDORES HAY CORTAS. LAS PODAS SON  EN EL FUSTE DE LOS PIÑONEROS.",12,990,"11/14/03 10:01:36","","11/14/03 11:42:42","",101,"401","215","165","11",78331,4,37,78331,3,38,"T",99,"40.1152.A.1 "
"71092",NA,NA,"40.1168",40,40,1168,"A","1 ",0,1984,"L","0011","2002","","4-2 ","2003","400",1,"1","1",70,40,1,2,1,1,3,4,"","",1,2,1,1,5,1,NA,NA,"1","0","","0","",40,185,0.2,12,1,"1",1,"ENCONTRADO REJON POR PIES DEL IFN2. PIES 5 Y 13 ESTAN MEDIDOS EL DIAMETRO CON CINTA. PARCELA LEVANTADA EN PRESENCIA DE JOSE   GUILLERMO ROPERO, TECNICO DE TRAGSATEC.  HURONEO MUY ESCASO. LA PARCELA ESTA TOCANDO OTRA TESELA Y NO SE HACE   PARCELA EN EL EJE DE  COORDENADAS DEBIDO A QUE EL PINCHAZO Y  POSTERIOR   DESPLAZAMIENTO DE LA PARCELA CAERIA MUY CERCA DE LA PARCELA DEL  IFN2 YA QUE LA TESELA ES MUY ESTRECHA. HAY MUERDAGO  EN LOS PINASTER ADULTOS.",12,990,"12/10/03 13:24:08","","12/10/03 15:13:11","",109,"401","50","300","12",78365,8,33,78365,7,34,"T",99,"40.1168.A.1 "
"71095",NA,NA,"40.1171",40,40,1171,"A","1 ",0,1984,"M","0011","2002","","4-4 ","2004","",1,"1","1",95,60,1,2,1,1,2,4,"","",1,2,1,1,5,2,NA,NA,"1","9","","0","",90,NA,0.2,NA,1,"1",1,"ENCONTRADO REJON POR PIES DEL IFN2. [PIESMAY 002-] DIAMETROS COMPROBADOS.
40,[PIESMAY 007-] MEDIDO EL DIAMETRO CON CINTA METRICA Y COMPROBADO. [PIESMAY 009-] FORMA CORREGIDA. HAY RESTOS ESCASOS POR EL SUELO. PRESENCIA DE MUERDAGO.",12,990,"01/12/04 15:26:06","","01/12/04 04:14:55","",NA,"401","340","80","12",78369,19,22,78369,19,21,"T",99,"40.1171.A.1 "
"71114",NA,NA,"40.1187",40,40,1187,"A","1 ",0,1985,"J","0010","2002","","2-1 ","2004","",1,"1","1",100,80,1,3,2,2,2,4,"","",1,2,1,1,5,2,NA,NA,"0","2","2","0","",160,NA,1.5,NA,2,"1",1,"ENCONTRADO REJON POR PIES DEL IFN2. SUBPISO DE LA ENCINA. A 29 G. Y 15 M. NO ENTRA 026 POR DISTANCIA. [PIESMAY 005-] NO SE CONSIDERA BIFURCADO POR ENCIMA DE 1,30 M.  [PIESMAY 008-] FORMA CORREGIDA. A 248 G. Y 10,9 M. NO ENTRA 026 POR DIAMETRO. PRESENCIA DE MUERDAGO EN LOS PINASTER. LAS CORTAS SON ESCASAS.
40,LAS PODAS Y LAS CORTAS SON DE HACE ALGUNOS ANOS.
40,",12,990,"01/26/04 13:19:10","","01/26/04 02:35:15","",NA,"401","70","280","14",78376,16,24,78376,17,23,"T",99,"40.1187.A.1 "
"71144",NA,NA,"40.1212",40,40,1212,"A","1 ",0,1985,"J","0002","2002","","1-1 ","2004","",1,"1","1",90,30,1,2,1,1,3,4,"","",1,2,1,1,5,2,NA,NA,"1","2","3","1","",275,NA,0.2,NA,1,"1",1,"ENCONTRADO REJON POR PIES DEL IFN2. [PIESMAY 001-023] ALTURA COMPROBADA.
40,[PIESMAY 005-] ENTRA MUY JUSTO DE DIAMETRO. [PIESMAY 006-026] ALTURA Y  DIAMETRO COMPROBADA. PRESENCIA ESCASA DE MUERDAGO EN LOS PINASTER.
40,[SELVICULTURA] EL GRADEO ES EN EL CORTAFUEGOS.",12,990,"03/05/04 21:09:02","","03/05/04 22:29:38","",NA,"401","315","195","11",375358,20,20,375358,21,19,"T",99,"40.1212.A.1 "
"71164",NA,NA,"40.1228",40,40,1228,"A","3E",0,2002,"","1-3 ","1985","K","0003","2004","",1,"1","2",90,60,1,2,1,1,3,4,"","",1,2,1,1,2,2,NA,NA,"0","1","2","1","",310,NA,0.5,NA,1,"1",1,"[PIESMAY 009-023] MEDIDO EL DIAMETRO A 1.25 M. [PIESMAY 012-023] MEDIDO EL DIAMETRO A 1,25 M. EL GRADEO ES PARA EL CORTAFUEGOS.",12,990,"03/12/04 18:44:08","","03/12/04 19:55:30","",NA,"401","305","200","10",423159,0,40,423159,1,39,"T",99,"40.1228.A.3E"
"71241",NA,NA,"40.1292",40,40,1292,"A","1 ",0,1985,"K","0003","2002","","1-3 ","2003","400",1,"1","1",100,80,1,3,1,1,3,4,"","",1,2,1,1,5,2,NA,NA,"1","2","3","0","",265,0,1.8,0,2,"1",1,"ENCONTRADO REJON POR PIES DEL IFN2. EL   SUBPISO LO FORMA LA ENCINA. PIE 1 FORMA  COMPROBADA Y CORREGIDA. PIE 19 ALTURA Y  DIAMETROS COMPROBADOS Y CORREGIDOS. PIE  21 ESTA DESCOPADO, TIENE MUERDAGO Y PROCESIONARIA. PIE 26 ALTURA  COMPROBADA. ABUNDANCIA DE HERBACEAS.  MODELO DE COMBUSTIBLE DADO EN FUNCION  DE LA REGENERACION DE LOS PINOS Y LAS ENCINAS. HAY ALGUN RESTO DE LAS  CORTAS POR EL SUELO. HAY MUERDAGO Y  PROCESIONARIA EN ALGUNOS PINASTER.",12,990,"11/19/03 10:18:57","","11/19/03 12:05:05","",106,"401","365","150","11",78353,30,11,78353,29,12,"T",99,"40.1292.A.1 "
"71400",NA,NA,"40.1441",40,40,1441,"A","1 ",0,1985,"K","0012","2002","","4-2 ","2003","400",1,"1","1",80,60,1,2,1,1,3,4,"","",1,2,1,1,3,2,NA,NA,"0","0","","0","",100,0,0.2,0,1,"1",2,"REJON LOCALIZADO POR FOTOS AEREAS Y POR PIES IFN2. LOS DAÑOS POR HOMBRE EN CORTEZA ES POR RESINACION. EN LA PARCELA HAY MUERDAGO Y MUSGO EN SUELO. LA REGENERACION Y EL MATORRAL ESTAN COMPROBADOS. NO HAY ENCINA EN RADIO DE PARCELA, AUNQUE SI LA HAY EN LA MASA. LAS CORTAS SON ANTIGUAS. SE CORRIGE LA    ORIENTACION FISIOGRAFICA.",25,990,"12/03/03 14:58:01","","12/03/03 16:12:22","",74,"402","320","120","10",78372,38,3,78372,37,4,"T",99,"40.1441.A.1 "
"71493",NA,NA,"40.1528",40,40,1528,"A","1 ",0,1985,"M","0005","2002","","3-4 ","2003","400",1,"1","1",70,60,1,3,2,1,2,4,"","",1,2,1,1,5,2,NA,NA,"0","2","0","0","",97,0,0.2,0,3,"1",2,"REJON LOCALIZADO POR FOTOS AEREAS Y POR    PARAMETROS ESPECIALES EN PIES IFN2.    REJON LOCALIZADO A 40M RUMBO 210 DESDE    EL PINCHAZO DE LA FOTO AEREA. SUBPISO    DE ENCINA MUY DAÑADO POR EL GANADO.  HAY   DAÑO DE PROCESIONARIA. PIE N. 3 Y  13,  MEDIDOS A 1.10M POR BIFURCACION.  SE CORRIGE LA ORIENTACION FISIOGRAFICA.",25,990,"12/15/03 10:42:25","","12/15/03 12:40:58","",119,"402","190","390","10",78372,14,27,78372,13,28,"T",99,"40.1528.A.1 "
