"","PlotID0","PlotID","Provincia","Origen","Estadillo","Cla","Subclase","nArbol","OrdenIFActual","OrdenIFAnterior","Rumbo","Distancia","DRed","Especie","Diametro1","Diametro2","Altura","Calidad","Forma","ParEsp","Agente","Import","Elemento","Compara"
"78883","5.561","5.561.A.1",5,5,561,"A","1",1,0,1,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","X"
"78884","5.561","5.561.A.1",5,5,561,"A","1",2,0,2,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","X"
"78885","5.561","5.561.A.1",5,5,561,"A","1",3,1,3,45,10,NA,23,316,348,8.5,2,5,NA,100,NA,"","X"
"78886","5.561","5.561.A.1",5,5,561,"A","1",4,2,4,64,2.8,NA,26,358,373,14.5,2,2,NA,100,NA,"","X"
"78887","5.561","5.561.A.1",5,5,561,"A","1",5,3,5,107,12.9,NA,23,444,419,13.5,2,2,41,100,NA,"","X"
"78888","5.561","5.561.A.1",5,5,561,"A","1",6,4,6,142,19.7,NA,23,512,515,18,2,2,NA,100,NA,"","X"
"78889","5.561","5.561.A.1",5,5,561,"A","1",7,5,7,146,8.4,NA,23,434,438,14,2,2,NA,100,NA,"","X"
"78890","5.561","5.561.A.1",5,5,561,"A","1",8,6,8,153,14.8,NA,26,304,311,16.5,2,2,NA,100,NA,"","X"
"78891","5.561","5.561.A.1",5,5,561,"A","1",9,7,9,169,13.5,NA,23,420,395,16.5,2,2,NA,100,NA,"","X"
"78892","5.561","5.561.A.1",5,5,561,"A","1",10,8,10,181,9.7,NA,26,250,258,12.5,2,2,NA,100,NA,"","X"
"78893","5.561","5.561.A.1",5,5,561,"A","1",11,9,0,182,13.7,NA,23,270,275,12,2,2,NA,100,NA,"","X"
"78894","5.561","5.561.A.1",5,5,561,"A","1",12,10,11,217,10.2,NA,23,292,303,12.5,3,2,NA,421,1,"1","X"
"78895","5.561","5.561.A.1",5,5,561,"A","1",13,0,12,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","X"
"78896","5.561","5.561.A.1",5,5,561,"A","1",14,0,13,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","X"
"78897","5.561","5.561.A.1",5,5,561,"A","1",15,0,14,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","X"
"78898","5.561","5.561.A.1",5,5,561,"A","1",16,11,15,255,3.7,NA,23,472,482,15,2,2,NA,100,NA,"","X"
"78899","5.561","5.561.A.1",5,5,561,"A","1",17,0,16,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","X"
"78900","5.561","5.561.A.1",5,5,561,"A","1",18,12,17,293,7.4,NA,23,272,288,12.5,2,2,NA,100,NA,"","X"
"78901","5.561","5.561.A.1",5,5,561,"A","1",19,13,18,294,14.4,NA,23,393,393,12.5,2,2,NA,100,NA,"","X"
"78902","5.561","5.561.A.1",5,5,561,"A","1",20,14,19,310,13.8,NA,26,422,414,14,2,2,NA,100,NA,"","X"
"78903","5.561","5.561.A.1",5,5,561,"A","1",21,15,20,332,8.9,NA,23,369,363,11,2,2,NA,100,NA,"","X"
"78904","5.561","5.561.A.1",5,5,561,"A","1",22,0,21,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","X"
"78905","5.561","5.561.A.1",5,5,561,"A","1",23,16,22,352,13.3,NA,23,350,361,12,2,2,NA,100,NA,"","X"
"78906","5.561","5.561.A.1",5,5,561,"A","1",24,0,23,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","X"
"78925","5.566","5.566.A.1",5,5,566,"A","1",1,1,0,9,8.3,NA,26,251,236,11,2,2,NA,100,NA,"","X"
"78926","5.566","5.566.A.1",5,5,566,"A","1",2,2,0,30,17.4,NA,23,439,413,9.5,2,2,42,100,NA,"","X"
"78927","5.566","5.566.A.1",5,5,566,"A","1",3,3,0,32,8.5,NA,23,204,201,7.5,2,2,45,100,NA,"","X"
"78928","5.566","5.566.A.1",5,5,566,"A","1",4,4,0,35,8.6,NA,23,223,216,7.5,2,2,42,100,NA,"","X"
"78929","5.566","5.566.A.1",5,5,566,"A","1",5,5,999,67,24.5,NA,23,863,863,11,2,4,NA,100,NA,"","X"
"78930","5.566","5.566.A.1",5,5,566,"A","1",6,6,1,72,6.6,NA,26,279,274,10.5,3,2,NA,311,1,"2","X"
"78931","5.566","5.566.A.1",5,5,566,"A","1",7,7,0,77,2.1,NA,23,152,147,6.5,2,3,42,100,NA,"","X"
"78932","5.566","5.566.A.1",5,5,566,"A","1",8,8,0,80,2.4,NA,23,186,194,7,2,2,42,100,NA,"","X"
"78933","5.566","5.566.A.1",5,5,566,"A","1",9,9,0,83,9.9,NA,26,293,300,11.5,3,2,42,311,1,"2","X"
"78934","5.566","5.566.A.1",5,5,566,"A","1",10,10,0,86,10,NA,26,231,231,11,3,2,42,311,1,"2","X"
"78935","5.566","5.566.A.1",5,5,566,"A","1",11,11,0,120,13.2,NA,26,298,311,12,2,2,42,100,NA,"","X"
"78936","5.566","5.566.A.1",5,5,566,"A","1",12,12,0,122,12.9,NA,26,293,330,12,3,2,42,311,1,"2","X"
"78937","5.566","5.566.A.1",5,5,566,"A","1",13,13,0,124,13.3,NA,26,262,260,12,2,2,42,100,NA,"","X"
"78938","5.566","5.566.A.1",5,5,566,"A","1",14,14,0,128,5.1,NA,23,191,210,6,2,4,NA,100,NA,"","X"
"78939","5.566","5.566.A.1",5,5,566,"A","1",15,15,0,153,12.5,NA,26,240,221,10,2,2,NA,100,NA,"","X"
"78940","5.566","5.566.A.1",5,5,566,"A","1",16,16,0,162,11.8,NA,26,305,291,12,2,2,42,100,NA,"","X"
"78941","5.566","5.566.A.1",5,5,566,"A","1",17,17,0,163,12.2,NA,26,286,296,11,3,2,42,311,1,"2","X"
"78942","5.566","5.566.A.1",5,5,566,"A","1",18,18,0,176,6.9,NA,23,180,174,6,2,3,42,100,NA,"","X"
"78943","5.566","5.566.A.1",5,5,566,"A","1",19,19,0,177,6.5,NA,23,194,188,6.5,2,3,45,100,NA,"","X"
"78944","5.566","5.566.A.1",5,5,566,"A","1",20,20,2,250,9.6,NA,26,271,288,9.5,3,2,42,311,1,"2","X"
"78945","5.566","5.566.A.1",5,5,566,"A","1",21,21,3,251,8.8,NA,26,359,340,10,2,2,42,100,NA,"","X"
"78946","5.566","5.566.A.1",5,5,566,"A","1",22,22,0,284,1.9,NA,26,120,125,6.5,3,3,NA,311,1,"2","X"
"78947","5.566","5.566.A.1",5,5,566,"A","1",23,23,0,288,6.5,NA,23,191,180,6.5,2,3,NA,100,NA,"","X"
"78948","5.566","5.566.A.1",5,5,566,"A","1",24,24,0,315,7.3,NA,23,209,204,6.5,2,2,NA,100,NA,"","X"
"78949","5.566","5.566.A.1",5,5,566,"A","1",25,25,0,321,3.9,NA,23,159,159,6.5,2,3,42,100,NA,"","X"
"78950","5.566","5.566.A.1",5,5,566,"A","1",26,26,0,327,3.9,NA,23,187,173,6.5,2,3,45,100,NA,"","X"
"78951","5.566","5.566.A.1",5,5,566,"A","1",27,27,4,334,13.5,NA,23,380,400,9,2,2,NA,100,NA,"","X"
"78952","5.566","5.566.A.1",5,5,566,"A","1",28,28,5,375,10.2,NA,26,423,404,11.5,3,2,NA,311,1,"2","X"
"78953","5.566","5.566.A.1",5,5,566,"A","1",29,29,0,387,13.2,NA,26,229,224,9.5,2,2,NA,100,NA,"","X"
"78954","5.566","5.566.A.1",5,5,566,"A","1",30,30,6,394,4.8,NA,23,303,291,8,2,4,42,100,NA,"","X"
"78955","5.566","5.566.A.1",5,5,566,"A","1",31,31,7,398,4.9,NA,23,254,235,8,2,2,42,100,NA,"","X"
"78963","5.568","5.568.A.1",5,5,568,"A","1",1,1,1,1,10.8,NA,26,428,414,12.5,2,2,2504,100,NA,"","X"
"78964","5.568","5.568.A.1",5,5,568,"A","1",2,2,0,32,10.5,NA,26,247,241,10,2,2,NA,100,NA,"","X"
"78965","5.568","5.568.A.1",5,5,568,"A","1",3,3,0,41,9.7,NA,26,138,137,7.5,2,3,NA,100,NA,"","X"
"78966","5.568","5.568.A.1",5,5,568,"A","1",4,4,2,105,7.7,NA,23,665,665,12.5,2,4,NA,100,NA,"","X"
"78967","5.568","5.568.A.1",5,5,568,"A","1",5,0,3,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","X"
"78968","5.568","5.568.A.1",5,5,568,"A","1",6,5,4,163,16.6,NA,26,621,612,15.5,3,2,2518,322,1,"4","X"
"78969","5.568","5.568.A.1",5,5,568,"A","1",7,6,5,167,5.8,NA,26,588,582,15,2,2,2520,100,NA,"","X"
"78970","5.568","5.568.A.1",5,5,568,"A","1",8,7,0,200,8.8,NA,26,178,181,7.5,2,2,NA,100,NA,"","X"
"78971","5.568","5.568.A.1",5,5,568,"A","1",9,8,6,212,14,NA,26,548,568,10.5,3,2,2518,322,1,"4","X"
"78972","5.568","5.568.A.1",5,5,568,"A","1",10,9,7,255,6.1,NA,26,276,262,10,2,2,NA,100,NA,"","X"
"78973","5.568","5.568.A.1",5,5,568,"A","1",11,10,8,285,14,NA,26,481,464,12.5,2,2,2504,100,NA,"","X"
"78974","5.568","5.568.A.1",5,5,568,"A","1",12,11,9,285,8.5,NA,26,393,387,11.5,2,2,NA,100,NA,"","X"
"78975","5.568","5.568.A.1",5,5,568,"A","1",13,12,10,288,1.7,NA,23,123,116,6,2,3,NA,100,NA,"","X"
"78976","5.568","5.568.A.1",5,5,568,"A","1",14,13,0,297,19.7,NA,26,469,459,13.5,2,2,2505,100,NA,"","X"
"78977","5.568","5.568.A.1",5,5,568,"A","1",15,14,11,317,6.3,NA,26,438,397,13.5,2,2,2505,100,NA,"","X"
"78978","5.568","5.568.A.1",5,5,568,"A","1",16,15,12,321,13.8,NA,26,377,399,13.5,2,2,NA,100,NA,"","X"
"78979","5.568","5.568.A.1",5,5,568,"A","1",17,16,13,326,11.2,NA,26,301,304,12.5,2,2,NA,100,NA,"","X"
"78980","5.568","5.568.A.1",5,5,568,"A","1",18,17,14,339,22.6,NA,26,453,438,12,2,2,2518,100,NA,"","X"
"78981","5.568","5.568.A.1",5,5,568,"A","1",19,18,0,350,12.6,NA,23,233,225,9,2,2,NA,100,NA,"","X"
"78982","5.568","5.568.A.1",5,5,568,"A","1",20,19,15,361,9,NA,26,524,528,14,2,2,2517,100,NA,"","X"
"78983","5.568","5.568.A.1",5,5,568,"A","1",21,20,16,366,2.8,NA,26,381,440,14,2,2,NA,100,NA,"","X"
"78984","5.568","5.568.A.1",5,5,568,"A","1",22,21,17,373,20.1,NA,23,710,710,10.5,2,4,NA,100,NA,"","X"
"78985","5.568","5.568.A.1",5,5,568,"A","1",23,22,18,398,9.4,NA,26,189,184,7.5,3,5,NA,316,1,"9","X"
"79042","5.571","5.571.A.1",5,5,571,"A","1",1,1,1,53,3.4,NA,26,260,269,11,2,2,NA,100,NA,"","X"
"79043","5.571","5.571.A.1",5,5,571,"A","1",2,2,2,84,9.5,NA,23,287,287,8,2,4,NA,100,NA,"","X"
"79044","5.571","5.571.A.1",5,5,571,"A","1",3,3,0,98,13.6,NA,26,276,262,12,2,2,42,100,NA,"","X"
"79045","5.571","5.571.A.1",5,5,571,"A","1",4,4,0,100,13,NA,26,256,246,12,2,2,42,100,NA,"","X"
"79046","5.571","5.571.A.1",5,5,571,"A","1",5,5,3,106,14.1,NA,26,342,352,10.5,3,2,NA,312,1,"9","X"
"79047","5.571","5.571.A.1",5,5,571,"A","1",6,6,0,198,4.3,NA,23,127,130,5,2,3,NA,100,NA,"","X"
"79048","5.571","5.571.A.1",5,5,571,"A","1",7,7,0,200,4.1,NA,23,149,130,5,2,3,NA,100,NA,"","X"
"79049","5.571","5.571.A.1",5,5,571,"A","1",8,8,4,234,9.2,NA,26,290,273,10.5,2,2,NA,100,NA,"","X"
"79050","5.571","5.571.A.1",5,5,571,"A","1",9,9,5,277,11.6,NA,26,345,352,12,2,2,NA,100,NA,"","X"
"79051","5.571","5.571.A.1",5,5,571,"A","1",10,10,6,281,9.6,NA,26,225,232,11.5,2,2,NA,100,NA,"","X"
"79052","5.571","5.571.A.1",5,5,571,"A","1",11,11,7,287,6.6,NA,26,283,275,10.5,2,2,NA,100,NA,"","X"
"79053","5.571","5.571.A.1",5,5,571,"A","1",12,12,8,312,3,NA,23,263,239,8,2,2,NA,100,NA,"","X"
"79054","5.571","5.571.A.1",5,5,571,"A","1",13,13,9,346,5.8,NA,23,304,296,7.5,2,4,NA,100,NA,"","X"
"79055","5.571","5.571.A.1",5,5,571,"A","1",14,14,10,382,3.1,NA,26,277,262,11.5,3,2,NA,312,1,"9","X"
"79056","5.571","5.571.A.1",5,5,571,"A","1",15,15,11,394,2.3,NA,26,262,261,11.5,3,2,NA,312,1,"9","X"
"79057","5.572","5.572.A.1",5,5,572,"A","1",1,1,0,4,14.3,NA,26,332,344,12.5,2,2,NA,100,NA,"","X"
"79058","5.572","5.572.A.1",5,5,572,"A","1",2,2,0,23,14.5,NA,26,260,252,11.5,2,2,NA,100,NA,"","X"
"79059","5.572","5.572.A.1",5,5,572,"A","1",3,3,0,31,24.4,NA,23,578,449,9.5,2,4,NA,100,NA,"","X"
"79060","5.572","5.572.A.1",5,5,572,"A","1",4,4,1,73,8.2,NA,23,546,536,10,2,2,NA,100,NA,"","X"
"79061","5.572","5.572.A.1",5,5,572,"A","1",5,5,0,101,14.1,NA,26,235,230,11,2,2,NA,100,NA,"","X"
"79062","5.572","5.572.A.1",5,5,572,"A","1",6,6,0,142,13.2,NA,26,264,274,11,2,2,NA,100,NA,"","X"
"79063","5.572","5.572.A.1",5,5,572,"A","1",7,7,2,150,3.7,NA,26,263,258,9,2,2,NA,100,NA,"","X"
"79064","5.572","5.572.A.1",5,5,572,"A","1",8,8,0,161,13,NA,26,235,232,10.5,2,2,NA,100,NA,"","X"
"79065","5.572","5.572.A.1",5,5,572,"A","1",9,0,3,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","X"
"79066","5.572","5.572.A.1",5,5,572,"A","1",10,9,0,206,10.9,NA,26,253,240,9,2,2,NA,100,NA,"","X"
"79067","5.572","5.572.A.1",5,5,572,"A","1",11,10,0,233,6.8,NA,26,237,234,9.5,2,2,NA,100,NA,"","X"
"79068","5.572","5.572.A.1",5,5,572,"A","1",12,11,4,271,22.8,NA,23,684,684,13.5,2,2,NA,100,NA,"","X"
"79069","5.572","5.572.A.1",5,5,572,"A","1",13,0,5,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","X"
"79070","5.572","5.572.A.1",5,5,572,"A","1",14,12,6,280,19.4,NA,23,987,987,18.5,2,2,NA,100,NA,"","X"
"79071","5.572","5.572.A.1",5,5,572,"A","1",15,13,0,302,6,NA,26,236,233,8,2,2,NA,100,NA,"","X"
"79072","5.572","5.572.A.1",5,5,572,"A","1",16,14,7,320,2.1,NA,23,299,318,6.5,2,4,NA,100,NA,"","X"
"79073","5.572","5.572.A.1",5,5,572,"A","1",17,15,8,324,9.3,NA,26,264,257,10.5,2,2,NA,100,NA,"","X"
"79074","5.572","5.572.A.1",5,5,572,"A","1",18,16,0,347,12.1,NA,26,226,226,9.5,2,2,NA,100,NA,"","X"
"79075","5.572","5.572.A.1",5,5,572,"A","1",19,17,9,347,9.2,NA,26,232,231,9.5,2,2,NA,100,NA,"","X"
"79076","5.572","5.572.A.1",5,5,572,"A","1",20,0,10,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","X"
"79077","5.572","5.572.A.1",5,5,572,"A","1",21,0,11,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","X"
"83325","5.893","5.893.A.3C",5,5,893,"A","3C",1,1,1,0,10.1,NA,26,318,305,9.5,2,2,NA,NA,NA,"","C"
"83326","5.893","5.893.A.3C",5,5,893,"A","3C",2,2,2,9,6.3,NA,26,239,243,8.5,2,2,NA,NA,NA,"","C"
"83327","5.893","5.893.A.3C",5,5,893,"A","3C",3,3,3,35,6.1,NA,26,258,252,9.5,2,2,NA,NA,NA,"","C"
"83328","5.893","5.893.A.3C",5,5,893,"A","3C",4,4,0,50,14.4,NA,26,246,244,9.5,2,2,NA,NA,NA,"","C"
"83329","5.893","5.893.A.3C",5,5,893,"A","3C",5,5,4,59,14.3,NA,26,374,337,10,3,2,NA,NA,NA,"","C"
"83330","5.893","5.893.A.3C",5,5,893,"A","3C",6,6,5,106,4.1,NA,26,357,355,9.5,2,2,NA,NA,NA,"","C"
"83331","5.893","5.893.A.3C",5,5,893,"A","3C",7,7,0,148,9.9,NA,26,230,227,8,3,2,NA,NA,NA,"","C"
"83332","5.893","5.893.A.3C",5,5,893,"A","3C",8,8,6,152,10.4,NA,26,356,368,9.5,2,2,NA,NA,NA,"","C"
"83333","5.893","5.893.A.3C",5,5,893,"A","3C",9,9,7,169,9.4,NA,23,253,238,6.5,2,2,41,NA,NA,"","C"
"83334","5.893","5.893.A.3C",5,5,893,"A","3C",10,10,8,209,6.1,NA,26,234,224,9,2,2,NA,NA,NA,"","C"
"83335","5.893","5.893.A.3C",5,5,893,"A","3C",11,11,0,226,1.6,NA,237,77,76,3.5,2,5,NA,NA,NA,"","C"
"83336","5.893","5.893.A.3C",5,5,893,"A","3C",12,12,9,253,3.5,NA,23,356,397,9,2,4,42,NA,NA,"","C"
"83337","5.893","5.893.A.3C",5,5,893,"A","3C",13,13,10,261,3.1,NA,23,434,450,9.5,2,2,42,NA,NA,"","C"
"83338","5.893","5.893.A.3C",5,5,893,"A","3C",14,14,11,291,16.8,NA,26,340,355,10,3,2,NA,NA,NA,"","C"
"83390","5.900","5.900.A.1",5,5,900,"A","1",1,1,1,6,12.5,NA,26,309,305,12,4,2,NA,311,2,"2","X"
"83391","5.900","5.900.A.1",5,5,900,"A","1",2,2,2,59,9.5,NA,23,467,450,12.5,2,4,NA,100,NA,"","X"
"83392","5.900","5.900.A.1",5,5,900,"A","1",3,3,3,65,5.3,NA,23,466,462,13,2,2,NA,100,NA,"","X"
"83393","5.900","5.900.A.1",5,5,900,"A","1",4,4,4,85,14.9,NA,23,390,395,12.5,2,4,NA,100,NA,"","X"
"83394","5.900","5.900.A.1",5,5,900,"A","1",5,5,5,106,19.6,NA,23,508,523,12,2,4,NA,100,NA,"","X"
"83395","5.900","5.900.A.1",5,5,900,"A","1",6,6,6,128,9.6,NA,23,268,281,10.5,2,2,42,100,NA,"","X"
"83396","5.900","5.900.A.1",5,5,900,"A","1",7,7,7,130,9.7,NA,23,281,281,9.5,2,2,42,100,NA,"","X"
"83397","5.900","5.900.A.1",5,5,900,"A","1",8,8,8,180,11.3,NA,26,333,342,12.5,3,2,NA,312,1,"9","X"
"83398","5.900","5.900.A.1",5,5,900,"A","1",9,9,9,206,8.6,NA,26,332,333,13,3,2,NA,311,1,"2","X"
"83399","5.900","5.900.A.1",5,5,900,"A","1",10,10,10,234,10.4,NA,26,333,334,12,3,2,NA,311,1,"2","X"
"83400","5.900","5.900.A.1",5,5,900,"A","1",11,11,11,248,11,NA,26,278,260,11.5,2,2,NA,100,NA,"","X"
"83401","5.900","5.900.A.1",5,5,900,"A","1",12,12,0,273,21.9,NA,23,430,433,10.5,2,4,NA,100,NA,"","X"
"83402","5.900","5.900.A.1",5,5,900,"A","1",13,13,12,289,11.7,NA,23,478,469,12.5,2,2,41,100,NA,"","X"
"83403","5.900","5.900.A.1",5,5,900,"A","1",14,14,0,306,19.2,NA,23,438,432,12.5,2,2,NA,100,NA,"","X"
"83404","5.900","5.900.A.1",5,5,900,"A","1",15,15,13,380,15.3,NA,26,369,352,13.5,2,2,NA,100,NA,"","X"
"90827","5.1282","5.1282.A.1",5,5,1282,"A","1",1,1,1,6,14.6,NA,23,579,584,12,2,4,NA,100,NA,"","X"
"90828","5.1282","5.1282.A.1",5,5,1282,"A","1",2,2,2,28,9.7,NA,23,456,491,18.5,2,4,NA,100,NA,"","X"
"90829","5.1282","5.1282.A.1",5,5,1282,"A","1",3,3,3,46,14.2,NA,23,482,469,19,2,2,NA,100,NA,"","X"
"90830","5.1282","5.1282.A.1",5,5,1282,"A","1",4,4,4,47,23.8,NA,23,551,530,17,2,2,41,100,NA,"","X"
"90831","5.1282","5.1282.A.1",5,5,1282,"A","1",5,5,5,52,14.3,NA,23,520,527,22,2,4,NA,100,NA,"","X"
"90832","5.1282","5.1282.A.1",5,5,1282,"A","1",6,6,0,74,21.1,NA,23,442,456,15.5,2,2,41,100,NA,"","X"
"90833","5.1282","5.1282.A.1",5,5,1282,"A","1",7,7,6,77,3.1,NA,26,437,430,23,2,2,2822,100,NA,"","X"
"90834","5.1282","5.1282.A.1",5,5,1282,"A","1",8,8,7,88,5.6,NA,26,495,495,20.5,2,2,2817,100,NA,"","X"
"90835","5.1282","5.1282.A.1",5,5,1282,"A","1",9,9,8,116,14.1,NA,26,385,408,26.5,2,2,NA,100,NA,"","X"
"90836","5.1282","5.1282.A.1",5,5,1282,"A","1",10,10,0,117,19.3,NA,26,455,460,19,2,2,NA,100,NA,"","X"
"90837","5.1282","5.1282.A.1",5,5,1282,"A","1",11,11,9,170,7,NA,23,157,154,12.5,3,2,42,316,2,"9","X"
"90838","5.1282","5.1282.A.1",5,5,1282,"A","1",12,12,0,173,7.1,NA,23,217,168,9.5,3,2,42,316,2,"9","X"
"90839","5.1282","5.1282.A.1",5,5,1282,"A","1",13,13,10,182,4.1,NA,26,585,583,28,2,2,2820,100,NA,"","X"
"90840","5.1282","5.1282.A.1",5,5,1282,"A","1",14,14,0,190,16,NA,26,456,470,20,2,2,NA,100,NA,"","X"
"90841","5.1282","5.1282.A.1",5,5,1282,"A","1",15,15,11,200,11.3,NA,26,303,324,16,2,2,NA,100,NA,"","X"
"90842","5.1282","5.1282.A.1",5,5,1282,"A","1",16,16,0,219,10.9,NA,26,230,252,11.5,3,2,NA,316,1,"9","X"
"90843","5.1282","5.1282.A.1",5,5,1282,"A","1",17,17,0,234,13,NA,26,454,446,16,2,2,NA,100,NA,"","X"
"90844","5.1282","5.1282.A.1",5,5,1282,"A","1",18,18,12,261,22.5,NA,26,769,769,22,2,2,2812,100,NA,"","X"
"90845","5.1282","5.1282.A.1",5,5,1282,"A","1",19,19,13,282,19.7,NA,26,653,653,20.5,2,2,2817,100,NA,"","X"
"90846","5.1282","5.1282.A.1",5,5,1282,"A","1",20,20,14,291,10.5,NA,26,233,221,12,2,2,NA,100,NA,"","X"
"90847","5.1282","5.1282.A.1",5,5,1282,"A","1",21,21,15,309,10.3,NA,26,184,187,12.5,2,2,NA,100,NA,"","X"
"90848","5.1282","5.1282.A.1",5,5,1282,"A","1",22,22,16,317,11.3,NA,26,391,409,14,2,2,NA,100,NA,"","X"
"90849","5.1282","5.1282.A.1",5,5,1282,"A","1",23,23,0,323,12.3,NA,26,235,225,11.5,2,2,NA,100,NA,"","X"
"90850","5.1282","5.1282.A.1",5,5,1282,"A","1",24,24,17,350,5.4,NA,26,214,205,13,3,2,NA,316,1,"9","X"
"90851","5.1282","5.1282.A.1",5,5,1282,"A","1",25,25,18,355,7.7,NA,26,710,710,21,2,2,2620,100,NA,"","X"
"90852","5.1282","5.1282.A.1",5,5,1282,"A","1",26,26,19,370,5,NA,26,159,164,13,2,2,NA,100,NA,"","X"
"90853","5.1282","5.1282.A.1",5,5,1282,"A","1",27,27,20,383,7.3,NA,23,303,293,12,2,2,NA,100,NA,"","X"
"90854","5.1282","5.1282.A.1",5,5,1282,"A","1",28,28,21,390,9.1,NA,26,206,195,8,3,2,NA,316,1,"9","X"
"91164","5.1297","5.1297.A.1",5,5,1297,"A","1",1,1,1,41,12.9,NA,26,577,557,19.1,2,2,NA,100,NA,"","X"
"91165","5.1297","5.1297.A.1",5,5,1297,"A","1",2,2,2,61,19.1,NA,26,656,656,19.7,2,2,NA,100,NA,"","X"
"91166","5.1297","5.1297.A.1",5,5,1297,"A","1",3,3,3,182,17.3,NA,26,649,649,17.8,2,2,NA,100,NA,"","X"
"91167","5.1297","5.1297.A.1",5,5,1297,"A","1",4,4,4,189,9.7,NA,23,269,288,10.1,2,2,NA,100,NA,"","X"
"91168","5.1297","5.1297.A.1",5,5,1297,"A","1",5,5,5,206,13.7,NA,26,507,522,18,2,2,NA,100,NA,"","X"
"91169","5.1297","5.1297.A.1",5,5,1297,"A","1",6,6,0,225,24.9,NA,23,464,482,17.7,2,2,NA,100,NA,"","X"
"91170","5.1297","5.1297.A.1",5,5,1297,"A","1",7,7,6,227,8,NA,26,571,556,19.5,2,2,NA,100,NA,"","X"
"91171","5.1297","5.1297.A.1",5,5,1297,"A","1",8,8,0,241,22.5,NA,23,398,458,12.6,2,2,NA,100,NA,"","X"
"91172","5.1297","5.1297.A.1",5,5,1297,"A","1",9,9,7,251,12.2,NA,23,334,368,13.2,2,2,NA,100,NA,"","X"
"91173","5.1297","5.1297.A.1",5,5,1297,"A","1",10,10,8,265,16.1,NA,23,588,576,18,2,2,41,100,NA,"","X"
"91174","5.1297","5.1297.A.1",5,5,1297,"A","1",11,11,9,276,17.3,NA,23,544,534,17.9,2,2,41,100,NA,"","X"
"91175","5.1297","5.1297.A.1",5,5,1297,"A","1",12,12,10,300,20.9,NA,23,653,653,19.1,2,2,NA,100,NA,"","X"
"91176","5.1297","5.1297.A.1",5,5,1297,"A","1",13,13,11,352,11.3,NA,23,821,821,20.8,2,2,NA,100,NA,"","X"
"91177","5.1297","5.1297.A.1",5,5,1297,"A","1",14,14,12,388,15.6,NA,23,710,710,20.2,2,2,NA,100,NA,"","X"
"92013","5.1332","5.1332.A.1",5,5,1332,"A","1",1,1,1,24,20.8,NA,23,662,662,22.8,2,2,NA,100,NA,"","X"
"92014","5.1332","5.1332.A.1",5,5,1332,"A","1",2,2,0,49,14.7,NA,23,252,271,9.5,2,2,42,100,NA,"","X"
"92015","5.1332","5.1332.A.1",5,5,1332,"A","1",3,3,2,102,2.1,NA,26,245,239,12.5,2,2,NA,100,NA,"","X"
"92016","5.1332","5.1332.A.1",5,5,1332,"A","1",4,4,3,140,9,NA,23,310,302,11.9,2,4,NA,100,NA,"","X"
"92017","5.1332","5.1332.A.1",5,5,1332,"A","1",5,5,0,141,13,NA,23,298,288,12.4,2,2,NA,100,NA,"","X"
"92018","5.1332","5.1332.A.1",5,5,1332,"A","1",6,6,4,158,14.6,NA,26,286,294,13.1,2,2,NA,100,NA,"","X"
"92019","5.1332","5.1332.A.1",5,5,1332,"A","1",7,7,5,163,23.5,NA,23,455,488,12.2,2,2,NA,100,NA,"","X"
"92020","5.1332","5.1332.A.1",5,5,1332,"A","1",8,8,6,181,18.1,NA,23,511,516,13.3,2,2,NA,100,NA,"","X"
"92021","5.1332","5.1332.A.1",5,5,1332,"A","1",9,9,7,183,5.1,NA,23,321,286,11,2,4,NA,100,NA,"","X"
"92022","5.1332","5.1332.A.1",5,5,1332,"A","1",10,10,8,208,11.2,NA,26,311,302,13.9,2,2,NA,100,NA,"","X"
"92023","5.1332","5.1332.A.1",5,5,1332,"A","1",11,11,9,220,9.1,NA,26,292,268,13,2,2,NA,100,NA,"","X"
"92024","5.1332","5.1332.A.1",5,5,1332,"A","1",12,12,0,225,21.5,NA,23,430,454,12.6,2,4,NA,100,NA,"","X"
"92025","5.1332","5.1332.A.1",5,5,1332,"A","1",13,13,10,228,7.5,NA,23,223,218,11.7,2,2,NA,100,NA,"","X"
"92026","5.1332","5.1332.A.1",5,5,1332,"A","1",14,14,11,238,3.8,NA,23,230,252,9.5,2,4,NA,100,NA,"","X"
"92027","5.1332","5.1332.A.1",5,5,1332,"A","1",15,15,12,252,14.1,NA,26,365,361,17.4,2,2,NA,100,NA,"","X"
"92028","5.1332","5.1332.A.1",5,5,1332,"A","1",16,16,13,255,10.7,NA,26,350,329,15.4,2,2,NA,100,NA,"","X"
