"","PlotID0","PlotID","Provincia","Origen","Estadillo","Cla","Subclase","nArbol","OrdenIFActual","OrdenIFAnterior","Rumbo","Distancia","DRed","Especie","Diametro1","Diametro2","Altura","Calidad","Forma","ParEsp","Agente","Import","Elemento","Compara"
"41302","2.912","2.912.A.1",2,2,912,"A","1",43,32,33,362,7.4,NA,24,237,233,11,2,2,NA,100,NA,"",""
"41303","2.912","2.912.A.1",2,2,912,"A","1",44,33,0,380,12,NA,24,234,228,9.5,2,2,NA,100,NA,"",""
"41459","2.921","2.921.A.1",2,2,921,"A","1",1,888,1,4,12.5,NA,26,295,292,NA,6,NA,NA,311,3,"9",""
"41460","2.921","2.921.A.1",2,2,921,"A","1",2,1,2,14,5.4,NA,24,437,416,16,2,2,NA,100,NA,"",""
"41461","2.921","2.921.A.1",2,2,921,"A","1",3,2,3,20,14.8,NA,26,394,400,12,3,2,NA,311,1,"3",""
"41462","2.921","2.921.A.1",2,2,921,"A","1",4,3,4,22,9.7,NA,24,293,285,13.4,2,2,NA,100,NA,"",""
"41463","2.921","2.921.A.1",2,2,921,"A","1",5,4,5,35,15.1,NA,24,370,400,14.1,2,2,NA,100,NA,"",""
"41464","2.921","2.921.A.1",2,2,921,"A","1",6,888,6,103,4.6,NA,26,320,316,NA,6,NA,NA,311,3,"9",""
"41465","2.921","2.921.A.1",2,2,921,"A","1",7,5,7,180,3,NA,24,380,385,14.8,2,2,NA,100,NA,"",""
"41466","2.921","2.921.A.1",2,2,921,"A","1",8,6,8,208,13.2,NA,24,385,385,16.1,2,2,NA,100,NA,"",""
"41467","2.921","2.921.A.1",2,2,921,"A","1",9,7,9,327,11.9,NA,24,275,306,15.5,2,2,NA,100,NA,"",""
"41468","2.921","2.921.A.1",2,2,921,"A","1",10,8,10,337,15.5,NA,24,500,492,17.2,2,2,NA,100,NA,"",""
"41469","2.921","2.921.A.1",2,2,921,"A","1",11,888,11,341,7.5,NA,26,284,287,NA,6,NA,NA,311,3,"9",""
"41470","2.921","2.921.A.1",2,2,921,"A","1",12,9,12,351,9.2,NA,26,364,374,15,3,2,NA,311,1,"3",""
"42047","2.955","2.955.A.1",2,2,955,"A","1",1,1,1,1,22.9,NA,26,500,523,15.5,2,2,NA,100,NA,"",""
"42048","2.955","2.955.A.1",2,2,955,"A","1",2,2,2,11,13.1,NA,26,336,330,13.2,2,2,NA,100,NA,"",""
"42049","2.955","2.955.A.1",2,2,955,"A","1",3,888,3,46,7.2,NA,26,126,129,NA,6,NA,NA,200,3,"9",""
"42050","2.955","2.955.A.1",2,2,955,"A","1",4,888,4,69,10.1,NA,26,151,157,NA,6,NA,NA,200,3,"9",""
"42051","2.955","2.955.A.1",2,2,955,"A","1",5,3,5,70,24.5,NA,26,668,668,19,2,2,NA,322,NA,"",""
"42052","2.955","2.955.A.1",2,2,955,"A","1",6,4,6,75,6.3,NA,26,321,288,13,2,2,NA,100,NA,"",""
"42053","2.955","2.955.A.1",2,2,955,"A","1",7,5,0,140,22.3,NA,26,532,503,16.9,2,2,NA,100,NA,"",""
"42054","2.955","2.955.A.1",2,2,955,"A","1",8,888,7,152,6,NA,26,161,154,NA,6,NA,NA,200,3,"9",""
"42055","2.955","2.955.A.1",2,2,955,"A","1",9,6,8,166,2.1,NA,24,370,365,19.7,2,2,NA,100,NA,"",""
"42056","2.955","2.955.A.1",2,2,955,"A","1",10,7,9,172,14.5,NA,26,310,307,12.1,2,2,42,100,NA,"",""
"42057","2.955","2.955.A.1",2,2,955,"A","1",11,8,10,213,2.7,NA,24,292,323,19,2,2,NA,100,NA,"",""
"42058","2.955","2.955.A.1",2,2,955,"A","1",12,888,11,223,3.8,NA,24,192,188,NA,6,NA,NA,200,3,"9",""
"42059","2.955","2.955.A.1",2,2,955,"A","1",13,888,12,237,24.2,NA,26,508,559,NA,6,NA,NA,200,3,"9",""
"42060","2.955","2.955.A.1",2,2,955,"A","1",14,9,13,252,13.7,NA,26,467,473,16.2,2,2,NA,100,NA,"",""
"42061","2.955","2.955.A.1",2,2,955,"A","1",15,10,14,254,5.6,NA,24,410,399,20,2,2,NA,100,NA,"",""
"42062","2.955","2.955.A.1",2,2,955,"A","1",16,11,15,263,14.4,NA,26,294,299,10.4,3,2,NA,200,1,"9",""
"42063","2.955","2.955.A.1",2,2,955,"A","1",17,12,0,357,17.3,NA,24,451,462,21,2,2,42,100,NA,"",""
"42064","2.955","2.955.A.1",2,2,955,"A","1",18,13,0,360,17.3,NA,24,435,478,21.3,2,2,42,100,NA,"",""
"42065","2.955","2.955.A.1",2,2,955,"A","1",19,888,16,374,4.7,NA,26,527,554,NA,6,NA,NA,200,3,"9",""
"42276","2.975","2.975.A.1",2,2,975,"A","1",1,1,0,27,12,NA,26,234,226,8,2,2,NA,100,NA,"",""
"42277","2.975","2.975.A.1",2,2,975,"A","1",2,2,1,58,2.7,NA,24,170,175,8.5,2,2,NA,100,NA,"",""
"42278","2.975","2.975.A.1",2,2,975,"A","1",3,3,2,78,5.3,NA,26,231,207,7.5,2,2,NA,100,NA,"",""
"42279","2.975","2.975.A.1",2,2,975,"A","1",4,4,3,120,6.6,NA,26,148,145,7.5,2,2,3015,100,NA,"",""
"42280","2.975","2.975.A.1",2,2,975,"A","1",5,5,4,121,4.6,NA,26,193,213,7.5,2,2,NA,100,NA,"",""
"42281","2.975","2.975.A.1",2,2,975,"A","1",6,888,5,135,7.8,NA,26,147,148,NA,6,NA,NA,200,3,"9",""
"42282","2.975","2.975.A.1",2,2,975,"A","1",7,6,0,135,6.9,NA,26,134,135,5.5,2,3,NA,100,NA,"",""
"42283","2.975","2.975.A.1",2,2,975,"A","1",8,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"42284","2.975","2.975.A.1",2,2,975,"A","1",9,7,7,139,4.2,NA,26,240,220,10,2,2,NA,100,NA,"",""
"42285","2.975","2.975.A.1",2,2,975,"A","1",10,8,8,146,4.9,NA,26,132,128,8.5,2,2,NA,100,NA,"",""
"42286","2.975","2.975.A.1",2,2,975,"A","1",11,9,9,149,5.9,NA,26,167,150,6.5,3,3,NA,200,1,"9",""
"42287","2.975","2.975.A.1",2,2,975,"A","1",12,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"42288","2.975","2.975.A.1",2,2,975,"A","1",13,888,11,163,5.6,NA,26,178,167,NA,6,NA,NA,200,3,"9",""
"42289","2.975","2.975.A.1",2,2,975,"A","1",14,10,0,184,8.3,NA,24,156,158,8.5,2,2,42,100,NA,"",""
"42290","2.975","2.975.A.1",2,2,975,"A","1",15,11,12,185,8.6,NA,24,197,203,7.5,2,2,42,100,NA,"",""
"42291","2.975","2.975.A.1",2,2,975,"A","1",16,12,13,202,2.6,NA,24,220,233,10,2,2,3020,100,NA,"",""
"42292","2.975","2.975.A.1",2,2,975,"A","1",17,13,14,251,4.1,NA,45,82,85,4.5,2,5,NA,100,NA,"",""
"42293","2.975","2.975.A.1",2,2,975,"A","1",18,14,15,261,6.1,NA,26,218,216,6.5,2,2,NA,100,NA,"",""
"42294","2.975","2.975.A.1",2,2,975,"A","1",19,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"42295","2.975","2.975.A.1",2,2,975,"A","1",20,15,17,265,8.9,NA,24,158,147,7,2,5,NA,100,NA,"",""
"42296","2.975","2.975.A.1",2,2,975,"A","1",21,16,0,283,3.1,NA,45,90,73,4.5,2,4,NA,100,NA,"",""
"42297","2.975","2.975.A.1",2,2,975,"A","1",22,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"42298","2.975","2.975.A.1",2,2,975,"A","1",23,17,19,349,9.3,NA,26,238,245,8,2,2,NA,100,NA,"",""
"42545","2.986","2.986.A.1",2,2,986,"A","1",1,1,1,0,1.9,NA,24,230,215,9.5,2,2,NA,100,NA,"",""
"42546","2.986","2.986.A.1",2,2,986,"A","1",2,2,2,22,8.3,NA,24,162,162,7,2,2,41,100,NA,"",""
"42547","2.986","2.986.A.1",2,2,986,"A","1",3,3,0,24,5.7,NA,26,127,135,8,3,3,NA,316,1,"9",""
"42548","2.986","2.986.A.1",2,2,986,"A","1",4,4,3,30,7.6,NA,26,227,222,10,2,2,NA,100,NA,"",""
"42549","2.986","2.986.A.1",2,2,986,"A","1",5,5,4,32,12.7,NA,26,264,257,9.5,2,2,NA,100,NA,"",""
"42550","2.986","2.986.A.1",2,2,986,"A","1",6,6,5,39,5.9,NA,24,235,248,10,2,2,NA,100,NA,"",""
"42551","2.986","2.986.A.1",2,2,986,"A","1",7,7,6,48,9.8,NA,26,210,220,10,2,2,NA,100,NA,"",""
"42552","2.986","2.986.A.1",2,2,986,"A","1",8,8,7,49,9.1,NA,26,180,174,9,2,2,NA,100,NA,"",""
"42553","2.986","2.986.A.1",2,2,986,"A","1",9,9,8,50,9.5,NA,24,194,173,10,2,2,NA,100,NA,"",""
"42554","2.986","2.986.A.1",2,2,986,"A","1",10,10,9,62,13.7,NA,24,268,303,9.5,2,2,NA,100,NA,"",""
"42555","2.986","2.986.A.1",2,2,986,"A","1",11,11,0,72,11.1,NA,26,244,240,7.5,2,2,NA,100,NA,"",""
"42556","2.986","2.986.A.1",2,2,986,"A","1",12,12,10,91,6.4,NA,24,185,200,10,2,2,NA,100,NA,"",""
"42557","2.986","2.986.A.1",2,2,986,"A","1",13,13,11,118,10.7,NA,24,262,250,9,2,2,NA,100,NA,"",""
"42558","2.986","2.986.A.1",2,2,986,"A","1",14,14,12,124,14.5,NA,26,247,260,8,2,2,NA,100,NA,"",""
"42559","2.986","2.986.A.1",2,2,986,"A","1",15,15,0,177,7.3,NA,26,154,148,5,2,3,NA,100,NA,"",""
"42560","2.986","2.986.A.1",2,2,986,"A","1",16,16,13,181,11.3,NA,26,328,315,9,2,2,NA,100,NA,"",""
"42561","2.986","2.986.A.1",2,2,986,"A","1",17,17,14,202,3,NA,45,95,94,4.5,2,5,429,100,NA,"",""
"42562","2.986","2.986.A.1",2,2,986,"A","1",18,18,15,219,3.7,NA,45,103,100,5,2,3,49,100,NA,"",""
"42563","2.986","2.986.A.1",2,2,986,"A","1",19,19,0,229,13.1,NA,26,230,255,8,2,2,NA,100,NA,"",""
"42564","2.986","2.986.A.1",2,2,986,"A","1",20,20,16,238,8,NA,26,200,212,8,2,2,NA,100,NA,"",""
"42565","2.986","2.986.A.1",2,2,986,"A","1",21,21,17,252,1.9,NA,26,287,284,9.5,2,2,NA,100,NA,"",""
"42566","2.986","2.986.A.1",2,2,986,"A","1",22,22,0,268,11.5,NA,26,235,230,9.5,2,2,NA,100,NA,"",""
"42567","2.986","2.986.A.1",2,2,986,"A","1",23,23,18,275,6.8,NA,26,261,261,9.5,2,2,NA,100,NA,"",""
"42568","2.986","2.986.A.1",2,2,986,"A","1",24,24,0,276,12,NA,26,248,242,10,2,2,NA,100,NA,"",""
"42569","2.986","2.986.A.1",2,2,986,"A","1",25,25,19,289,12.5,NA,26,313,298,11,2,2,NA,100,NA,"",""
"42570","2.986","2.986.A.1",2,2,986,"A","1",26,26,20,306,7.4,NA,26,250,221,9.5,2,2,NA,100,NA,"",""
"42571","2.986","2.986.A.1",2,2,986,"A","1",27,27,21,350,5.3,NA,26,218,226,8.5,2,2,3038,100,NA,"",""
"42572","2.986","2.986.A.1",2,2,986,"A","1",28,28,22,366,9.3,NA,26,178,163,7.5,3,2,NA,316,1,"9",""
"42573","2.986","2.986.A.1",2,2,986,"A","1",29,29,23,372,9.8,NA,26,207,200,8,2,2,NA,100,NA,"",""
"42574","2.986","2.986.A.1",2,2,986,"A","1",30,30,0,389,11.5,NA,26,234,243,10,2,2,NA,100,NA,"",""
"42575","2.986","2.986.A.1",2,2,986,"A","1",31,31,24,395,8.2,NA,26,277,287,11,2,2,NA,100,NA,"",""
"42613","2.994","2.994.A.1",2,2,994,"A","1",1,1,1,34,15.1,NA,26,325,333,9.5,2,2,NA,100,NA,"",""
"42614","2.994","2.994.A.1",2,2,994,"A","1",2,2,2,45,9.9,NA,24,180,180,7,2,3,NA,100,NA,"",""
"42615","2.994","2.994.A.1",2,2,994,"A","1",3,3,0,58,9.2,NA,24,162,158,7.5,2,3,NA,100,NA,"",""
"42616","2.994","2.994.A.1",2,2,994,"A","1",4,4,3,69,6,NA,24,182,172,9,2,3,3015,100,NA,"",""
"42617","2.994","2.994.A.1",2,2,994,"A","1",5,5,4,73,7.2,NA,24,385,347,12,2,2,NA,100,NA,"",""
"42618","2.994","2.994.A.1",2,2,994,"A","1",6,6,5,73,2.8,NA,24,182,177,8.5,2,2,NA,100,NA,"",""
"42619","2.994","2.994.A.1",2,2,994,"A","1",7,7,6,86,8.4,NA,24,270,260,11,2,2,NA,100,NA,"",""
"42620","2.994","2.994.A.1",2,2,994,"A","1",8,8,7,113,3.8,NA,24,251,234,10,2,2,NA,100,NA,"",""
"42621","2.994","2.994.A.1",2,2,994,"A","1",9,9,0,183,19.2,NA,24,395,457,14,2,2,NA,100,NA,"",""
"42622","2.994","2.994.A.1",2,2,994,"A","1",10,10,8,188,15.2,NA,24,297,330,14,2,2,NA,100,NA,"",""
"42623","2.994","2.994.A.1",2,2,994,"A","1",11,11,0,286,4.1,NA,24,132,125,6.5,2,3,NA,100,NA,"",""
"42624","2.994","2.994.A.1",2,2,994,"A","1",12,12,9,314,8.3,NA,26,220,214,8.5,2,2,NA,100,NA,"",""
"42625","2.994","2.994.A.1",2,2,994,"A","1",13,13,10,359,11.2,NA,45,290,281,4.5,2,5,42,100,NA,"",""
"42626","2.994","2.994.A.1",2,2,994,"A","1",14,14,11,362,10.7,NA,45,267,280,5.5,2,5,42,100,NA,"",""
"43004","2.1025","2.1025.A.1",2,2,1025,"A","1",1,1,1,15,9.8,NA,26,195,195,7.5,2,2,NA,100,NA,"",""
"43005","2.1025","2.1025.A.1",2,2,1025,"A","1",2,2,0,53,9.9,NA,26,144,144,8.5,2,3,NA,100,NA,"",""
"43006","2.1025","2.1025.A.1",2,2,1025,"A","1",3,3,0,71,9.7,NA,26,155,148,7,2,3,42,100,NA,"",""
"43007","2.1025","2.1025.A.1",2,2,1025,"A","1",4,4,2,128,13.8,NA,24,290,270,10.5,2,2,NA,100,NA,"",""
"43008","2.1025","2.1025.A.1",2,2,1025,"A","1",5,5,0,135,13.1,NA,24,225,230,9.5,2,2,NA,100,NA,"",""
"43009","2.1025","2.1025.A.1",2,2,1025,"A","1",6,6,0,165,12.7,NA,26,246,263,9,2,2,NA,100,NA,"",""
"43010","2.1025","2.1025.A.1",2,2,1025,"A","1",7,7,3,175,6.2,NA,26,347,361,11.5,2,2,NA,100,NA,"",""
"43011","2.1025","2.1025.A.1",2,2,1025,"A","1",8,8,4,196,3.9,NA,24,222,237,11.5,2,2,41,100,NA,"",""
"43012","2.1025","2.1025.A.1",2,2,1025,"A","1",9,9,5,233,9,NA,26,195,182,9,2,2,NA,100,NA,"",""
"43013","2.1025","2.1025.A.1",2,2,1025,"A","1",10,10,0,237,12.9,NA,24,222,240,10.5,2,2,NA,100,NA,"",""
"43014","2.1025","2.1025.A.1",2,2,1025,"A","1",11,11,6,238,9.3,NA,24,197,205,9.5,2,2,NA,100,NA,"",""
"43015","2.1025","2.1025.A.1",2,2,1025,"A","1",12,12,7,238,8,NA,26,257,273,11.5,2,2,NA,100,NA,"",""
"43016","2.1025","2.1025.A.1",2,2,1025,"A","1",13,13,8,266,8.9,NA,24,220,213,11,2,2,NA,100,NA,"",""
"43017","2.1025","2.1025.A.1",2,2,1025,"A","1",14,14,0,266,11.7,NA,24,220,230,10.5,2,2,NA,100,NA,"",""
"43018","2.1025","2.1025.A.1",2,2,1025,"A","1",15,15,9,266,6.6,NA,24,197,176,9.5,2,2,NA,100,NA,"",""
"43019","2.1025","2.1025.A.1",2,2,1025,"A","1",16,16,10,289,13.5,NA,26,305,290,9,2,2,NA,100,NA,"",""
"43020","2.1025","2.1025.A.1",2,2,1025,"A","1",17,17,0,298,12.7,NA,24,242,222,11.5,2,2,NA,100,NA,"",""
"43021","2.1025","2.1025.A.1",2,2,1025,"A","1",18,18,11,330,3.4,NA,26,217,217,7.5,2,2,NA,100,NA,"",""
"43022","2.1025","2.1025.A.1",2,2,1025,"A","1",19,19,12,344,2.6,NA,26,107,113,6.5,2,3,NA,100,NA,"",""
"44160","2.1172","2.1172.A.1",2,2,1172,"A","1",1,1,1,6,10,NA,26,385,394,11,3,2,2819,311,1,"2",""
"44161","2.1172","2.1172.A.1",2,2,1172,"A","1",2,2,2,20,9.9,NA,26,278,280,10.5,3,2,41,311,1,"2",""
"44162","2.1172","2.1172.A.1",2,2,1172,"A","1",3,3,3,27,12.2,NA,26,235,315,11,3,2,266,311,1,"2",""
"44163","2.1172","2.1172.A.1",2,2,1172,"A","1",4,4,4,37,6.1,NA,26,233,231,8,3,2,NA,311,1,"2",""
"44164","2.1172","2.1172.A.1",2,2,1172,"A","1",5,5,5,51,13.7,NA,26,230,267,10,3,2,NA,311,1,"2",""
"44165","2.1172","2.1172.A.1",2,2,1172,"A","1",6,6,6,61,15.5,NA,26,302,320,8.5,3,2,266,311,1,"2",""
"44166","2.1172","2.1172.A.1",2,2,1172,"A","1",7,7,7,68,14.4,NA,26,363,345,10,3,2,2818,311,1,"2",""
"44167","2.1172","2.1172.A.1",2,2,1172,"A","1",8,8,8,71,11.2,NA,26,256,257,8.5,3,2,NA,311,1,"2",""
"44168","2.1172","2.1172.A.1",2,2,1172,"A","1",9,9,9,79,4.9,NA,26,341,292,9.5,3,2,NA,311,1,"2",""
"44169","2.1172","2.1172.A.1",2,2,1172,"A","1",10,10,10,97,9.4,NA,26,190,192,8,3,2,NA,311,1,"2",""
"44170","2.1172","2.1172.A.1",2,2,1172,"A","1",11,11,11,99,13.9,NA,26,285,266,9,3,2,NA,311,1,"2",""
"44171","2.1172","2.1172.A.1",2,2,1172,"A","1",12,12,12,107,4,NA,26,302,266,10,3,2,NA,311,1,"2",""
"44172","2.1172","2.1172.A.1",2,2,1172,"A","1",13,13,13,117,14.6,NA,26,319,301,9.5,3,2,NA,311,1,"2",""
"44173","2.1172","2.1172.A.1",2,2,1172,"A","1",14,14,14,117,7.4,NA,24,227,244,8,3,2,NA,311,1,"2",""
"44174","2.1172","2.1172.A.1",2,2,1172,"A","1",15,15,15,129,7.4,NA,26,220,215,7,3,2,NA,316,1,"9",""
"44175","2.1172","2.1172.A.1",2,2,1172,"A","1",16,888,16,144,12.7,NA,26,226,224,NA,6,NA,NA,311,3,"9",""
"44176","2.1172","2.1172.A.1",2,2,1172,"A","1",17,16,17,146,11.9,NA,26,366,369,11,3,2,NA,311,2,"9",""
"44177","2.1172","2.1172.A.1",2,2,1172,"A","1",18,17,18,188,10.2,NA,26,315,320,10.5,3,2,NA,311,2,"9",""
"44178","2.1172","2.1172.A.1",2,2,1172,"A","1",19,888,19,209,7.5,NA,26,297,324,NA,6,NA,NA,311,3,"9",""
"44179","2.1172","2.1172.A.1",2,2,1172,"A","1",20,18,20,216,12,NA,24,362,317,11,3,2,265,311,1,"2",""
"44180","2.1172","2.1172.A.1",2,2,1172,"A","1",21,19,21,232,4.6,NA,26,250,270,10.5,3,2,NA,311,1,"2",""
"44181","2.1172","2.1172.A.1",2,2,1172,"A","1",22,20,22,236,6.8,NA,24,322,329,10.5,3,2,NA,311,1,"2",""
"44182","2.1172","2.1172.A.1",2,2,1172,"A","1",23,21,23,239,11.8,NA,26,249,255,8.5,3,2,NA,311,1,"2",""
"44183","2.1172","2.1172.A.1",2,2,1172,"A","1",24,22,24,287,15.2,NA,26,324,357,12,3,2,2614,311,1,"2",""
"44184","2.1172","2.1172.A.1",2,2,1172,"A","1",25,23,25,291,5,NA,24,264,269,10,3,2,NA,311,1,"2",""
"44185","2.1172","2.1172.A.1",2,2,1172,"A","1",26,24,26,310,13.7,NA,26,394,334,12.5,3,2,269,311,1,"2",""
"44186","2.1172","2.1172.A.1",2,2,1172,"A","1",27,25,0,320,24.4,NA,24,480,451,14,3,2,NA,311,1,"2",""
"44187","2.1172","2.1172.A.1",2,2,1172,"A","1",28,26,27,365,3.4,NA,26,279,267,9.5,3,2,NA,311,1,"2",""
"44188","2.1172","2.1172.A.1",2,2,1172,"A","1",29,27,28,370,14,NA,26,255,277,8.5,3,2,NA,311,1,"2",""
"44189","2.1172","2.1172.A.1",2,2,1172,"A","1",30,28,29,374,10.5,NA,26,321,324,9.5,3,2,NA,311,1,"2",""
"44190","2.1172","2.1172.A.1",2,2,1172,"A","1",31,29,30,384,7.3,NA,26,300,285,10.5,3,2,NA,311,1,"2",""
"44261","2.1176","2.1176.A.4",2,2,1176,"A","4",1,1,0,100,2.8,NA,24,262,261,6,3,5,NA,311,1,"2",""
"44262","2.1176","2.1176.A.4",2,2,1176,"A","4",2,2,0,108,9.9,NA,24,447,423,13,3,2,NA,311,1,"2",""
"44263","2.1176","2.1176.A.4",2,2,1176,"A","4",3,3,0,143,10.5,NA,24,408,393,8,3,2,NA,311,1,"2",""
"44264","2.1176","2.1176.A.4",2,2,1176,"A","4",4,4,0,200,4.7,NA,24,136,153,6,3,2,NA,311,1,"2",""
"44265","2.1176","2.1176.A.4",2,2,1176,"A","4",5,5,0,210,12.6,NA,26,366,360,8.5,3,2,NA,311,1,"2",""
"44266","2.1176","2.1176.A.4",2,2,1176,"A","4",6,6,0,274,13.9,NA,26,231,233,9.5,3,2,NA,311,1,"2",""
"44267","2.1176","2.1176.A.4",2,2,1176,"A","4",7,7,0,290,18.3,NA,26,461,464,15,3,2,NA,311,1,"2",""
"44268","2.1176","2.1176.A.4",2,2,1176,"A","4",8,8,0,294,14.4,NA,26,474,462,14,3,2,NA,311,1,"2",""
"44269","2.1176","2.1176.A.4",2,2,1176,"A","4",9,9,0,312,14.1,NA,26,242,241,7,3,2,NA,311,1,"2",""
"44270","2.1176","2.1176.A.4",2,2,1176,"A","4",10,10,0,333,20.8,NA,26,425,444,15,3,2,NA,311,1,"2",""
"44271","2.1176","2.1176.A.4",2,2,1176,"A","4",11,11,0,354,7.6,NA,26,315,317,11,3,2,NA,311,1,"2",""
"44272","2.1176","2.1176.A.4",2,2,1176,"A","4",12,12,0,364,7.2,NA,24,157,151,5,3,3,NA,316,1,"9",""
"44273","2.1176","2.1176.A.4",2,2,1176,"A","4",13,13,0,380,11,NA,26,315,357,10.5,3,2,NA,311,1,"2",""
"44274","2.1176","2.1176.A.4",2,2,1176,"A","4",14,14,0,381,19.8,NA,24,425,459,14,3,2,NA,311,1,"2",""
"45664","2.1251","2.1251.A.1",2,2,1251,"A","1",1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"45665","2.1251","2.1251.A.1",2,2,1251,"A","1",2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"45666","2.1251","2.1251.A.1",2,2,1251,"A","1",3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"45667","2.1251","2.1251.A.1",2,2,1251,"A","1",4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"45668","2.1251","2.1251.A.1",2,2,1251,"A","1",5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"45669","2.1251","2.1251.A.1",2,2,1251,"A","1",6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"45670","2.1251","2.1251.A.1",2,2,1251,"A","1",7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"45671","2.1251","2.1251.A.1",2,2,1251,"A","1",8,1,8,97,12.7,NA,26,346,341,10,3,2,NA,421,1,"1",""
"45672","2.1251","2.1251.A.1",2,2,1251,"A","1",9,2,9,112,13.5,NA,26,261,272,9,3,2,NA,421,1,"1",""
"45673","2.1251","2.1251.A.1",2,2,1251,"A","1",10,3,0,129,10.9,NA,26,248,232,10.5,3,2,NA,421,1,"1",""
"45674","2.1251","2.1251.A.1",2,2,1251,"A","1",11,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"45675","2.1251","2.1251.A.1",2,2,1251,"A","1",12,4,0,142,13.3,NA,26,258,246,10.5,3,2,NA,421,1,"1",""
"45676","2.1251","2.1251.A.1",2,2,1251,"A","1",13,5,11,156,6.2,NA,26,247,251,13.5,3,2,NA,421,1,"1",""
"45677","2.1251","2.1251.A.1",2,2,1251,"A","1",14,6,12,172,6.9,NA,26,267,277,11.5,3,2,NA,421,1,"1",""
"45678","2.1251","2.1251.A.1",2,2,1251,"A","1",15,7,13,187,5.5,NA,24,213,210,9.5,3,2,NA,421,1,"1",""
"45679","2.1251","2.1251.A.1",2,2,1251,"A","1",16,8,14,188,9.4,NA,26,199,205,7,3,2,NA,421,1,"1",""
"45680","2.1251","2.1251.A.1",2,2,1251,"A","1",17,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"45681","2.1251","2.1251.A.1",2,2,1251,"A","1",18,9,16,200,11.6,NA,26,365,355,14.5,3,2,NA,421,1,"1",""
"45682","2.1251","2.1251.A.1",2,2,1251,"A","1",19,10,0,209,11.1,NA,24,284,275,14,3,2,NA,421,1,"1",""
"45683","2.1251","2.1251.A.1",2,2,1251,"A","1",20,11,0,217,7.9,NA,24,163,155,9,3,2,NA,421,1,"1",""
"45684","2.1251","2.1251.A.1",2,2,1251,"A","1",21,12,17,239,5.8,NA,26,358,328,12,3,2,NA,421,1,"1",""
"45685","2.1251","2.1251.A.1",2,2,1251,"A","1",22,13,18,246,14,NA,26,309,302,11.5,3,2,NA,421,1,"1",""
"45686","2.1251","2.1251.A.1",2,2,1251,"A","1",23,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"45687","2.1251","2.1251.A.1",2,2,1251,"A","1",24,14,0,287,7.9,NA,26,170,163,7,3,2,NA,421,1,"1",""
"45688","2.1251","2.1251.A.1",2,2,1251,"A","1",25,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"45689","2.1251","2.1251.A.1",2,2,1251,"A","1",26,15,0,345,4.6,NA,26,76,77,4,2,3,NA,100,NA,"",""
"45690","2.1251","2.1251.A.1",2,2,1251,"A","1",27,16,21,346,13.7,NA,26,239,255,8,3,2,NA,421,1,"1",""
"45691","2.1251","2.1251.A.1",2,2,1251,"A","1",28,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"45692","2.1251","2.1251.A.1",2,2,1251,"A","1",29,17,23,366,12.8,NA,26,305,299,10,3,2,NA,421,1,"1",""
"45922","2.1266","2.1266.A.1",2,2,1266,"A","1",1,1,1,6,12.1,NA,24,325,294,16,3,2,NA,421,1,"1",""
"45923","2.1266","2.1266.A.1",2,2,1266,"A","1",2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"45924","2.1266","2.1266.A.1",2,2,1266,"A","1",3,2,3,18,11.6,NA,24,278,272,15,3,2,NA,421,1,"1",""
"45925","2.1266","2.1266.A.1",2,2,1266,"A","1",4,3,4,22,7.9,NA,24,164,156,13.5,3,2,NA,421,1,"1",""
"45926","2.1266","2.1266.A.1",2,2,1266,"A","1",5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"45927","2.1266","2.1266.A.1",2,2,1266,"A","1",6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"45928","2.1266","2.1266.A.1",2,2,1266,"A","1",7,4,7,32,3.9,NA,26,239,241,11,3,2,NA,421,1,"1",""
