"","Provincia","Estadillo","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","ANO","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA11","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2","PlotID0","CoorX","CoorY","Origen"
"58244",28,996,0,911111,NA,NA,NA,NA,NA,"2",911128,NA,"0533","2","0533K02","400","4494","90","131","3","3","G","G",NA,"14","5","5","1","1","90","75","21","26","0","6","4","4",NA,"21",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"26","21",NA,NA,NA,NA,NA,"2","03","W","17",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"G714","360",NA,"11.50",NA,"28.996",4e+05,4494000,28
"58245",28,997,0,911111,NA,NA,NA,NA,NA,"2",911128,NA,"0533","2","0533K03","401","4494","90","131","3","3","G","G","12","12","5","5","1","1","90","65","21","26","0","6","4","4",NA,"21",NA,"2",NA,"4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"26","21","43","15","55","45","76","2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","280",NA,"10.50",NA,"28.997",401000,4494000,28
"64117",32,43,4,891311,NA,NA,NA,NA,NA,"S",893011,NA,"0186","1","0186J13","561","4704","87","011","6","6","0","0","07","07","5","4","9","1","70","70","26","21","0","5","3","3",NA,"26",NA,"4",NA,"3",NA,"41",NA,"1",NA,"3","21","3","1",NA,"26","3","1",NA,"41","3","6",NA,"21","26","41",NA,NA,NA,NA,"2","11","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","128",NA,"6.75",NA,"32.43",561000,4704000,32
"64854",32,985,6,892311,NA,NA,NA,NA,NA,"S",891112,NA,"0226","1","0226L09","613","4676","87","007","7","7","0","0","05","05","1","4","9","1","80","70","21","21","8","6","4","3","25","26","2","4","3","4",NA,NA,NA,NA,NA,NA,"21","2","1","20","26","3","1",NA,NA,NA,NA,NA,"21","26","41",NA,NA,NA,NA,"2","07","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","126",NA,"4.25",NA,"32.985",613000,4676000,32
"65080",32,1287,7,891611,NA,NA,NA,NA,NA,"S",893011,NA,"0263","1","0263M09","588","4655","87","006","3","3","0","0","10","10","2","4","9","1","80","80","21","21","6","4","1","4","21","26","4","4","4","4",NA,"43",NA,"2",NA,"3","21","3","1",NA,"26","3","1",NA,"43","3","6",NA,"21","26","43","99","72",NA,NA,"2","08","G","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0","P412","P702","P112","387",NA,"06.00",NA,"32.1287",588000,4655000,32
"65081",32,1288,7,891611,NA,NA,NA,NA,NA,"S",893011,NA,"0263","1","0263M09","588","4654","87","006","3","3","0","0","09","09","2","4","9","1","80","80","21","26","6","7","4","4","26","21","4","3","4","4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"26","21","72","41",NA,NA,NA,"2","08","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"3","0",NA,NA,"01","062",NA,"04.25",NA,"32.1288",588000,4654000,32
"65125",32,1346,6,891711,NA,NA,NA,NA,NA,"S",890112,NA,"0264","1","0264L11","620","4657","87","028","3","3","0","0","08","08","2","2","9","1","60","60","26","26","0","0","3","3",NA,"21",NA,"4",NA,"3",NA,NA,NA,NA,NA,NA,"26","1","2","15","21","1","2","25",NA,NA,NA,NA,"26","21","41",NA,NA,NA,NA,"2","04","W","18",NA,NA,NA,"1","1","2",NA,"0",NA,"4","0",NA,NA,"01","360",NA,"1.75",NA,"32.1346",620000,4657000,32
"65127",32,1348,6,891711,NA,NA,NA,NA,NA,"S",890112,NA,"0264","1","0264L11","622","4657","87","039","3","3","0","0","07","07","3","4","9","1","50","70","26","26","0","5","3","3",NA,"21",NA,"4",NA,"3",NA,"26",NA,"1",NA,"1","26","1","2","25","21","1","2","22","26","3","1",NA,"26","21","72","41",NA,NA,NA,"2","08","G","19",NA,NA,NA,"1","1","2",NA,"0","4","3","0",NA,NA,"01","246",NA,"6.25",NA,"32.1348",622000,4657000,32
"65130",32,1351,6,891711,NA,NA,NA,NA,NA,"S",890112,NA,"0264","1","0264L11","622","4656","87","028","3","3","0","0","08","08","2","5","9","1","60","70","26","26","0","5","3","3",NA,"21",NA,"5",NA,"3",NA,NA,NA,NA,NA,NA,"26","1","2","21","21","1","2","22",NA,NA,NA,NA,"26","21","41",NA,NA,NA,NA,"2","07","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"3","0",NA,NA,"01","302",NA,"7.50",NA,"32.1351",622000,4656000,32
"65134",32,1355,6,891711,NA,NA,NA,NA,NA,"S",890112,NA,"0264","1","0264M11","620","4654","87","028","0","0","0","0","00","00","0","3","9","1","70","70","26","26","8","8","4","4","21","21","2","2","3","4",NA,NA,NA,NA,NA,NA,"26","1","2","30","21","1","2","27",NA,NA,NA,NA,"26","21","43",NA,NA,NA,NA,"2","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"M414","232",NA,"3.50",NA,"32.1355",620000,4654000,32
"65171",32,1406,7,891711,NA,NA,NA,NA,NA,"S",890112,NA,"0265","1","0265J03","626","4666","87","039","6","6","0","0","10","10","5","4","9","1","60","65","26","21","0","6","3","3",NA,"26",NA,"4",NA,"3",NA,NA,NA,NA,NA,NA,"26","1","2","20","21","1","2","20",NA,NA,NA,NA,"26","21",NA,NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"G412","317",NA,"6.50",NA,"32.1406",626000,4666000,32
"65274",32,1558,6,892111,NA,NA,NA,NA,NA,"S",890212,NA,"0265","1","0265M03","623","4655","87","039","3","3","0","0","09","09","4","4","9","1","40","60","26","21","0","8","4","3",NA,"26",NA,"1",NA,"3",NA,"21",NA,"1",NA,"1","21","1","2","25","26","3","1",NA,"21","3","1",NA,"21","26",NA,NA,NA,NA,NA,"2","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","0",NA,NA,"01","103",NA,"6.25",NA,"32.1558",623000,4655000,32
"65305",32,1595,4,892111,NA,NA,NA,NA,NA,"S",890412,NA,"0265","1","0265M12","647","4654","87","034","5","5","0","0","08","08","4","4","9","1","50","70","25","21","0","7","3","3",NA,"26",NA,"3",NA,"3",NA,NA,NA,NA,NA,NA,"21","1","2","20","26","1","2","20",NA,NA,NA,NA,"21","26",NA,NA,NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","005",NA,"6.00",NA,"32.1595",647000,4654000,32
"65363",32,1658,5,892211,NA,NA,NA,NA,NA,"S",890512,NA,"0266","1","0266K02","652","4664","87","086","5","5","0","0","09","09","5","5","9","1","70","70","26","21","7","7","3","3","21","26","3","3","3","3",NA,NA,NA,NA,NA,NA,"21","1","2","21","26","1","2","22",NA,NA,NA,NA,"21","26",NA,NA,NA,NA,NA,"2","09","G","18",NA,NA,NA,"1","1","2",NA,"0",NA,"4","0",NA,NA,"01","132",NA,"10.75",NA,"32.1658",652000,4664000,32
"65651",32,994,4,892012,NA,NA,NA,NA,NA,"S",892012,NA,"0226","1","0226L09","614","4675","87","007","3","3","0","0","05","05","1","2","9","1","80","60","21","21","8","7","4","4","26","26","2","3","3","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26","43",NA,NA,NA,NA,"2","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P105","75",NA,"0.75",NA,"32.994",614000,4675000,32
"68041",34,26,NA,920324,2,43,5,1,0,"S",920403,3,"0106","1","0106J12","372","4762","91","166","2","2","0","0","14","14","4","5","9","1","90","90","71","71","0","0","3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","3","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","78",NA,NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","1",NA,"0",NA,"0","0",NA,NA,"01","50",NA,"14.00",NA,"34.26",372000,4762000,34
"68224",34,209,NA,920326,2,17,6,1,4,"S",920407,3,"0131","2","0131L11","346","4732","91","214","4","4","0","0","11","11","1","1","9","1","30","60","21","21","4","5","1","3","25","26","5","3","1","3","26","25","1","2","1","3","21","1","1","25","26","1","1","25","25","1","1","25","21","26","25",NA,NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"2","3","4","0",NA,NA,"01","260",NA,"0.50",NA,"34.209",346000,4732000,34
"68229",34,214,NA,920326,2,29,6,1,4,"S",920407,3,"0131","2","0131M11","347","4729","91","073","4","4","0","0","11","11","1","1","9","1","60","75","21","21","4","8","1","3","25","26","5","2","1","3","26",NA,"1",NA,"1",NA,"21","1","1","20","26","1","1","20",NA,NA,NA,NA,"21","26","43",NA,NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"2","3","4","0",NA,NA,"P204","390",NA,"0.25",NA,"34.214",347000,4729000,34
"68232",34,217,NA,920326,2,24,6,2,5,"S",920407,3,"0131","2","0131M11","347","4728","91","073","4","4","0","0","11","11","1","1","9","1","60","80","21","21","4","6","1","3","25","26","5","3","1","3","26","25","1","1","1","3","21","1","1","20","26","1","1","20","25","1","1","20","21","26","25","43",NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"1","3","4","0",NA,NA,"P204","301",NA,"0.25",NA,"34.217",347000,4728000,34
"68233",34,218,NA,920326,2,24,5,0,4,"S",920407,3,"0131","2","0131M11","348","4728","91","073","4","4","0","0","10","10","1","2","9","1","40","85","21","21","4","7","1","3","25","26","5","3","1","3","26",NA,"1",NA,"1",NA,"21","1","1","25","26","1","1","25",NA,NA,NA,NA,"21","26","43",NA,NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"1","3","4","0",NA,NA,"P204","325",NA,"0.75",NA,"34.218",348000,4728000,34
"68296",34,281,NA,920327,4,32,4,2,5,"S",920408,3,"0132","1","0132M07","358","4729","91","062","3","3","0","0","11","11","3","3","9","1","60","60","26","21","3","9","2","3","25","26","3","1","2","3","21",NA,"4",NA,"2",NA,"21","1","1","20","26","1","1","20",NA,NA,NA,NA,"21","26",NA,NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"1",NA,"0","0",NA,NA,"P204","280",NA,"2.50",NA,"34.281",358000,4729000,34
"68300",34,285,NA,920327,4,42,4,2,3,"S",920408,3,"0132","1","0132M07","358","4728","91","062","3","3","0","0","10","10","2","2","9","1","50","90","26","21","3","8","2","3","25","26","3","1","2","3","21","25","4","1","2","3","21","1","1","25","26","1","1","25","25","1","1","25","21","26","25",NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"1",NA,"0","0",NA,NA,"P204","60",NA,"2.25",NA,"34.285",358000,4728000,34
"68317",34,302,NA,920327,2,19,6,1,5,"S",920409,3,"0132","1","0132M07","357","4726","91","020","4","4","0","0","10","10","2","1","9","1","65","50","26","21","3","7","2","3","25","26","3","3","2","3","21",NA,"4",NA,"2",NA,"21","1","1","25","26","1","1","25",NA,NA,NA,NA,"21","26","43",NA,NA,NA,NA,"2","03","W","17",NA,NA,NA,"1","1","2",NA,"2","3","4","0",NA,NA,"P204","390",NA,"0.25",NA,"34.302",357000,4726000,34
"68338",34,323,NA,920327,2,49,6,3,3,"S",920410,2,"0133","1","0133K08","393","4738","91","004","2","2","0","0","09","09","2","2","9","1","40","80","21","26","0","8","4","4",NA,"21",NA,"2",NA,"3",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"26","21","37","44","43","28",NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","52",NA,"1.50",NA,"34.323",393000,4738000,34
"68339",34,324,NA,920327,2,43,6,2,2,"S",920410,2,"0133","1","0133K08","394","4738","91","004","2","2","0","0","09","09","1","3","9","1","60","85","21","26","0","6","4","4",NA,"21",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"26","21","43","25","15","44",NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","175",NA,"3.00",NA,"34.324",394000,4738000,34
"68376",34,361,NA,920327,2,41,5,1,3,"S",920408,2,"0133","1","0133M02","377","4727","91","107","2","2","0","0","10","10","2","2","9","1","85","85","21","21","7","7","2","4","25","26","3","3","2","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26","43","15",NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"2",NA,"3","0",NA,NA,"01","28",NA,"2.00",NA,"34.361",377000,4727000,34
"68466",34,451,NA,920401,2,41,6,2,2,"S",920407,2,"0164","2","0164J06","359","4721","91","020","2","3","0","0","10","10","1","1","9","1","80","70","21","21","7","5","3","3","25","26","3","3","3","3",NA,"25",NA,"2",NA,"3","21","1","2","24","26","1","2","24","25","1","2","25","21","26","25","43",NA,NA,NA,"2","12","G","14",NA,NA,NA,"1","1","2",NA,"2",NA,"0","0",NA,NA,"01","375",NA,"0.50",NA,"34.451",359000,4721000,34
"68486",34,471,NA,920401,2,24,6,1,1,"S",920407,2,"0164","2","0164K05","354","4718","91","129","3","3","0","0","10","10","1","1","9","1","80","70","21","21","7","7","3","3","25","26","3","2","3","3",NA,"43",NA,"1",NA,"2","21","1","2","25","26","1","2","26","43","3","6",NA,"21","26","43",NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"01","322",NA,"0.25",NA,"34.471",354000,4718000,34
"68493",34,478,NA,920402,2,28,5,1,1,"S",920407,2,"0164","2","0164K12","371","4717","91","037","3","3","0","0","09","09","1","1","9","1","80","80","21","21","0","9","3","3",NA,"26",NA,"1",NA,"4",NA,NA,NA,NA,NA,NA,"21","1","2","37","26","1","2","37",NA,NA,NA,NA,"21","26","43",NA,NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"2",NA,"4","4",NA,NA,"01","62",NA,"0.50",NA,"34.478",371000,4717000,34
"68500",34,485,NA,920408,1,32,6,1,3,"S",920409,2,"0164","2","0164L12","371","4715","91","208","3","3","0","0","09","09","1","1","9","1","80","80","21","21","0","6","3","4",NA,"26",NA,"3",NA,"4",NA,"25",NA,"1",NA,"4","21","1","2","39","26","3","1",NA,"25","1","2","35","21","26","25","42",NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"2",NA,"2","0",NA,NA,"01","210",NA,"0.25",NA,"34.485",371000,4715000,34
"68510",34,495,NA,920408,1,27,6,1,3,"S",920409,2,"0164","2","0164L06","358","4713","91","157","3","3","0","0","10","10","1","2","9","1","80","90","21","21","4","4","3","4","26","26","4","3","3","4","25","25","2","2","3","4","21","1","2","33","26","1","2","35","25","1","2","35","21","26","25","43","42",NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"2","4",NA,NA,"01","40",NA,"1.00",NA,"34.495",358000,4713000,34
"68513",34,498,NA,920408,1,26,6,1,4,"S",920409,2,"0164","2","0164L06","358","4712","91","157","6","6","0","0","10","10","1","2","9","1","90","90","26","21","7","5","4","4","21","25","2","3","4","3",NA,"26",NA,"2",NA,"4","21","1","2","46","25","1","2","43","26","1","2","39","21","25","26","43",NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","75",NA,"1.00",NA,"34.498",358000,4712000,34
"68557",34,542,NA,920402,2,27,6,2,3,"S",920403,2,"0165","2","0165L09","381","4714","91","222","2","2","0","0","09","09","2","2","9","1","50","65","26","21","0","6","2","3","21","26","0","3","2","4",NA,"43",NA,"1",NA,"2","21","3","1",NA,"26","3","1",NA,"43","3","6",NA,"21","26","43",NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","3",NA,"0","3","4","0",NA,NA,"01","165",NA,"2.00",NA,"34.542",381000,4714000,34
"70265",36,1351,NA,892311,NA,NA,NA,NA,NA,"S",901101,NA,"0261","1","0261k01","514","4662","87","003","6","6","0","0","00","00","3","3","9","1","80","40","61","61","7","2","3","4","26","26","3","7","3","4",NA,"21",NA,"1",NA,"4","61","3","6",NA,"26","3","1",NA,"21","1","2","30","26","61","21","41","94",NA,NA,"2","01","w","19",NA,NA,NA,"1","1","2",NA,"1",NA,"1","4",NA,NA,"p204","260",NA,"4.00",NA,"36.1351",514000,4662000,36
"71148",37,1725,NA,920723,1,25,6,1,2,"S",920728,3,"0573","2","0573K02","686","4461","92","221","2","2","0","0","09","09","3","3","9","1","80","80","26","26","0","6","2","4","26","21","0","2","3","4",NA,"43",NA,"2",NA,"2","26","3","1",NA,"21","3","1",NA,"43","3","6",NA,"26","21","43",NA,NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P304","130",NA,"2.50",NA,"37.1725",686000,4461000,37
"72103",37,891,NA,920706,2,14,4,1,4,"S",920723,2,"0526","2","0526L09","730","4492","92","306","5","5","0","0","10","10","2","4","9","1","05","30","26","26","0","6","1","3",NA,"21",NA,"4",NA,"3",NA,NA,NA,NA,NA,NA,"26","1","1","20","21","1","1","20",NA,NA,NA,NA,"26","21","45",NA,NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"G912","84",NA,"5.00",NA,"37.891",730000,4492000,37
"72113",37,902,NA,920706,2,23,4,1,2,"S",920723,2,"0526","2","0526M13","733","4491","92","306","5","5","3","3","11","11","4","3","9","1","70","70","26","21","5","8","2","3","21","26","5","2","2","3","21",NA,"0",NA,"3",NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26","43",NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","35",NA,"4.00",NA,"37.902",733000,4491000,37
"72193",37,996,NA,920707,2,26,5,1,1,"S",920728,2,"0527","2","0527L02","739","4492","92","177","2","2","3","3","11","11","4","5","9","1","95","75","21","21","0","7","4","4",NA,"26",NA,"2",NA,"4",NA,"43",NA,"1",NA,"3","21","1","1","25","26","1","1","25","43","3","6",NA,"21","26","43",NA,NA,NA,NA,"2","03","W","18",NA,NA,NA,"1","1","2",NA,"0","1","4","4",NA,NA,"01","240",NA,"8.00",NA,"37.996",739000,4492000,37
"72219",37,1024,NA,920708,2,41,6,0,0,"S",920728,2,"0527","1","0527M03","743","4490","92","214","2","2","3","3","10","10","1","2","9","1","60","90","26","21","0","6","3","4",NA,"26",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"21","1","1","30","26","1","1","30",NA,NA,NA,NA,"21","26","43",NA,NA,NA,NA,"2","04","W","20",NA,NA,NA,"1","1","2",NA,"0","1","4","4",NA,NA,"01","313",NA,"2.00",NA,"37.1024",743000,4490000,37
"72448",37,1296,NA,920714,2,33,6,0,3,"S",920819,0,"0551","1","0551L04","717","4474","92","002","2","2","0","0","10","10","4","5","9","1","80","75","26","26","0","6","3","4",NA,"21",NA,"4",NA,"3",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"26","21","43",NA,NA,NA,NA,"2","05","W","15",NA,NA,NA,"1","1","2",NA,"0",NA,"1","0",NA,"P304","P414","95",NA,"8.50",NA,"37.1296",717000,4474000,37
"79013",42,46,0,920108,NA,34,5,1,2,"S",920114,8,"0279","2","0279M04","520","4652","91","215","2","2","3","3","17","17","4","4","9","1","70","60","21","21","0","0","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","3","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21",NA,NA,NA,NA,NA,NA,"2","01","W","15",NA,NA,NA,"2","1","1",NA,"0",NA,"0","4",NA,NA,"M410","75",NA,"5.00",NA,"42.46",520000,4652000,42
"79052",42,88,0,920108,NA,0,0,1,3,"S",920115,6,"0280","1","0280K06","554","4663","91","218","6","6","3","3","11","11","4","5","9","1","15","05","21","45","0","5","1","1","43","37","0","5","2","1","45",NA,"0",NA,"1",NA,"45","3","6",NA,"37","3","6",NA,NA,NA,NA,NA,"45","37",NA,NA,NA,NA,NA,"2","01","W","17",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","325",NA,"7.25",NA,"42.88",554000,4663000,42
"79060",42,96,0,920108,NA,4,4,3,4,"S",920115,6,"0280","2","0280K03","545","4662","91","209","3","3","3","3","14","14","4","4","9","1","40","20","43","43","0","7","3","3",NA,"21",NA,"3",NA,"2",NA,NA,NA,NA,NA,NA,"43","3","6",NA,"21","1","1","10",NA,NA,NA,NA,"43","21","37",NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"1",NA,"0","0",NA,NA,"01","360",NA,"6.50",NA,"42.96",545000,4662000,42
"79077",42,116,0,920109,NA,5,4,2,3,"S",920115,8,"0280","1","0280K14","567","4661","91","165","1","1","0","0","10","10","3","5","9","1","30","30","21","58","0","6","1","4","43","26","0","4","4","3",NA,NA,NA,NA,NA,NA,"58","3","6",NA,"26","1","1","15",NA,NA,NA,NA,"58","26","15","95",NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"1",NA,"0","0",NA,NA,"01","15","275","9.25","14.50","42.116",567000,4661000,42
"79180",42,226,NA,920109,8,29,5,3,2,"S",920115,6,"0315","4","0315428","478","4635","91","081","6","6","0","0","11","11","2","3","9","1","80","80","21","21","6","5","4","4","26","26","4","5","4","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26","44","37",NA,NA,NA,"2","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","170",NA,"3.75",NA,"42.226",478000,4635000,42
"79181",42,227,NA,920109,8,27,5,2,2,"S",920116,6,"0315","4","0315428","479","4635","91","081","2","2","0","0","11","11","2","3","9","1","80","80","21","26","6","6","4","4","26","21","4","3","4","3",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"26","21","45","43","37",NA,NA,"1","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"1","4",NA,NA,"01","220",NA,"3.00",NA,"42.227",479000,4635000,42
"79185",42,231,NA,920109,8,15,6,6,3,"S",920116,6,"0315","4","0315428","477","4633","91","080","6","6","0","0","11","11","2","4","9","1","80","80","21","21","6","4","4","4","26","26","4","4","4","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26","38","37","44","45",NA,"3","01","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","375",NA,"4.50",NA,"42.231",477000,4633000,42
"79186",42,232,NA,920109,8,40,6,3,2,"S",920116,6,"0315","4","0315428","479","4633","91","081","6","6","0","0","11","11","2","3","9","1","80","80","21","21","6","5","4","4","26","26","4","5","4","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26","37","45","38","44",NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","200",NA,"3.50",NA,"42.232",479000,4633000,42
"79204",42,252,NA,920110,6,32,6,2,1,"S",920116,6,"0316","2","0316J10","504","4647","91","078","2","2","0","0","12","12","2","2","9","1","90","90","21","21","0","9","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","3","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","26","43",NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","1",NA,"0",NA,"0","0",NA,NA,"M305","262",NA,"2.25",NA,"42.252",504000,4647000,42
"79205",42,253,NA,920110,6,31,6,1,1,"S",920116,6,"0316","2","0316J10","505","4647","91","078","2","2","0","0","12","12","3","4","9","1","90","70","21","21","0","7","4","4",NA,"26",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26","43",NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"M305","158",NA,"4.25",NA,"42.253",505000,4647000,42
"79252",42,306,NA,920113,6,23,5,1,0,"S",920117,6,"0316","2","0316K09","501","4641","91","220","2","2","0","0","12","12","4","4","9","1","90","70","21","21","7","6","4","4","26","26","3","2","4","4",NA,"43",NA,"2",NA,"3","21","3","1",NA,"26","3","1",NA,"43","3","6",NA,"21","26","43",NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,"P414","M305","340",NA,"5.75",NA,"42.306",501000,4641000,42
"79267",42,322,NA,920113,6,24,6,3,3,"S",920117,8,"0316","1","0316L10","504","4640","91","173","2","2","0","0","13","13","4","5","9","1","90","90","21","21","7","8","4","4","26","26","3","1","4","4",NA,"43",NA,"1",NA,"3","21","3","1",NA,"26","3","1",NA,"43","3","6",NA,"21","26","43",NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"M305","350",NA,"9.50",NA,"42.322",504000,4640000,42
"79270",42,326,NA,920113,6,25,6,1,2,"S",920117,8,"0316","1","0316L12","508","4640","91","069","2","2","0","0","13","13","4","4","9","1","90","70","21","21","0","5","4","4",NA,"26",NA,"5",NA,"4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26","43",NA,NA,NA,NA,"1","03","W","08",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P305","345",NA,"4.50",NA,"42.326",508000,4640000,42
"79271",42,327,NA,920113,6,45,6,1,1,"S",920117,8,"0316","1","0316L13","509","4640","91","069","2","2","0","0","13","13","4","3","9","1","90","85","21","21","0","9","4","4",NA,"26",NA,"1",NA,"4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26","43",NA,NA,NA,NA,"1","02","W","15",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","205",NA,"2.50",NA,"42.327",509000,4640000,42
