"","Provincia","Estadillo","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","ANO","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA11","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2","PlotID0","CoorX","CoorY","Origen"
"68506",34,491,NA,920408,1,32,6,0,3,"S",920409,2,"0164","2","0164L12","372","4714","91","208","3","3","0","0","09","09","2","2","9","1","80","80","21","21","0","5","3","4",NA,"25",NA,"5",NA,"4",NA,NA,NA,NA,NA,NA,"21","1","2","26","25","1","2","29",NA,NA,NA,NA,"21","25","42",NA,NA,NA,NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"2","4","2","0",NA,NA,"01","225",NA,"2.00",NA,"34.491",372000,4714000,34
"68528",34,513,NA,920408,1,29,6,2,5,"S",920409,3,"0164","2","0164M10","368","4708","91","157","2","2","0","0","09","09","3","4","9","1","80","70","21","25","0","4","3","3",NA,"21",NA,"4",NA,"3",NA,"43",NA,"1",NA,"3","25","1","2","24","21","1","2","25","43","3","6",NA,"25","21","43","44","95","42",NA,"1","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"4","0",NA,NA,"01","280",NA,"4.50",NA,"34.513",368000,4708000,34
"75795",39,1636,NA,900704,NA,NA,NA,NA,NA,"5",901005,NA,"0108","1","0108J04","014","0006","87","027",NA,NA,NA,NA,NA,NA,NA,"4",NA,"1",NA,"60",NA,"21",NA,"4",NA,"3",NA,"21",NA,"4",NA,"2",NA,"25",NA,"2",NA,"3","21","1","2","25","21","1","2","25","25","1","2","25","21","25","57","74","41",NA,NA,"2","04","W","20",NA,NA,NA,"1","1","2",NA,"0","4","9","0",NA,"P314","P814","307","120","5.00","7.00","39.1636",14000,6000,39
"77024",40,1079,NA,920512,2,30,6,4,4,"S",920519,2,"0432","2","0432J10","478","4572","91","096","5","5","0","0","14","14","4","4","9","1","01","70","21","21","5","5","2","4","23","25","5","5","2","3",NA,NA,NA,NA,NA,NA,"21","1","2","28","25","1","2","27",NA,NA,NA,NA,"21","25","37","95","15",NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","60",NA,"6.25",NA,"40.1079",478000,4572000,40
"77694",40,1849,NA,920427,2,16,6,1,3,"S",920507,2,"0508","2","0508L02","401","4511","91","076","7","7","0","0","13","13","3","4","9","1","00","50","21","21","0","6","1","4",NA,"25",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","45","37",NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P305","6",NA,"4.50",NA,"40.1849",401000,4511000,40
"77700",40,1856,NA,920427,2,20,6,1,2,"S",920507,2,"0508","2","0508L02","401","4510","91","076","2","2","0","0","14","14","2","3","9","1","60","70","21","21","0","8","4","4",NA,"25",NA,"2",NA,"4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","37",NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P305","236",NA,"4.00",NA,"40.1856",401000,4510000,40
"77707",40,1864,NA,920427,2,36,5,0,2,"S",920508,4,"0508","2","0508L02","401","4508","91","076","7","7","5","5","14","14","3","4","9","1","70","85","21","21","0","7","4","4",NA,"25",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","42","95",NA,NA,NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"M305","220",NA,"6.75",NA,"40.1864",401000,4508000,40
"79069",42,108,0,920109,NA,0,0,2,3,"S",920115,8,"0280","4","0280K03","547","4661","91","209","1","1","3","3","15","15","4","4","9","1","15","10","71","21","0","0","3","2","21",NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,"21","1","1","15",NA,NA,NA,NA,NA,NA,NA,NA,"21","37",NA,NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","1",NA,"1",NA,"0","0",NA,NA,"01","80",NA,"4.25",NA,"42.108",547000,4661000,42
"80312",42,972,NA,920109,3,30,6,3,2,"S",920115,10,"0348","2","0348K04","491","4626","91","168","2","2","0","0","11","11","3","4","9","1","40","70","26","25","6","7","4","4","25","21","4","3","4","4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","37","45",NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"M204","139",NA,"4.75",NA,"42.972",491000,4626000,42
"81102",42,1864,NA,920110,9,34,5,3,1,"S",920117,5,"0378","2","0378K03","516","4607","91","144","5","5","0","0","10","10","2","2","9","1","80","80","21","21","6","8","2","3","25","25","4","2","2","2",NA,NA,NA,NA,NA,NA,"21","1","1","32","25","1","1","20",NA,NA,NA,NA,"21","25","37","45",NA,NA,NA,"3","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","205",NA,"2.00",NA,"42.1864",516000,4607000,42
"81565",43,1328,0,910510,NA,NA,NA,NA,NA,"2",910531,NA,"0496","5","0496488","276","4527","89","071","2","2","3","3","10","10","4","5","9","1","90","90","21","21","6","5","4","4","25","25","4","3","4","4",NA,"91",NA,"2",NA,"3","21","3","1",NA,"25","3","1",NA,"91","3","6",NA,"21","25","91","65","45","15","16","2","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,"M202","G406","255",NA,"8.50",NA,"43.1328",276000,4527000,43
"81570",43,1333,0,910510,NA,NA,NA,NA,NA,"2",910601,NA,"0496","5","0496487","275","4526","89","71","2","2","3","3","9","9","2","5","9","1","90","90","24","21","6","5","4","4","25","25","4","3","4","4",NA,"91",NA,"2",NA,"3","21","3","1",NA,"25","3","1",NA,"91","3","6",NA,"21","25","91","45","65","15","37","2","3","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"P406","142",NA,"11.50",NA,"43.1333",275000,4526000,43
"81577",43,1342,0,910510,NA,NA,NA,NA,NA,"2",910601,NA,"0496","5","0496488","276","4524","89","008","6",NA,"0",NA,"10","10","4","4","9","1","70","60","25","25","0","5","3","4",NA,"21",NA,"4",NA,"4",NA,"91",NA,"1",NA,"3","25","3","1",NA,"21","3","1",NA,"91","3","6",NA,"21","25","91","37","45","39","65","2","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"P410","300",NA,"06.00",NA,"43.1342",276000,4524000,43
"81639",43,1413,0,910521,NA,NA,NA,NA,NA,"2",910604,NA,"0521","5","0521100","273","4522","89","155","2",NA,"3",NA,"12","12","4","5","9","1","70","60","21","25","0","6","4","4","25","21","0","4","4","4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"21","25","91","99","37","45","95","2","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"P410","245",NA,"07.50",NA,"43.1413",273000,4522000,43
"81643",43,1418,0,910521,NA,NA,NA,NA,NA,"2",910604,NA,"0521","5","0521100","271","4521","89","155","2",NA,"3",NA,"12","12","2","2","9","1","35","70","21","21","7","7","3","3","21","25","3","3","4","3",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","91","37","45",NA,NA,"2","03","W","19",NA,NA,NA,"1","1","3",NA,"0","4","1","4",NA,NA,"01","015",NA,"01.00",NA,"43.1418",271000,4521000,43
"81652",43,1427,0,910521,NA,NA,NA,NA,NA,"2",910605,NA,"0521","5","0521212","273","4520","89","133","2",NA,"3",NA,"10","10","4","4","9","1","60","60","21","25","7","5","3","4","25","21","3","3","3","4",NA,"45",NA,"1",NA,"3","25","3","1",NA,"21","3","1",NA,"45","3","6",NA,"21","25","45","91","37","99","39","2","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","395","165","05.50","11.00","43.1427",273000,4520000,43
"81654",43,1429,0,910525,NA,NA,NA,NA,NA,"2",910605,NA,"0521","5","0521212","275","4520","89","133","1",NA,"3",NA,"13","13","5","5","6","1","40","70","25","25","0","5","2","4",NA,"21",NA,"5",NA,"4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","91","37","99","76","45","2","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,"P202","G412","310",NA,"18.00",NA,"43.1429",275000,4520000,43
"81657",43,1432,0,910525,NA,NA,NA,NA,NA,"2",910605,NA,"0521","5","0521210","267","4519","89","155","2",NA,"3",NA,"11","11","4","4","9","1","60","70","25","25","0","6","2","4",NA,"21",NA,"3",NA,"4",NA,"14",NA,"1",NA,"4","25","3","1",NA,"21","3","1",NA,"14","3","1",NA,"21","25","91","99","37","14","45","2","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","085",NA,"06.75",NA,"43.1432",267000,4519000,43
"81658",43,1433,0,910525,NA,NA,NA,NA,NA,"2",910605,NA,"0521","5","0521210","268","4519","89","155","2",NA,"3",NA,"10","10","5","5","9","1","80","60","25","21","4","7","4","4",NA,"25",NA,"2",NA,"4",NA,"37",NA,"1",NA,"4","21","3","1",NA,"25","3","1",NA,"37","3","6",NA,"21","25","37","91","99","76","45","2","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"P410","100",NA,"14.50",NA,"43.1433",268000,4519000,43
"81662",43,1437,0,910525,NA,NA,NA,NA,NA,"2",910605,NA,"0521","5","0521211","272","4519","89","133","2",NA,"3",NA,"10","10","4","5","9","1","60","60","21","21","7","6","3","4","25","25","3","4","3","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","91","37","76","99","39","2","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"01","355",NA,"9.50",NA,"43.1437",272000,4519000,43
"81663",43,1438,0,910525,NA,NA,NA,NA,NA,"1",910612,NA,"0521","5","0521212","273","4519","89","133","2",NA,"3",NA,"10","10","4","5","9","1","60","90","21","21","7","7","3","4","25","25","3","3","3","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","91","37","65","99","76","2","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","375",NA,"11.00",NA,"43.1438",273000,4519000,43
"81664",43,1439,0,910525,NA,NA,NA,NA,NA,"2",910605,NA,"0521","5","0521212","274","4519","89","133","1",NA,"3",NA,"11","11","5","5","9","1","45","50","21","25","7","6","4","4","21","21","3","3","3","4",NA,"76",NA,"1",NA,"4","25","3","1",NA,"21","3","1",NA,"76","3","6",NA,"21","25","76","45","91","65","37","2","01","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"01","015",NA,"14.00",NA,"43.1439",274000,4519000,43
"81671",43,1446,0,910525,NA,NA,NA,NA,NA,"1",910612,NA,"0521","5","0521211","270","4518","89","044","2",NA,"3",NA,"10","10","5","5","9","1","60","80","21","25","7","6","3","4","25","21","3","4","3","4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"21","25","91","99","65","76","37","2","04","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"01","200",NA,"09.00",NA,"43.1446",270000,4518000,43
"81672",43,1447,0,910525,NA,NA,NA,NA,NA,"2",910605,NA,"0521","5","0521211","271","4518","89","155","2",NA,"3",NA,"10","10","4","5","9","1","90","80","21","21","9","6","4","4","25","25","1","4","4","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","91","65","76","99","37","2","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","280","065","10.50","17.00","43.1447",271000,4518000,43
"81673",43,1448,0,910525,NA,NA,NA,NA,NA,"2",910605,NA,"0521","5","0521211","272","4518","89","155","2",NA,"3",NA,"10","10","4","5","9","1","70","90","21","21","7","6","3","4","25","25","3","2","4","4",NA,"76",NA,"1",NA,"4","21","3","1",NA,"25","3","1",NA,"76","3","6",NA,"21","25","76","91","99","37","65","2","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","260",NA,"11.50",NA,"43.1448",272000,4518000,43
"81676",43,1452,0,910525,NA,NA,NA,NA,NA,"1",910612,NA,"0521","5","0521210","268","4517","89","044","2",NA,"3",NA,"09","09","2","2","9","1","90","70","21","25","0","6","4","4",NA,"21",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","91","76","65","37","45","2","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","9",NA,NA,"01","265",NA,"01.50",NA,"43.1452",268000,4517000,43
"81682",43,1458,0,910525,NA,NA,NA,NA,NA,"2",910530,NA,"0521","5","0521209","266","4516","89","044","1","1","3","3","11","11","4","5","9","1","90","90","21","21","0","5","4","4",NA,"25",NA,"3",NA,"4",NA,"76",NA,"2",NA,"3","21","3","1",NA,"25","3","1",NA,"76","3","6",NA,"21","25","76","99","45","37","91","2","2","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","154",NA,"11.50",NA,"43.1458",266000,4516000,43
"81687",43,1463,0,910525,NA,NA,NA,NA,NA,"2",910530,NA,"0521","5","0521212","272","4516","89","133","1","1","3","3","08","08","5","5","9","1","40","60","25","25","8","4","4","3","45","21","2","4","4","3",NA,"45",NA,"2",NA,"4","25","1","2","28","21","1","2","28","45","3","6",NA,"25","21","45","91","99","37","76","3","02","W","20",NA,NA,NA,"1","1","3",NA,"9",NA,"0","0",NA,NA,"M404","260",NA,"12.00",NA,"43.1463",272000,4516000,43
"81695",43,1471,0,910528,NA,NA,NA,NA,NA,"2",910530,NA,"0521","5","0521209","266","4515","89","44","1","1","3","3","10","10","3","4","9","1","50","50","25","21","5","5","4","4","21","25","5","4","4","4",NA,"91",NA,"1",NA,"2","21","3","1",NA,"25","3","1",NA,"91","3","6",NA,"21","25","91","37","39","45","76","2","3","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"1","0",NA,NA,"01","225",NA,"6.25",NA,"43.1471",266000,4515000,43
"81697",43,1473,0,910528,NA,NA,NA,NA,NA,"2",910530,NA,"0521","5","0521210","269","4515","89","044","2",NA,"3",NA,"10","10","4","5","9","1","90","80","21","21","8","5","4","4","25","25","2","4","4","4",NA,"45",NA,"1",NA,"4","21","3","1",NA,"25","3","1",NA,"45","3","6",NA,"25","21","45","91","37","76",NA,"2","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","110",NA,"11.50",NA,"43.1473",269000,4515000,43
"81699",43,1475,0,910528,NA,NA,NA,NA,NA,"2",910530,NA,"0521","5","0521323","272","4515","89","133","1",NA,"3",NA,"10","10","5","5","9","1","25","60","25","21","8","6","4","4","45","25","2","4","4","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","91","99","78","39","65","2","01","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","165","050","12.50","11.00","43.1475",272000,4515000,43
"81701",43,1477,0,910528,NA,NA,NA,NA,NA,"2",910530,NA,"0521","5","0521327","261","4514","89","044","1",NA,"3",NA,"12","12","4","5","9","1","80","70","25","21","0","6","4","4",NA,"25",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","91","37","45","76","99","2","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"P418","240",NA,"09.50",NA,"43.1477",261000,4514000,43
"81703",43,1479,0,910528,NA,NA,NA,NA,NA,"2",910530,NA,"0521","5","0521327","263","4514","89","044","1",NA,"3",NA,"12","12","4","4","9","1","90","70","21","21","0","7","4","4",NA,"25",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","37","91","99","65","45","2","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","50",NA,"7.00",NA,"43.1479",263000,4514000,43
"81711",43,1487,0,910528,NA,NA,NA,NA,NA,"2",910530,NA,"0521","5","0521323","272","4514","89","077","3",NA,"3",NA,"09","09","5","5","6","1","20","50","25","25","0","6","3","4",NA,"21",NA,"2",NA,"4",NA,"39",NA,"2",NA,"3","25","3","1",NA,"21","3","1",NA,"39","3","1",NA,"25","21","37","39","91","99","76","2","02","W","17",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","120",NA,"12.00",NA,"43.1487",272000,4514000,43
"81746",43,4,0,910403,NA,NA,NA,NA,NA,"2",910409,NA,"0390","5","0390L62","359","4603","89","073","6",NA,"0",NA,"07","07","4","5","9","1","80","80","25","25","2","5","4","4","21","21","7","3","4","2",NA,"44",NA,"2",NA,"2","25","3","1",NA,"21","3","1",NA,"44","3","6",NA,"25","21","44","37","99","45","23","3","04","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","230",NA,"12.00",NA,"43.4",359000,4603000,43
"81833",43,94,0,910403,NA,NA,NA,NA,NA,"2",910409,NA,"0417","5","0417457","341","4581","89","054","2",NA,"0",NA,"08","08","5","5","9","1","80","80","24","21","8","4","3","4",NA,"25",NA,"4",NA,"4",NA,"44",NA,"1",NA,"3","21","3","1",NA,"25","3","1",NA,"44","3","6",NA,"21","25","45","44","76","99","65","3","07","G","12",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"P906","11",NA,"8.50",NA,"43.94",341000,4581000,43
"81845",43,108,0,910130,NA,NA,NA,NA,NA,"5",910305,NA,"0417","5","0417457","340","4580","89","086","1",NA,"0",NA,"10","10","2","2","9","1","80","70","24","21","8","4","3","4",NA,"25",NA,"4",NA,"4",NA,"76",NA,"1",NA,"3","21","2","2","48","25","2","2","54","76","3","6",NA,"25","21","76","37","45","65","99","3","07","G","18",NA,NA,NA,"1","1","3",NA,"0",NA,"3","0",NA,NA,"P406","381",NA,"1.00",NA,"43.108",340000,4580000,43
"81871",43,135,0,910131,NA,NA,NA,NA,NA,"5",910305,NA,"0417","5","0417457","340","4578","89","086","1",NA,"0",NA,"09","09","4","5","9","9","80","80","24","25","8","4","3","4",NA,"21",NA,"3",NA,"4",NA,"45",NA,"2",NA,"3","25","3","1",NA,"21","3","1",NA,"45","3","6",NA,"21","25","45","37","76","78","65","2","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","305",NA,"7.00",NA,"43.135",340000,4578000,43
"81878",43,142,0,910131,NA,NA,NA,NA,NA,"5",910305,NA,"0418","5","0418197","356","4595","89","130","6",NA,"0",NA,"06","06","4","5","9","1","60","70","24","24","0","8","4","4",NA,"25",NA,"1",NA,"3",NA,"44",NA,"1",NA,"3","24","3","1",NA,"25","3","1",NA,"44","3","6",NA,"24","25","44","37","04","15",NA,"3","02","W","18",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","81",NA,"25.00",NA,"43.142",356000,4595000,43
"81880",43,144,0,910403,NA,NA,NA,NA,NA,"2",910409,NA,"0418","5","0418193","365","4595","89","130","6",NA,"0",NA,"06","06","5","5","9","1","60","10","24","24","0","5","4","1",NA,"37",NA,"5",NA,"1",NA,NA,NA,NA,NA,NA,"24","3","1",NA,"37","3","6",NA,NA,NA,NA,NA,"24","37",NA,NA,NA,NA,NA,"2","02","W","19",NA,NA,NA,"1","1","2",NA,"0",NA,"0","1",NA,NA,"G412","168",NA,"10.00",NA,"43.144",365000,4595000,43
"81897",43,161,0,910131,NA,NA,NA,NA,NA,"5",910305,NA,"0418","3","0418219","369","4592","89","141","1",NA,"0",NA,"08","08",NA,"4","9","1","70","70","25","21","7","5","4","4","21","25","3","4","4","4",NA,"44",NA,"1",NA,"2","21","3","1",NA,"25","3","1",NA,"44","3","6",NA,"21","25","44","45","37","95","78","3","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","218",NA,"7.00",NA,"43.161",369000,4592000,43
"82386",43,661,0,910220,NA,NA,NA,NA,NA,"2",910327,NA,"0445","2","0445K84","332","4572","89","057","6",NA,"0",NA,"09","09","4","3","9","1","80","70","24","21","8","6","3","3",NA,"25",NA,"3",NA,"3",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","91","37","99","78","95","3","05","G","19",NA,NA,NA,"1","1","2",NA,"0",NA,"1","4",NA,NA,"01","41",NA,"4.00",NA,"43.661",332000,4572000,43
"83053",44,217,NA,940715,13,37,4,4,1,"S",940728,12,"0492","2","0492K95","669","4533","94","211","6","6","0","0","12","12","2","3","9","1","60","80","21","21","6","6","4","3","25","25","4","3","4","4",NA,"37",NA,"1",NA,"2","21","3","1",NA,"25","3","1",NA,"37","3","6",NA,"21","25","37","44",NA,NA,NA,"3","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","95",NA,"3.75",NA,"44.217",669000,4533000,44
"83101",44,563,NA,940721,13,16,4,4,4,"S",940818,13,"0518","2","0518L50","688","4512","94","128","4","4","0","0","13","13","4","3","9","1","70","60","25","21","6","5","3","3","21","25","4","4","3","3",NA,"37",NA,"1",NA,"2","21","1","2","25","25","1","2","25","37","3","6",NA,"21","25","37","99",NA,NA,NA,"2","03","W","20",NA,NA,NA,"5","1","3",NA,"3",NA,"0","0",NA,NA,"01","32",NA,"3.75",NA,"44.563",688000,4512000,44
"83125",44,17,NA,940530,3,0,0,2,1,"S",940620,3,"0466","2","0466J31","659","4556","94","208","0","0","0","0","0","09","0","5","9","1","60","45","04","45","6","8","2","2","03","44","4","2","2","2",NA,NA,NA,NA,NA,NA,"45","3","6",NA,"44","3","6",NA,NA,NA,NA,NA,"45","44","37",NA,NA,NA,NA,"3","01","W","14",NA,NA,NA,"1","1","1",NA,"0",NA,"0","0",NA,NA,"01","264",NA,"7.50",NA,"44.17",659000,4556000,44
"83141",44,36,NA,940603,13,21,4,1,4,"S",940613,12,"0466","2","0466M08","654","4543","94","132","0","0","0","0","0","12","0","5","9","1","40","60","24","21","0","6","3","3",NA,"25",NA,"3",NA,"3",NA,"37",NA,"1",NA,"2","21","1","2","29","25","1","2","29","37","3","6",NA,"21","25","37","15",NA,NA,NA,"3","02","W","20",NA,NA,NA,"1","1","2",NA,"3",NA,"0","0",NA,NA,"01","146",NA,"7.25",NA,"44.36",654000,4543000,44
"83417",44,557,NA,940518,12,53,4,1,1,"S",940526,13,"0518","2","0518L52","682","4513","94","198","0","0","0","0","0","14","0","5","9","1","50","80","21","25","5","6","4","3","25","21","5","4","4","3",NA,NA,NA,NA,NA,NA,"25","1","2","25","21","1","2","25",NA,NA,NA,NA,"25","21","99",NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"9",NA,"0","0",NA,NA,"P204","365",NA,"7.25",NA,"44.557",682000,4513000,44
"83432",44,577,NA,940602,12,27,4,4,2,"S",940613,13,"0518","2","0518L45","702","4510","94","096","6","6","0","0","13","13","4","4","9","1","40","85","25","21","0","5","4","3",NA,"25",NA,"4",NA,"3",NA,"37",NA,"1",NA,"2","21","3","1",NA,"25","3","1",NA,"37","3","6",NA,"21","25","37","38","15",NA,NA,"2","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"P204","372",NA,"4.75",NA,"44.577",702000,4510000,44
"83558",44,797,NA,940719,12,18,4,6,4,"S",940729,13,"0520","1","0520L54","258","4512","94","179","6","6","0","0","12","12","2","4","9","1","30","35","24","21","0","6","3","4",NA,"25",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","37","76","91","45","15","2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","45",NA,"4.50",NA,"44.797",258000,4512000,44
"83639",44,929,NA,940606,12,28,4,4,3,"S",940614,13,"0543","2","0543K98","709","4500","94","260","6","6","0","0","14","14","2","2","9","1","80","80","25","21","0","7","4","4",NA,"25",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","91","37","99","45",NA,"2","02","W","20",NA,NA,"0","1","1","2",NA,"0",NA,"4","4",NA,NA,"01","149",NA,"1.00",NA,"44.929",709000,4500000,44
"83648",44,941,NA,940523,13,15,4,4,4,"S",940525,12,"0543","2","0543K99","707","4498","94","060","2","2","0","0","14","14","5","4","9","1","80","70","25","21","0","7","4","4",NA,"25",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","99","37","91","39",NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","391",NA,"4.25",NA,"44.941",707000,4498000,44
"83655",44,957,NA,940719,12,39,4,2,3,"S",940801,13,"0543","1","0543L05","684","4494","94","005","4","4","0","0","13","13","4","4","9","1","70","85","21","21","0","6","3","3",NA,"25",NA,"4",NA,"3",NA,NA,NA,NA,NA,NA,"21","1","2","30","25","1","2","30",NA,NA,NA,NA,"21","25","15","99","95","37",NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"3",NA,"0","0",NA,NA,"M204","82",NA,"6.25",NA,"44.957",684000,4494000,44
"83659",44,967,NA,940606,12,27,4,6,5,"S",940614,13,"0543","1","0543L12","704","4493","94","106","6","6","0","0","12","12","5","5","9","1","80","70","21","25","0","5","4","4",NA,"21",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","37","91","99","39","44","2","03","W","20",NA,NA,NA,"5","1","2",NA,"0",NA,"0","4",NA,NA,"P204","49",NA,"11.00",NA,"44.967",704000,4493000,44
