"","CoorX","CoorY","PlotID0","Origen","Provincia","Estadillo","Cla","Subclase","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","Ano","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosidad","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado","Tecnico","PlotID"
"38424",NA,NA,"22.1739",22,22,1739,"A","1",0,1984,"J","4127","1997","","1-1 ","2004","",1,"1","1",100,95,1,3,1,3,1,4,"","",1,2,1,1,4,5,NA,NA,"0","0","","0","",60,NA,8.5,NA,1,"2",2,"[CLAESP. RESTO DE ESPECIES=0%].ENCUENTRO EL CENTRO DE LA PARCELA PERO NO EL REJON POR FOTOS INFO2.EL BOJ FORMA SUBPISO DEL PINO Y DEL HAYA QUE ESTOS ULTIMOS ESTAN MEZCLADOS PIE A PIE.
22,HAYA A 8G SE BIFURCA JUSTO POR DEBAJO DE 1.30MTS.
22,[PIESMAY 002-021]MEDIDO A 1.20 M.
22,[PIESMAY 003-021]DISTANCIA COMPROBADA.
22,[PIESMAY 005-071]MEDIDO A 1.50 M.
22,[PIES MAYORES]PINO A 179 G. NO ENTRA POR DISTANCIA.PIE A 320 G. NO ENTRA POR DIAMETRO.PIE A 330 G. NO ENTRA POR DIAMETRO.PIE A 364 G. NO ENTRA POR DIAMETRO. 
22,[PIESMAY 012-021]MEDIDO A 1.25 M.
22,[PIESMAY 019-021]PIE CON DANOS EN LA CORTEZA POR FAUNA SILVESTRE.DANOS DE PERFORADORES EN PINOS Y ALGUN DANO DE HONGOS
22,[RIESGOS.MODELO 04. POR LA CONTINUIDAD]
22,",11,990,"10/14/04 02:43:39","","10/14/04 04:27:40","",NA,"221","50","250","5",407036,34,6,407036,35,5,"T",99,"22.1739.A.1"
"38622",NA,NA,"22.194",22,22,194,"A","1",0,1981,"07","8109","1997","","1-3 ","2004","",1,"1","1",80,80,1,3,4,2,2,4,"","",1,1,1,1,8,3,NA,NA,"0","0","","0","",150,NA,13,NA,2,"2",3,"REJON POR PIES DEL IFN2. LA PARCELA SE ENCUENTRA DESPLAZADA AL MENOS 70 M. CON R. 300 G. RESPECTO DEL PINCHAZO DE LA FOTO AEREA. NO ME COINCIDEN LAS OCUPACIONES CON LAS TESELADAS, POR LA ZONA PREDOMINA EL HAYA. DEJO UN 10% DE OCUPACION AL RESTO DE ESPECIES. PIE 1 POR PENDIENTE. PIE 5 DIAMETROS COMPROBADOS. A 155 G. Y 5.6 M. NO 071 POR PENDIENTE. PIES 8 Y 12 DIAMETROS COMPROBADOS. A 214 G. Y 8.7 M. NO 278 POR DIAMETROS. PIES 7, 9 Y 11 POR PENDIENTE. PIE 15 MEDIDO A 1.35 M. Y DIAMETROS COMPROBADOS. A 294 G. Y 17.9 M. NO 021 POR DIAMETROS. PIES 22 Y 30 ENTRAN POR PENDIENTE. PIE 32 ESPECIE Y ALTURAS COMPROBADAS. PIE 35 DIAMETROS COMPROBADOS. PIE 36 FORMA COMPROBADA.",22,990,"09/22/04 13:22:44","","09/22/04 16:26:29","",NA,"221","100","300","11",392470,10,30,392470,11,29,"T",99,"22.194.A.1"
"38894",NA,NA,"22.22",22,22,22,"A","1",0,1984,"L","0070","1997","","4-2 ","2004","",1,"1","1",95,90,1,3,2,3,2,4,"","",1,2,1,1,7,4,NA,NA,"9","0","","0","",385,NA,9.2,NA,3,"3",3,"PARCELA ENCONTRADA POR PIES DEL IFN2.
22,10%  OCUPACION RESTO DE ESPECIES.
22,HAN CORTADO UNA PEQUENA FRANJA DE ARBOLES,PARECE COMO PARA HACER UNA SENDA O ALGO ASI,QUEDAN RESTOS EN EL MONTE.
22,HAY PIES MUERTOS POR PERFORADORES.
22,PIE 2 DM COMPROBADO.
22,QUEJIGO A 10.05M Y 97G CON DM 13.4 Y 12.5CMS.
22,QUEJIGO A 144G Y 13.5M CON DM 22.6 Y 22.2CMS.
22,HAYA A 292G Y 10.1M SE VA.PIE 15 DM COMPROBADO.
22,PIE 24 SP COMPROBADA.
22,",6,990,"09/03/04 11:33:08","","09/03/04 13:22:55","",NA,"221","103","205","5",392449,14,26,392449,15,25,"T",99,"22.22.A.1"
"39565",NA,NA,"22.398",22,22,398,"A","1",0,1981,"01","8363","1997","","2-2 ","2004","",1,"1","1",100,95,1,2,1,2,2,4,"","",1,2,1,1,6,5,NA,NA,"0","0","","0","",79,NA,8.5,NA,2,"3",2,"[IDENTIFICACIÓN Y CLASIFICACIÓN] PARCELA ENCONTRADA CON FOTO AEREA Y PIES MAYORES.
22,[CLAESP. RESTO DE ESPECIES=10%] CLASIFICACION PREVIA ERRONEA.
22,[PIESMAY 001-071] P. E. COMPROBADO.
22,[PIESMAY 005-021] ENTRA POR CORRECCION DE PTE.
22,[PIESMAY 014-021] MEDIDO A 1.0 M. POR BIFURCACION.
22,[PIES MAYORES] A 206 G. Y 6.2 M. NO ENTRA UN P. SILVESTRE POR DIAMETRO.
22,[PIESMAY 016-071] ENTRA POR CORRECCION DE PTE.
22,[PIESMAY 020-071] P. E. COMPROBADO.
22,[PIESMAY 023-071] ENTRA POR CORRECCION DE PTE.
22,[PIESMAY 024-071] ENTRA POR CORRECCION DE PTE.
22,[PIESMAY 025-071] ESTA SOLDADA CON LA SIGUIENTE.
22,[PIESMAY 026-071] ESTA SOLDADA CON LA ANTERIOR.",7,990,"09/27/04 12:00:20","","09/27/04 13:46:10","",NA,"221","304","171","10",392465,20,20,392465,21,19,"T",99,"22.398.A.1"
"39604",NA,NA,"22.432",22,22,432,"A","4",0,1997,"","2-4 ","1981","02","8355","2004","",1,"1","1",100,90,1,3,1,2,2,4,"","",1,1,1,1,6,10,NA,NA,"0","0","","0","",40,NA,12,NA,3,"3",3,"[IDENTIFICACIÓN Y CLASIFICACIÓN] PARCELA DEL IFN2 NO ENCONTRADA POR FALTA DE REFERENCIAS CLARAS. SUBPISO DE BOJ.
22,[CLAESP. RESTO DE ESPECIES=10%] EN LA CLASIFICACION PREVIA LAS ESPECIES SECUNDARIAS NO ACIERTA.
22,[PIESMAY 002-071] ENTRA POR CORRECCION DE PTE.
22,[PIESMAY 004-071] ENTRA POR CORRECCION DE PTE.
22,[PIESMAY 011-071] ENTRA POR CORRECCION DE PTE.
22,[PIESMAY 017-021] ENTRA POR CORRECCION DE PTE.
22,[PIESMAY 018-021] MEDIDO A 1.5 M. POR BIFURCACION.
22,[PIESMAY 019-021] MEDIDO A 1.5 M. POR BIFURCACION.
22,[PIESMAY 021-021] ENTRA POR CORRECCION DE PTE.
22,[PIESMAY 024-021] ENTRA POR CORRECCION DE PTE.",7,990,"09/20/04 11:17:06","","09/20/04 13:19:37","",NA,"221","186","348","10",392465,6,34,392465,7,33,"T",99,"22.432.A.4"
"39649",NA,NA,"22.473",22,22,473,"A","4",0,1997,"","2-4 ","1981","03","8311","2004","",1,"1","1",95,85,1,2,3,3,2,4,"","",1,1,1,1,5,3,NA,NA,"0","0","","0","",82,NA,12.2,NA,3,"3",2,"PARCELA NO ENCONTRADA POR FALTA DE REFERENCIAS CLARAS.
22,[PIESMAY 005-071] ENTRA POR CORRECCION DE PTE. 
22,[PIESMAY 007-071] ENTRA POR CORRECCION DE PTE. 
22,[PIESMAY 015-021] ENTRA POR CORRECCION DE PTE. ",7,990,"11/02/04 16:06:47","","11/02/04 18:18:33","",NA,"221","265","42","7",392497,2,38,392497,3,37,"T",99,"22.473.A.4"
"39665",NA,NA,"22.487",22,22,487,"A","1",0,1981,"03","8310","1997","","4-2 ","2004","",1,"1","1",100,80,1,3,1,2,2,4,"","",1,1,1,1,6,2,NA,NA,"0","0","","0","",61,NA,10.5,NA,2,"2",2,"[IDENTIFICACIÓN Y CLASIFICACIÓN] PARCELA ENCONTRADA CON FOTO AEREA, CROQUIS Y PIES MAYORES.
22,[PIESMAY 001-071] MEDIDO A 1.1 M. POR RAMIICACION.
22,[PIESMAY 002-071] MEDIDO A 1.0 M. POR RAMIFICACION Y ENTRA POR CORRECCION DE PTE.
22,[PIESMAY 003-071] ENTRA POR CORRECCION DE PTE.
22,[PIESMAY 007-021] ENTR POR CORRECCION DE PTE.
22,[PIESMAY 008-071] ENTRA POR CORRECCION DE PTE.
22,[PIESMAY 013-071] PAE COMPROBADO.
22,
22,
22,
22,[LOCALIZACIÓN ACCESO LEVANTAMIENTO] FOTO A 5 M. POR LA ESPESURA DE LA REGENERACION.",7,990,"11/22/04 12:46:01","","11/22/04 15:52:23","",NA,"221","41","335","5",392497,26,14,392497,27,13,"T",99,"22.487.A.1"
"39675",NA,NA,"22.497",22,22,497,"A","4",0,1997,"","4-1 ","1981","04","0043","2004","",1,"1","1",100,100,1,2,1,2,2,5,"","",1,1,1,2,5,4,NA,NA,"0","0","","0","",390,NA,9.2,NA,2,"2",3,"REJON NO LOCALIZADO EN PINCHAZO DE FOTO AEREA  POR SU DIFICULTAD EN OBSERVARSE EN LA FOTOGRAFIAS Y EN LO POCO INDICATIVO DEL CROQUIS.
22,CRUCE DE CORDENADAS LOCALIZADO POR DISTANCIA DESDE CRUCE DE VIAS DE SACA 125M POR VIA DE SACA Y 50M RUMBO 202.
22,[CLAESP. RESTO DE ESPECIES=10%]
22,[PIESMAY 017-071] ENTRA POR CORRECCION DE PENDIENTE.
22,[PIESMAY 024-071] ENTRA JUSTO POR DISTANCIA REDUCIDA.",25,990,"09/23/04 15:50:29","","09/23/04 17:27:55","",NA,"221","100","300","10",392493,26,14,392493,27,13,"T",99,"22.497.A.4"
"39676",NA,NA,"22.498",22,22,498,"A","1",0,1981,"04","8243","1997","","4-1 ","2004","",1,"1","1",100,90,1,3,1,2,2,4,"","",1,1,1,1,6,10,NA,NA,"0","0","","0","",346,NA,10.5,NA,2,"3",2,"[IDENTIFICACIÓN Y CLASIFICACIÓN] PARCELA ENCONTRADA CON FOTO AEREA, CROQUIS Y PIES MAYORES. SUBPISO FORMADO POR BOJ.
22,[CLAESP. RESTO DE ESPECIES=10%]
22,[PIES MAYORES] A 48 G. Y 12.6 M. NO ENTRA UN PINUS POR DIAMETRO.
 A 331 G. Y 4.8 M. NO ENTRA UN PINUS POR DIAMETQO.
22,
22,[PIESMAY 010-012] ENTRA POR CORRECCION DE PTE.",7,990,"10/07/04 11:52:19","","10/07/04 13:42:33","",NA,"221","60","260","10",371746,6,34,371746,7,33,"T",99,"22.498.A.1"
"39703",NA,NA,"22.52",22,22,52,"A","1",0,1981,"06","0030","1997","","1-1 ","2004","",1,"1","1",100,95,1,3,3,3,2,4,"","",1,1,1,1,7,3,NA,NA,"0","0","","0","",350,NA,16,NA,2,"3",3,"PARCELA ENCONTRADA POR CROQUIS Y PIES DEL IFN2.10% OCUPACION RESTO DE ESPECIES.SUBPISO DE BOJ PRINCIPALMENTE.
22,HAY PIES CON HIEDRA.
22,A 180G Y 28.5M HAY UN PINO QUE SE VA.
22,A 218G HAY UN PINO QUE SE VA.
22,PIES 20 Y 21 DM COMPROBADO Y MEDIDO A 1.5M.
22,PIE 28 DM COMPROBADO.
22,PIE 31 MEDIDO A 1M.
22,PIES 32 Y 37 ENTRAN POR PENDIENTE.
22,PIE 38 DM COMPROBADO.
22,DIFIULTAD PARA VER LOS RUMBOS Y MEDIR LAS ALTURAS DEBIDO A LA ESPESURA Y PENDIENTE.
22,FUERA DE LA PARCELA HAY FRESNO Y SORBUS.
22,",6,990,"09/06/04 12:06:53","","09/06/04 15:00:50","",NA,"221","250","154","6",392449,18,22,392449,19,21,"T",99,"22.52.A.1"
"39705",NA,NA,"22.523",22,22,523,"A","1",0,1981,"05","8285","1997","","4-4 ","2004","",1,"1","1",95,90,1,3,1,2,2,5,"","",1,1,1,1,6,4,NA,NA,"0","0","","0","",175,NA,15,NA,2,"3",3,"ENCONTRADO EL REJON POR PIES DEL IFN2. SUBPISO DE BOJ. A 141G 5,7M NO ENTRA 071 POR DN. A 174G Y 6,4M NO ENTRA 021 POR DN. PIE 21 FORMA CORREGIDA. SE ACABARON LAS PILAS DE LA CAMARA Y NO DISPONIAMOS DE REPUESTO YA QUE NO AVISO EL PILOTO. PIE 9  MEDIDO DIAMETRO A 1,20. PIES 6,13,14,15,20,21 Y 29 ENTRAN POR PENDIENTE. PIES 8,12,15 Y 17 ALTURAS COMPROBADAS. DIAMETROS PIE 12 COMPROBADOS.",12,990,"11/17/04 10:35:59","","11/17/04 13:55:59","",NA,"220","","","",NA,NA,NA,NA,NA,NA,"T",99,"22.523.A.1"
"39724",NA,NA,"22.54",22,22,54,"A","4",0,1997,"","1-1 ","1981","06","0027","2004","",1,"1","1",90,75,1,2,3,3,2,4,"","",1,1,1,3,2,5,NA,NA,"0","0","","0","",395,NA,16,NA,2,"3",2,"PARCELA IFN2 NO ENCONTRADA PUES NO NOS COINCIDE NINGUN PIE.ME VOY A COORDENADAS Y A4.10%OCUPACION RESTO DE ESPECIES.PRESENTE VICTOR BARON DE TRAGSATEC.
22,[PIES MAYORES]HAY HAYAS Y PINOS MUERTOS
22,[ESPECIES PRESENTES]FUERA DE LA PARCELA HAY PINO UNCINATA
22,[MATORRAL]NO HAY EN 10 M. FUERA HAY ZARZA",6,990,"09/08/04 12:57:55","","09/08/04 14:07:03","",NA,"221","35","313","8",392449,22,18,392449,23,17,"T",99,"22.54.A.4"
"39732",NA,NA,"22.55",22,22,55,"A","1",0,1981,"06","0027","1997","","1-1 ","2004","",1,"1","1",90,80,1,3,4,3,2,4,"","",1,1,1,1,7,6,NA,NA,"0","0","","0","",5,NA,16.5,NA,2,"2",3,"PARCELA ENCONTRADA POR PIES DEL IFN2.10% OCUPACION RESTO DE ESPECIES.COMPROBADO ESTADO DEL HAYA.SUBPISO DE BOJ PRINCIPALMENTE.
22,PIE 12 HT COMPROBADA,TIENE PARTIDA LA COPA.
22,PNO A 255G CON DM 41.0 Y 41.6CMS SE VA.
22,EL PIE 14 DEL IFN2 ESTA CAIDO MUERTO CASI ENCIMA DEL REJON.
22,PIE 18 HT COMPROBADO Y PUNTA PARTIDA.
22,PIE 19 HT COMPROBADA Y PUNTA PARTIDA.
22,PINO A 399G CON DM 44.9 Y 36.6CMS SE VA
22,",6,990,"09/08/04 15:25:43","","09/08/04 16:39:55","",NA,"221","310","142","5",392449,24,16,392449,25,15,"T",99,"22.55.A.1"
"39744",NA,NA,"22.56",22,22,56,"A","1",0,1981,"06","0026","1997","","1-2 ","2004","",1,"1","1",100,90,1,2,3,3,2,4,"","",1,1,1,1,6,5,NA,NA,"0","0","","0","",285,NA,14,NA,3,"3",3,"PARCELA ENCONTRADA POR ACER DEL IFN2.10%OCUPACION RESTO DE ESPECIES.PIE 15 MEDIDO A 1.8M.PIE 17 MEDIDOA 1.2M.
22,PIE 20 FORMA COMPROBADA.
22,PIE 29 DM COMPROBADO,MAL MEDIDO EN IFN2.
22,PIE 35 HT COMPROBADA.
22,",6,990,"09/29/04 12:30:06","","09/29/04 15:57:09","",NA,"221","216","350","7",407011,34,6,407011,35,5,"T",99,"22.56.A.1"
"39756",NA,NA,"22.57",22,22,57,"A","1",0,1981,"06","0025","1997","","1-2 ","2004","",1,"1","1",100,80,1,2,3,3,2,4,"","",1,2,1,1,8,3,NA,NA,"0","0","","0","",50,NA,11.5,NA,2,"3",2,"PARCELA ENCONTRADA POR CROQUIS Y PIES DEL IFN2.PRESENTE VICTOR BARON DE TRAGSATEC.
22,PIE 6 MEDIDO A 1.2
22,PIE 12 MEDIDO A 1.2M.
22,PIE 21 DM COMPROBAD.
22,PIE 31 DM COMPROBADO.
22,PIE 32 MEDIDO A 1.5M.
22,PIE 33 DM COMPROBADO.
22,PIE 35 DM COMPROBADDO.
22,HAYA A 355G Y 14.8M CON DM 22.3 S 22.4CMS.
22,PINO A 360 G Y 25.0M SE VA AL LATERAL.
22,PIE 37 MEDIDO A 1.2M.
22,HAYA A 387G Y 5.1M SE VA.
22,ROCA CALIZA.PARCELA LEVENTADA CON 20CMS DE NIEVE.",6,990,"11/12/04 13:36:14","","11/12/04 15:27:45","",NA,"221","68","346","8",406978,34,6,406978,35,5,"T",99,"22.57.A.1"
"39792",NA,NA,"22.605",22,22,605,"A","1",0,1981,"03","8304","1997","","3-2 ","2004","",1,"1","1",100,90,1,3,2,2,2,4,"","",1,2,1,1,8,3,NA,NA,"0","0","","0","",19,NA,12.8,NA,2,"3",2,"PARCELA LOCALIZADA A TRAVES DE FOTOGRAFIAS Y PIES MAYORES INFO2. SUBPISO DE BOJ, ACEBO, SERBAL, MAJUELO Y ENEBRO. 
22,10% DEMAS ESPECIES. 
22,EN LA ZONA HAY ACER PLATANOIDES, SORBUS AUCUPARIA, S. LATIFOLIA Y OLMO GLABRA. 
22,AGENTE 200: ARBOLES MUERTOS CAIDOS SOBRE OTROS. CPMPROBADOS DIAMETROS ARBOLES: 3, 4, 8, 9, 11, 13, 17, 18, 20, 22, 23, 25, 27 Y 30. 
22,ARBOLES MEDIDOS CON CINTA: 7, 14 Y 28. 
22,ARBOLES QUE ENTRAN POR CORRECCION DE PENDIENTE: 4 (12,75), 6 (12,0), 7 (5,5), 12 (11,75), 13 (12,0), 14 (12,5) Y 15 (12,5).",5,990,"09/03/04 15:30:12","","09/03/04 17:26:09","",NA,"220","20","320","15",406985,26,14,406985,27,13,"T",99,"22.605.A.1"
"39797",NA,NA,"22.61",22,22,61,"A","1",0,1981,"06","0027","1997","","1-3 ","2004","",1,"1","1",95,75,1,2,4,3,2,4,"","",1,1,1,1,5,10,NA,NA,"0","0","","0","",75,NA,18,NA,3,"3",2,"PARCELA ENCONTRADA POR PIES DEL IFN2,UBICADA UNOS 80M MAS ARRIBA DEL PINCHAZO.10%OCUPACION RESTO DE ESPECIES.
22,PIE 2 PUNTA PARTIDA POR VIENTO.PIE 16 HT COMPROBADA.
22,PIE 27 DM COMPROBADO.
22,",6,990,"10/06/04 13:20:25","","10/06/04 15:11:17","",NA,"221","110","150","5",392480,10,30,392480,11,29,"T",99,"22.61.A.1"
"39807",NA,NA,"22.62",22,22,62,"A","1",0,1981,"06","0027","1997","","1-3 ","2004","",1,"1","1",100,95,1,3,2,3,2,4,"","",1,2,1,1,6,15,NA,NA,"0","0","","0","",250,NA,10,NA,2,"3",2,"PARCELA ENCONTRADA POR REFERENCIA DEL IFN2.10%OCUPACION RESTO DE ESPECIES.SUBPISO DE BOJ.
22,PIE 1 DM COMPROBADO.
22,PINO A 15G Y 16M SE VA.
22,PIE 2 MEDIDO A 1.4M.
22,PINO A 128G Y 25.2M SE VA.
22,PIE 15 DM COMPROBADO.
22,PINO A 327G Y 5.1M SE VA.
22,ROCA CALIZA.",6,990,"10/07/04 15:42:24","","10/07/04 17:22:43","",NA,"221","18","90","5",392480,14,26,392480,15,25,"T",99,"22.62.A.1"
"39817",NA,NA,"22.63",22,22,63,"A","1",0,1981,"06","0025","1997","","1-4 ","2004","",1,"1","1",85,55,1,2,4,3,2,4,"","",1,2,1,1,5,1,NA,NA,"0","0","","0","",385,NA,11,NA,2,"3",2,"PARCELA ENCONTRADA POR PIES DEL IFN2.10% OCUPACION RESTO DE ESPECIES.
22,PIE 2 PARTIDO.
22,PIE 3 MEDID A 1.2M.
22,PIE 4 PARTIDO.
22,PIE 5 PARTIDO.
22,PIES 6 Y 7 MEDIDOS A 1.7M,PIE 7 DM COMPROBADO ERROR DE ANOTACION EN IFN2.
22,PIE 8 MAL MEDIDO EN IFN2,LO MEDIMOS A 1.4M.
22,PIE 9 ENTRA POR PENDIENTE.
22,HAY ALGUN PINO CON PERFORADORES.",6,990,"11/03/04 13:11:46","","11/03/04 15:28:56","",NA,"221","127","372","8",406978,20,20,406978,21,19,"T",99,"22.63.A.1"
"39848",NA,NA,"22.66",22,22,66,"A","1",0,1981,"06","7923","1997","","1-4 ","2004","",1,"1","1",95,75,1,2,2,2,2,4,"","",1,1,1,1,8,1,NA,NA,"0","0","","0","",370,NA,10.2,NA,1,"1",2,"REJON POR PIES DEL IFN2. POR LA ZONA DE LA PARCELA PREDOMINA EL HAYA EN ESTADO LATIZAL SOBRE EL PINO. PIE 2 MEDIDO A 1.25. A 3.5M. Y 85G. NO 021 POR DIAMETROS. A 162G. Y 5.5M. NO 021 POR DISTANCIA. PIE 6 MEDIDO  A 1.05M. PIE 11 MEDIDO A 1.4 M. PIE 12 DISTANCIA COMPROBADA. A 274 G. Y 4.8 M. NO 021 POR DIAMETROS. HAY ENTRESACAS ANTIGUAS. REGENERACION RAMONEADA Y SENDEROS DE GANADO VACUNO.",22,990,"09/02/04 10:56:10","","09/02/04 12:31:02","",NA,"221","120","320","12",392473,8,32,392473,9,31,"T",99,"22.66.A.1"
"39873",NA,NA,"22.68",22,22,68,"A","1",0,1981,"06","0028","1997","","1-3 ","2004","",1,"1","1",95,65,1,2,2,3,2,4,"","",1,2,1,1,6,4,NA,NA,"4","0","","0","",380,NA,11.5,NA,3,"2",2,"PARCELA ENCONTRADA POR HAYAS BIFURCADAS DEL IFN2.10% OCUPACION RESTO DE ESPECIES.HAN ENTRESACADO LA MASA CORTANDO MAS PINOS QUE HAYAS.
22,PIE 15 PARTIDO.
22,ALTURAS INFERIORES COMPROBADAS.
22,QUEDAN RESTO DE LAS CORTAS EN EL MONTE.
22,[CLAESP. RESTO DE ESPECIES=10%]",6,990,"09/15/04 11:58:03","","09/15/04 13:45:18","",NA,"221","345","160","7",392449,36,4,392449,37,3,"T",99,"22.68.A.1"
"39897",NA,NA,"22.70",22,22,70,"A","4",0,1997,"","1-4 ","1981","06","7923","2004","",1,"1","1",90,80,1,2,4,2,2,5,"","",1,1,1,2,7,0,NA,NA,"0","0","","0","",265,NA,14.5,NA,2,"3",3,"PARCELA A4. REJON NO ENCONTRADO POR LA HOMOGENEIDAD DE LA MASA. DEJO UN 10% AL RESTO DE ESPECIES.
22,A 5.7M. Y 340G. NO 021 POR DIAMETRO.
22,A 366G. Y 7.9M. NO 021 POR DIAMETROS.HAY ENTRESACAS ANTIGUAS.",22,990,"09/01/04 15:26:05","","09/01/04 17:06:43","",NA,"221","265","65","10",392473,6,34,392473,7,33,"T",99,"22.70.A.4"
"39964",NA,NA,"22.763",22,22,763,"A","4",0,1997,"","4-1 ","1981","03","8497","2004","",1,"1","1",100,95,1,2,2,2,1,5,"","",1,2,1,1,8,4,NA,NA,"0","0","","0","",370,NA,12,NA,3,"3",3,"[IDENTIFICACIÓN Y CLASIFICACIÓN] REJON NO ENCONTRADO POR FALTA DE REFERENCIAS DEL IFN2. CONSIDERO QUE LA PARCELA ESTA MAL PINCHADA.
22,[CLAESP. RESTO DE ESPECIES=10%]
22,[PIESMAY 005-071] ENTRA POR PENDIENTE.
22,[PIESMAY 006-071] ENTRA POR PENDIENTE.
22,[PIESMAY 007-071] ENTRA POR PENDIENTE.
22,[PIESMAY 008-071] ENTRA POR PENDIENTE.
22,[PIESMAY 010-021] DIAMETROS MEDIDOS CON CINTA.
22,[PIESMAY 013-021] DIAMETROS MEDIDOS CON CINTA.
22,[PIESMAY 022-021] ENTRA POR PENDIENTE.
22,[PIESMAY 025-052] ENTRA POR PENDIENTE.
22,[PIESMAY 037-071] ENTRA POR PENDIENTE.
22,[PIESMAY 041-071] DIAMETROS COMPROBADOS.
22,[PIESMAY 042-021] ENTRA POR PENDIENTE.
22,[PIESMAY 043-071] ENTRA POR PENDIENTE.
22,[PIESMAY 044-071] ENTRA POR PENDIENTE.
22,[PIESMAY 045-021] ENTRA POR PENDIENTE.
22,[MATORRAL] NO HAY MATORRAL EN 10 MTS.  EN LOS ALREDEDORES HAY PINO UNCINATA Y GUILLOMO.",8,990,"10/21/04 10:28:19","","10/21/04 12:50:58","",NA,"220","75","288","9",407026,18,22,407026,19,21,"T",99,"22.763.A.4"
"39982",NA,NA,"22.78",22,22,78,"A","1",0,1981,"07","0099","1997","","1-3 ","2004","",1,"1","1",100,95,1,3,2,3,2,4,"","",1,2,1,1,7,5,NA,NA,"0","0","","0","",315,NA,13,NA,2,"2",3,"PARCELA ENCONTRADA POR PIES DEL IFN2.10% OCUPACION RESTO DE ESPECIES.SUBPISO DE BOJ PRINCIPALMENTE.
22,PIE 2 FORMA COMPROBADA.PIE 3 FORMA Y HT COMPROBADAS TIENE LA COPA PARTIDA.
22,HAYA A 135G Y 8.4M CON DM 12.8 Y 12.0CMS.
22,PIE 22 PUNTA PARTIDA.
22,PIE 27 DM COMPROBADO.
22,ROCA CALIZA.LLUVIA DURANTE APEO.",6,990,"10/19/04 14:37:14","","10/19/04 17:00:53","",NA,"221","316","120","7",392480,30,10,392480,31,9,"T",99,"22.78.A.1"
"40159",NA,NA,"22.94",22,22,94,"A","4",0,1997,"","4-2 ","1981","07","8108","2004","",1,"1","1",100,90,1,2,4,2,2,4,"","",1,1,1,1,8,2,NA,NA,"0","0","","0","",30,145,15.5,16,3,"3",3,"PARCELA A4. POR LA ZONA DEL PINCHAZO NO SE ENCUENTRAN LOS PIES MEDIDOS EN EL IFN2. POR LA ZONA ABUNDA MAS EL HAYA QUE EL PINO. A 15.5 M. Y 7 G. NO 071 POR DIAMETROS. A 63 G. Y 15.2 M. REDUCIDA NO 021 POR PENDIENTE. A 210 G. Y 15 M. NO 021 POR DISTANCIA LATERAL. A 201 G. Y 6.2 NO 071 POR DIAMETROS. PIE 29 MEDIDO A 1.45 M. A 283 G. Y 12 M. NO 021 POR PENDIENTE.
22,EL PIE 7 ESP 031 ESTA BIFURCADO A 10M.
22,PIES 1, 7, 14 Y 33 ENTRAN POR PENDIENTE.
22,SE HA PODADO EL BOJ DE ALREDEDOR DEL CENTRO PARCELA PARA EL LEVANTAMIENTO.
22,LA PENDIENTE GENERAL DE LA PARCELA SON UNOS 95 G., PERO ESTA SITUADA ENCIMA DE UNA PLATAFORMA ROCOSA. PARCELA DE MUY DIFICIL LEVANTAMIENTO POR SU UBICACION.
22,",22,990,"09/29/04 14:24:04","","09/29/04 17:34:36","",NA,"221","295","95","11",392470,24,16,392470,25,15,"T",99,"22.94.A.4"
"45453",NA,NA,"25.522",25,25,522,"A","1",0,1982,"04","5905","1997","","3-4","2001","017",1,"1","1",95,60,1,2,3,2,2,4,"07/06/01 00:00:00","12/30/99 10:29:00",1,2,1,1,11,3,NA,NA,"4","0","","0","",330,0,7.5,0,3,"1",2,"HE DEJADO EL 10% AL RESTO DE SP.

PIES    14 Y 15 ENTRAN POR PENDIENTE.
PIE 16  SP   DISTINTA.
PARCELA DE DIFICIL    LOCALIZACION POR  FALTAR LA MAYORIA DE    LOS PIES DEL IFN2  A CAUSA DE UNA    ENTRESACA EN LA ZONA.",24,40,"07/06/01 00:00:00","12/30/99 09:18:16","07/06/01 00:00:00","12/30/99 11:49:14",151,"126","340","240","10",NA,NA,NA,NA,NA,NA,"D",2,"25.522.A.1"
