"","X","PlotID0","PlotID","Provincia","Origen","Estadillo","Cla","Subclase","nArbol","OrdenIFActual","OrdenIFAnterior","bearing","distance","species","dbh_1","dbh_2","height","Hcopa","Calidad","Forma","ParEsp","NPae","CPae","VPae","Agente","Import","Elemento","INVENTORY_ID","PLOT_ID_short","PLOT_ID","TREE_ID_IFN4","TREE_ID","dbh","expan","g","slenderness","dead"
"692",853276,42.149,"42.149.A.1",42,42,149,"A","1",34,33,31,398,19.5,21,678,678,14.8999996,NA,3,2,NA,NA,NA,NA,310,2,4,"IFN4","42_149","42_149_A_1","42_149_A_1_34","IFN4_42_149_A_1_34",67.8,5.09295817894065,3610.34969343193,21.9764005899705,0
"693",855308,42.266,"42.266.A.1",42,42,266,"A","1",1,1,1,4,14.8000002,71,262,275,11.8999996,NA,4,2,NA,39,49,1,410,2,8,"IFN4","42_266","42_266_A_1","42_266_A_1_1","IFN4_42_266_A_1_1",26.85,14.1471060526129,566.211207451897,44.3202964618249,0
"694",855309,42.266,"42.266.A.1",42,42,266,"A","1",2,2,2,7,23.3999996,21,725,725,15,NA,4,2,NA,NA,NA,NA,410,2,8,"IFN4","42_266","42_266_A_1","42_266_A_1_2","IFN4_42_266_A_1_2",72.5,5.09295817894065,4128.24909635784,20.6896551724138,0
"697",855312,42.266,"42.266.A.1",42,42,266,"A","1",5,3,0,20,9.10000038,71,131,142,7.69999981,NA,3,5,NA,39,49,2,410,1,8,"IFN4","42_266","42_266_A_1","42_266_A_1_5","IFN4_42_266_A_1_5",13.65,31.8309886183791,146.337349299621,56.410255018315,0
"698",855313,42.266,"42.266.A.1",42,42,266,"A","1",6,4,5,23,9.39999962,71,207,213,14.6999998,NA,2,2,NA,39,49,2,100,NA,NA,"IFN4","42_266","42_266_A_1","42_266_A_1_6","IFN4_42_266_A_1_6",21,31.8309886183791,346.360590058275,69.9999990476191,0
"699",855314,42.266,"42.266.A.1",42,42,266,"A","1",7,5,6,23,8.69999981,71,261,266,9,NA,5,2,NA,39,49,2,321,3,8,"IFN4","42_266","42_266_A_1","42_266_A_1_7","IFN4_42_266_A_1_7",26.35,14.1471060526129,545.319616305525,34.1555977229602,0
"700",855315,42.266,"42.266.A.1",42,42,266,"A","1",8,6,0,43,6,71,139,142,11.1000004,NA,3,2,NA,39,49,3,316,1,9,"IFN4","42_266","42_266_A_1","42_266_A_1_8","IFN4_42_266_A_1_8",14.05,31.8309886183791,155.039560950065,79.0035615658363,0
"702",855317,42.266,"42.266.A.1",42,42,266,"A","1",10,7,8,53,5.69999981,71,297,271,21.5,NA,2,2,NA,39,429,3,100,NA,NA,"IFN4","42_266","42_266_A_1","42_266_A_1_10","IFN4_42_266_A_1_10",28.4,14.1471060526129,633.470742669846,75.7042253521127,0
"703",855318,42.266,"42.266.A.1",42,42,266,"A","1",11,8,9,78,8.10000038,71,242,248,19.7000008,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_266","42_266_A_1","42_266_A_1_11","IFN4_42_266_A_1_11",24.5,14.1471060526129,471.435247579318,80.4081665306122,0
"704",855319,42.266,"42.266.A.1",42,42,266,"A","1",12,9,0,85,11.5,71,234,265,14.6000004,NA,2,5,NA,NA,NA,NA,100,NA,NA,"IFN4","42_266","42_266_A_1","42_266_A_1_12","IFN4_42_266_A_1_12",24.95,14.1471060526129,488.91232021032,58.5170356713427,0
"706",855321,42.266,"42.266.A.1",42,42,266,"A","1",14,10,11,98,11.8999996,71,268,271,15.5,NA,3,2,NA,NA,NA,NA,200,1,7,"IFN4","42_266","42_266_A_1","42_266_A_1_14","IFN4_42_266_A_1_14",26.95,14.1471060526129,570.436649570975,57.5139146567718,0
"707",855322,42.266,"42.266.A.1",42,42,266,"A","1",15,11,12,110,4.5,71,309,315,11.8000002,2.29999995,4,2,NA,NA,NA,NA,321,3,8,"IFN4","42_266","42_266_A_1","42_266_A_1_15","IFN4_42_266_A_1_15",31.2,14.1471060526129,764.537988177612,37.8205134615385,0
"708",855323,42.266,"42.266.A.1",42,42,266,"A","1",16,12,13,149,10.6000004,71,253,249,15.5,NA,3,5,NA,39,49,4,316,1,4,"IFN4","42_266","42_266_A_1","42_266_A_1_16","IFN4_42_266_A_1_16",25.1,14.1471060526129,494.808696922026,61.7529880478088,0
"709",855324,42.266,"42.266.A.1",42,42,266,"A","1",17,13,14,150,10.8000002,71,258,262,15.1999998,NA,3,5,NA,39,49,4,316,1,4,"IFN4","42_266","42_266_A_1","42_266_A_1_17","IFN4_42_266_A_1_17",26,14.1471060526129,530.929158456675,58.4615376923077,0
"710",855325,42.266,"42.266.A.1",42,42,266,"A","1",18,14,15,175,8,71,192,197,9.5,NA,4,2,NA,NA,NA,NA,321,2,8,"IFN4","42_266","42_266_A_1","42_266_A_1_18","IFN4_42_266_A_1_18",19.45,31.8309886183791,297.118088708663,48.8431876606684,0
"711",855326,42.266,"42.266.A.1",42,42,266,"A","1",19,15,16,176,8.69999981,21,564,582,18.7000008,NA,3,2,NA,30,NA,20,310,1,9,"IFN4","42_266","42_266_A_1","42_266_A_1_19","IFN4_42_266_A_1_19",57.3,5.09295817894065,2578.68993590121,32.6352544502618,0
"713",855328,42.266,"42.266.A.1",42,42,266,"A","1",21,16,18,188,19.6000004,21,652,626,17.8999996,NA,2,2,NA,30,NA,15,100,NA,NA,"IFN4","42_266","42_266_A_1","42_266_A_1_21","IFN4_42_266_A_1_21",63.9,5.09295817894065,3206.94563476609,28.0125189358372,0
"715",855330,42.266,"42.266.A.1",42,42,266,"A","1",23,17,20,210,22.8999996,21,552,519,15.8000002,NA,3,2,NA,NA,NA,NA,410,1,4,"IFN4","42_266","42_266_A_1","42_266_A_1_23","IFN4_42_266_A_1_23",53.55,5.09295817894065,2252.20973685393,29.5051357609711,0
"716",855331,42.266,"42.266.A.1",42,42,266,"A","1",24,18,21,216,14.6999998,21,484,489,21.5,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_266","42_266_A_1","42_266_A_1_24","IFN4_42_266_A_1_24",48.65,5.09295817894065,1858.89804458776,44.1932168550874,0
"717",855332,42.266,"42.266.A.1",42,42,266,"A","1",25,19,22,219,8,21,433,442,19.2000008,NA,3,2,NA,NA,NA,NA,310,1,9,"IFN4","42_266","42_266_A_1","42_266_A_1_25","IFN4_42_266_A_1_25",43.75,5.09295817894065,1503.30117212793,43.8857161142857,0
"718",855333,42.266,"42.266.A.1",42,42,266,"A","1",26,20,23,225,12.3000002,71,248,252,14.3000002,NA,3,2,NA,NA,NA,NA,316,1,9,"IFN4","42_266","42_266_A_1","42_266_A_1_26","IFN4_42_266_A_1_26",25,14.1471060526129,490.873852123405,57.2000008,0
"720",855335,42.266,"42.266.A.1",42,42,266,"A","1",28,21,25,229,11.6999998,21,489,468,21.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_266","42_266_A_1","42_266_A_1_28","IFN4_42_266_A_1_28",47.85,5.09295817894065,1798.26530637347,44.7230921630094,0
"721",855336,42.266,"42.266.A.1",42,42,266,"A","1",29,22,26,232,24.1000004,21,571,562,20.3999996,NA,3,2,NA,NA,NA,NA,310,1,9,"IFN4","42_266","42_266_A_1","42_266_A_1_29","IFN4_42_266_A_1_29",56.65,5.09295817894065,2520.51745743377,36.0105906443072,0
"722",855337,42.266,"42.266.A.1",42,42,266,"A","1",30,23,27,245,14.1999998,21,439,421,17,NA,3,2,NA,30,NA,21,310,1,9,"IFN4","42_266","42_266_A_1","42_266_A_1_30","IFN4_42_266_A_1_30",43,5.09295817894065,1452.20120412188,39.5348837209302,0
"723",855338,42.266,"42.266.A.1",42,42,266,"A","1",31,24,0,254,11.5,71,245,239,14.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_266","42_266_A_1","42_266_A_1_31","IFN4_42_266_A_1_31",24.2,14.1471060526129,459.960580412082,61.5702462809917,0
"724",855339,42.266,"42.266.A.1",42,42,266,"A","1",32,25,28,282,12.6999998,71,245,244,14.8999996,NA,3,2,NA,39,49,5,316,1,9,"IFN4","42_266","42_266_A_1","42_266_A_1_32","IFN4_42_266_A_1_32",24.45,14.1471060526129,469.512985574403,60.9406936605317,0
"725",855340,42.266,"42.266.A.1",42,42,266,"A","1",33,26,29,283,5.4000001,71,195,197,18,NA,3,5,NA,39,49,5,316,1,4,"IFN4","42_266","42_266_A_1","42_266_A_1_33","IFN4_42_266_A_1_33",19.6,31.8309886183791,301.718558450764,91.8367346938775,0
"726",855341,42.266,"42.266.A.1",42,42,266,"A","1",34,27,30,285,5.30000019,71,187,183,17.7000008,NA,3,5,NA,39,49,5,316,1,4,"IFN4","42_266","42_266_A_1","42_266_A_1_34","IFN4_42_266_A_1_34",18.5,31.8309886183791,268.802521422777,95.67568,0
"727",855342,42.266,"42.266.A.1",42,42,266,"A","1",35,28,31,305,9.30000019,71,348,352,15,NA,3,2,NA,NA,NA,NA,200,1,7,"IFN4","42_266","42_266_A_1","42_266_A_1_35","IFN4_42_266_A_1_35",35,14.1471060526129,962.112750161874,42.8571428571429,0
"729",855344,42.266,"42.266.A.1",42,42,266,"A","1",37,29,33,326,11.8999996,71,251,253,14,NA,3,2,NA,39,49,6,200,1,7,"IFN4","42_266","42_266_A_1","42_266_A_1_37","IFN4_42_266_A_1_37",25.2,14.1471060526129,498.759249683916,55.5555555555556,0
"730",855345,42.266,"42.266.A.1",42,42,266,"A","1",38,30,34,332,6.19999981,71,304,296,18.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_266","42_266_A_1","42_266_A_1_38","IFN4_42_266_A_1_38",30,14.1471060526129,706.858347057703,61.333332,0
"731",855346,42.266,"42.266.A.1",42,42,266,"A","1",39,31,0,349,13.1999998,71,272,287,13.5,NA,3,2,NA,NA,41,NA,200,1,7,"IFN4","42_266","42_266_A_1","42_266_A_1_39","IFN4_42_266_A_1_39",27.95,14.1471060526129,613.555008741495,48.3005366726297,0
"733",855348,42.266,"42.266.A.1",42,42,266,"A","1",41,32,36,377,6.5999999,21,489,494,16.7999992,NA,3,2,NA,NA,NA,NA,310,1,9,"IFN4","42_266","42_266_A_1","42_266_A_1_41","IFN4_42_266_A_1_41",49.15,5.09295817894065,1897.30401477789,34.1810767039674,0
"734",855349,42.266,"42.266.A.1",42,42,266,"A","1",42,33,37,378,8.60000038,71,242,251,12.5,NA,3,2,NA,NA,NA,NA,316,1,9,"IFN4","42_266","42_266_A_1","42_266_A_1_42","IFN4_42_266_A_1_42",24.65,14.1471060526129,477.225595538966,50.709939148073,0
"736",855351,42.266,"42.266.A.1",42,42,266,"A","1",44,34,39,388,2.29999995,71,335,324,21.1000004,4.30000019,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_266","42_266_A_1","42_266_A_1_44","IFN4_42_266_A_1_44",32.95,14.1471060526129,852.708749496018,64.036420030349,0
"737",861146,42.491,"42.491.A.1",42,42,491,"A","1",1,1,0,21,9.80000019,71,217,222,16,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_491","42_491_A_1","42_491_A_1_1","IFN4_42_491_A_1_1",21.95,31.8309886183791,378.406798620299,72.8929384965831,0
"738",861147,42.491,"42.491.A.1",42,42,491,"A","1",2,2,0,51,14.3000002,71,256,251,15.6000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_491","42_491_A_1","42_491_A_1_2","IFN4_42_491_A_1_2",25.35,14.1471060526129,504.714531257877,61.5384631163708,0
"739",861148,42.491,"42.491.A.1",42,42,491,"A","1",3,3,1,85,10.3000002,21,586,496,22.6000004,NA,3,2,NA,NA,NA,NA,200,1,4,"IFN4","42_491","42_491_A_1","42_491_A_1_3","IFN4_42_491_A_1_3",54.1,5.09295817894065,2298.71119861329,41.7744924214418,0
"740",861149,42.491,"42.491.A.1",42,42,491,"A","1",4,4,2,95,16.6000004,71,461,458,20.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_491","42_491_A_1","42_491_A_1_4","IFN4_42_491_A_1_4",45.95,5.09295817894065,1658.29164569278,43.7432,0
"741",861150,42.491,"42.491.A.1",42,42,491,"A","1",5,5,3,99,7.19999981,21,493,491,20.7999992,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_491","42_491_A_1","42_491_A_1_5","IFN4_42_491_A_1_5",49.2,5.09295817894065,1901.1662102464,42.2764211382114,0
"742",861151,42.491,"42.491.A.1",42,42,491,"A","1",6,6,4,105,8.10000038,71,197,199,15,NA,3,2,NA,NA,NA,NA,316,1,9,"IFN4","42_491","42_491_A_1","42_491_A_1_6","IFN4_42_491_A_1_6",19.8,31.8309886183791,307.907495978336,75.7575757575758,0
"743",861152,42.491,"42.491.A.1",42,42,491,"A","1",7,7,5,108,13.5,71,338,313,18.3999996,NA,2,2,NA,NA,42,NA,100,NA,NA,"IFN4","42_491","42_491_A_1","42_491_A_1_7","IFN4_42_491_A_1_7",32.55,14.1471060526129,832.131317615005,56.5284165898618,0
"744",861153,42.491,"42.491.A.1",42,42,491,"A","1",8,8,6,109,11.6999998,71,246,254,18.6000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_491","42_491_A_1","42_491_A_1_8","IFN4_42_491_A_1_8",25,14.1471060526129,490.873852123405,74.4000016,0
"745",861154,42.491,"42.491.A.1",42,42,491,"A","1",9,9,0,138,15,71,455,413,18.5,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_491","42_491_A_1","42_491_A_1_9","IFN4_42_491_A_1_9",43.4,5.09295817894065,1479.3445646489,42.6267281105991,0
"746",861155,42.491,"42.491.A.1",42,42,491,"A","1",10,10,7,215,7.30000019,71,186,161,15.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_491","42_491_A_1","42_491_A_1_10","IFN4_42_491_A_1_10",17.35,31.8309886183791,236.422518641308,87.0317025936599,0
"747",861156,42.491,"42.491.A.1",42,42,491,"A","1",11,11,8,225,10.3999996,21,672,672,25,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_491","42_491_A_1","42_491_A_1_11","IFN4_42_491_A_1_11",67.2,5.09295817894065,3546.73244219673,37.2023809523809,0
"748",861157,42.491,"42.491.A.1",42,42,491,"A","1",12,12,9,231,6.5,71,181,195,13.6999998,NA,4,2,NA,39,49,1,200,1,9,"IFN4","42_491","42_491_A_1","42_491_A_1_12","IFN4_42_491_A_1_12",18.8,31.8309886183791,277.591126871194,72.8723393617021,0
"749",861158,42.491,"42.491.A.1",42,42,491,"A","1",13,13,10,234,6.69999981,71,173,176,13.6000004,NA,5,2,NA,39,49,1,200,3,9,"IFN4","42_491","42_491_A_1","42_491_A_1_13","IFN4_42_491_A_1_13",17.45,31.8309886183791,239.155704249931,77.9369650429799,0
"750",861159,42.491,"42.491.A.1",42,42,491,"A","1",14,14,11,251,6.9000001,71,238,236,14.6000004,NA,2,2,NA,NA,41,NA,100,NA,NA,"IFN4","42_491","42_491_A_1","42_491_A_1_14","IFN4_42_491_A_1_14",23.7,14.1471060526129,441.150294398713,61.6033772151899,0
"751",861160,42.491,"42.491.A.1",42,42,491,"A","1",15,15,12,267,20.2000008,21,516,523,24,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_491","42_491_A_1","42_491_A_1_15","IFN4_42_491_A_1_15",51.95,5.09295817894065,2119.63452687244,46.1982675649663,0
"753",861162,42.491,"42.491.A.1",42,42,491,"A","1",17,16,14,322,6.19999981,71,389,352,21.3999996,NA,3,2,NA,NA,42,NA,200,1,8,"IFN4","42_491","42_491_A_1","42_491_A_1_17","IFN4_42_491_A_1_17",37.05,14.1471060526129,1078.11802239109,57.7597829959514,0
"754",861163,42.491,"42.491.A.1",42,42,491,"A","1",18,17,15,326,6,71,502,462,21.3999996,NA,3,2,NA,NA,42,NA,200,1,8,"IFN4","42_491","42_491_A_1","42_491_A_1_18","IFN4_42_491_A_1_18",48.2,5.09295817894065,1824.66842913149,44.3983394190871,0
"755",861164,42.491,"42.491.A.1",42,42,491,"A","1",19,18,16,373,13.6000004,21,537,542,22.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_491","42_491_A_1","42_491_A_1_19","IFN4_42_491_A_1_19",53.95,5.09295817894065,2285.98185788002,40.963856163114,0
"756",861825,42.508,"42.508.A.1",42,42,508,"A","1",1,1,1,0,11.1999998,21,445,414,25.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_508","42_508_A_1","42_508_A_1_1","IFN4_42_508_A_1_1",42.95,5.09295817894065,1448.82595551468,59.1385322467986,0
"757",861826,42.508,"42.508.A.1",42,42,508,"A","1",2,2,0,2,17.2000008,21,462,445,28,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_508","42_508_A_1","42_508_A_1_2","IFN4_42_508_A_1_2",45.35,5.09295817894065,1615.26753430187,61.742006615215,0
"758",861827,42.508,"42.508.A.1",42,42,508,"A","1",3,3,2,2,12.1000004,21,560,581,26.7999992,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_508","42_508_A_1","42_508_A_1_3","IFN4_42_508_A_1_3",57.05,5.09295817894065,2556.23736590508,46.97633514461,0
"759",861828,42.508,"42.508.A.1",42,42,508,"A","1",4,4,3,11,20.7999992,21,522,538,25.7999992,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_508","42_508_A_1","42_508_A_1_4","IFN4_42_508_A_1_4",53,5.09295817894065,2206.18344098343,48.6792437735849,0
"760",861829,42.508,"42.508.A.1",42,42,508,"A","1",5,5,4,16,23.5,21,684,684,29.7000008,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_508","42_508_A_1","42_508_A_1_5","IFN4_42_508_A_1_5",68.4,5.09295817894065,3674.53243134477,43.4210538011696,0
"761",861830,42.508,"42.508.A.1",42,42,508,"A","1",6,6,5,27,13.6000004,21,444,399,26,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_508","42_508_A_1","42_508_A_1_6","IFN4_42_508_A_1_6",42.15,14.1471060526129,1395.35604855058,61.6844602609727,0
"762",861831,42.508,"42.508.A.1",42,42,508,"A","1",7,7,6,28,9.39999962,21,184,162,14.5,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_508","42_508_A_1","42_508_A_1_7","IFN4_42_508_A_1_7",17.3,31.8309886183791,235.061816323222,83.8150289017341,0
"763",861832,42.508,"42.508.A.1",42,42,508,"A","1",8,8,7,42,23.7000008,21,632,529,23.7999992,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_508","42_508_A_1","42_508_A_1_8","IFN4_42_508_A_1_8",58.05,5.09295817894065,2646.63669451213,40.999137295435,0
"765",861834,42.508,"42.508.A.1",42,42,508,"A","1",10,9,9,52,8.60000038,21,173,178,13.8999996,NA,3,2,NA,NA,NA,NA,316,1,9,"IFN4","42_508","42_508_A_1","42_508_A_1_10","IFN4_42_508_A_1_10",17.55,31.8309886183791,241.904597821823,79.2022769230769,0
"766",861835,42.508,"42.508.A.1",42,42,508,"A","1",11,10,10,56,13.1999998,21,441,429,23.7000008,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_508","42_508_A_1","42_508_A_1_11","IFN4_42_508_A_1_11",43.5,5.09295817894065,1486.16967468882,54.4827604597701,0
"767",861836,42.508,"42.508.A.1",42,42,508,"A","1",12,11,11,63,21.3999996,21,684,684,23.7999992,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_508","42_508_A_1","42_508_A_1_12","IFN4_42_508_A_1_12",68.4,5.09295817894065,3674.53243134477,34.7953204678362,0
"768",861837,42.508,"42.508.A.1",42,42,508,"A","1",13,12,12,71,5.19999981,21,828,828,24,NA,4,2,NA,NA,NA,NA,322,2,4,"IFN4","42_508","42_508_A_1","42_508_A_1_13","IFN4_42_508_A_1_13",82.8,5.09295817894065,5384.56414454676,28.9855072463768,0
"769",861838,42.508,"42.508.A.1",42,42,508,"A","1",14,13,13,79,19.8999996,21,572,529,26,NA,2,2,NA,NA,41,NA,100,NA,NA,"IFN4","42_508","42_508_A_1","42_508_A_1_14","IFN4_42_508_A_1_14",55.05,5.09295817894065,2380.15109767138,47.2297910990009,0
"770",861839,42.508,"42.508.A.1",42,42,508,"A","1",15,14,0,80,10.6999998,71,264,263,20.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_508","42_508_A_1","42_508_A_1_15","IFN4_42_508_A_1_15",26.35,14.1471060526129,545.319616305525,77.4193533206831,0
"771",861840,42.508,"42.508.A.1",42,42,508,"A","1",16,15,14,88,17.7000008,21,531,509,23,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_508","42_508_A_1","42_508_A_1_16","IFN4_42_508_A_1_16",52,5.09295817894065,2123.7166338267,44.2307692307692,0
"772",861841,42.508,"42.508.A.1",42,42,508,"A","1",17,16,15,92,17.1000004,21,440,432,23.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_508","42_508_A_1","42_508_A_1_17","IFN4_42_508_A_1_17",43.6,5.09295817894065,1493.01049269201,52.981652293578,0
"773",861842,42.508,"42.508.A.1",42,42,508,"A","1",18,17,16,96,10,71,431,409,22.5,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_508","42_508_A_1","42_508_A_1_18","IFN4_42_508_A_1_18",42,14.1471060526129,1385.4423602331,53.5714285714286,0
"774",861843,42.508,"42.508.A.1",42,42,508,"A","1",19,999,17,117,23.7999992,21,422,409,15.6999998,NA,5,2,NA,NA,NA,NA,200,2,9,"IFN4","42_508","42_508_A_1","42_508_A_1_19","IFN4_42_508_A_1_19",41.55,14.1471060526129,1355.91335278476,37.7857997593261,0
"775",861844,42.508,"42.508.A.1",42,42,508,"A","1",20,18,0,117,18.2000008,21,451,437,22.7999992,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_508","42_508_A_1","42_508_A_1_20","IFN4_42_508_A_1_20",44.4,5.09295817894065,1548.30252339519,51.3513495495495,0
"776",861845,42.508,"42.508.A.1",42,42,508,"A","1",21,19,18,123,23.1000004,21,539,528,26.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_508","42_508_A_1","42_508_A_1_21","IFN4_42_508_A_1_21",53.35,5.09295817894065,2235.41792412049,49.4845353327085,0
"777",861846,42.508,"42.508.A.1",42,42,508,"A","1",22,20,19,132,13.1000004,71,365,362,20.5,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_508","42_508_A_1","42_508_A_1_22","IFN4_42_508_A_1_22",36.35,14.1471060526129,1037.76426475572,56.3961485557084,0
"778",861847,42.508,"42.508.A.1",42,42,508,"A","1",23,21,20,155,24.2999992,21,484,502,24,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_508","42_508_A_1","42_508_A_1_23","IFN4_42_508_A_1_23",49.3,5.09295817894065,1908.90238215586,48.6815415821501,0
"779",861848,42.508,"42.508.A.1",42,42,508,"A","1",24,22,21,202,18.7000008,21,697,697,24.7999992,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_508","42_508_A_1","42_508_A_1_24","IFN4_42_508_A_1_24",69.7,5.09295817894065,3815.53496361951,35.5810605451937,0
"780",861849,42.508,"42.508.A.1",42,42,508,"A","1",25,23,22,212,19.2999992,21,489,491,20.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_508","42_508_A_1","42_508_A_1_25","IFN4_42_508_A_1_25",49,5.09295817894065,1885.74099031727,42.6530604081633,0
"781",861850,42.508,"42.508.A.1",42,42,508,"A","1",26,24,23,214,15.1000004,21,519,531,23.8999996,NA,3,2,NA,NA,NA,NA,310,1,9,"IFN4","42_508","42_508_A_1","42_508_A_1_26","IFN4_42_508_A_1_26",52.5,5.09295817894065,2164.75368786422,45.5238087619048,0
"783",861852,42.508,"42.508.A.1",42,42,508,"A","1",28,25,25,228,10.3000002,71,379,392,21.5,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_508","42_508_A_1","42_508_A_1_28","IFN4_42_508_A_1_28",38.55,14.1471060526129,1167.18217412036,55.7717250324254,0
"784",861853,42.508,"42.508.A.1",42,42,508,"A","1",29,26,26,233,7.19999981,71,411,432,20.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_508","42_508_A_1","42_508_A_1_29","IFN4_42_508_A_1_29",42.15,14.1471060526129,1395.35604855058,49.5848151838671,0
"785",861854,42.508,"42.508.A.1",42,42,508,"A","1",30,27,27,239,8.60000038,71,262,263,17.2999992,NA,3,2,NA,NA,NA,NA,316,1,9,"IFN4","42_508","42_508_A_1","42_508_A_1_30","IFN4_42_508_A_1_30",26.25,14.1471060526129,541.188421966054,65.9047588571429,0
"786",861855,42.508,"42.508.A.1",42,42,508,"A","1",31,28,28,245,14.3000002,21,563,565,24,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_508","42_508_A_1","42_508_A_1_31","IFN4_42_508_A_1_31",56.4,5.09295817894065,2498.32014184075,42.5531914893617,0
"788",861857,42.508,"42.508.A.1",42,42,508,"A","1",33,29,30,258,9.80000019,71,279,265,21.2000008,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_508","42_508_A_1","42_508_A_1_33","IFN4_42_508_A_1_33",27.2,14.1471060526129,581.068977207968,77.9411794117647,0
"789",861858,42.508,"42.508.A.1",42,42,508,"A","1",34,30,0,260,19.7999992,21,427,445,24.2000008,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_508","42_508_A_1","42_508_A_1_34","IFN4_42_508_A_1_34",43.6,5.09295817894065,1493.01049269201,55.5045889908257,0
"790",861859,42.508,"42.508.A.1",42,42,508,"A","1",35,31,31,261,12.5,21,564,533,25.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_508","42_508_A_1","42_508_A_1_35","IFN4_42_508_A_1_35",54.85,5.09295817894065,2362.8880460399,46.3081123062899,0
"791",861860,42.508,"42.508.A.1",42,42,508,"A","1",36,32,0,292,14.6000004,71,285,256,14.6999998,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_508","42_508_A_1","42_508_A_1_36","IFN4_42_508_A_1_36",27.05,14.1471060526129,574.677799653321,54.3438070240296,0
"792",861861,42.508,"42.508.A.1",42,42,508,"A","1",37,33,32,305,20.2999992,21,710,710,28.6000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_508","42_508_A_1","42_508_A_1_37","IFN4_42_508_A_1_37",71,5.09295817894065,3959.19214168654,40.2816907042253,0
"793",861862,42.508,"42.508.A.1",42,42,508,"A","1",38,34,33,323,12.6999998,71,351,344,18.7999992,NA,3,2,NA,NA,NA,NA,316,1,9,"IFN4","42_508","42_508_A_1","42_508_A_1_38","IFN4_42_508_A_1_38",34.75,14.1471060526129,948.417369687631,54.1007171223022,0
"794",861863,42.508,"42.508.A.1",42,42,508,"A","1",39,35,34,323,10.3000002,71,304,295,23,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_508","42_508_A_1","42_508_A_1_39","IFN4_42_508_A_1_39",29.95,14.1471060526129,704.50411606292,76.7946577629382,0
"795",861864,42.508,"42.508.A.1",42,42,508,"A","1",40,36,35,325,17.8999996,21,805,805,25.5,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_508","42_508_A_1","42_508_A_1_40","IFN4_42_508_A_1_40",80.5,5.09295817894065,5089.57644835631,31.6770186335404,0
