"","Pvalor","PlotID"
"554","2.08360481427398e-10","9.567.A.1"
"555","2.02840034890686e-27","9.569.A.1"
"556","1.79344107267705e-12","9.574.A.1"
"557","2.94868715910339e-21","9.597.A.4"
"558","2.27920391989483e-29","9.598.A.1"
"559","2.12356589324082e-16","9.600.A.1"
"560","1.25181186154939e-22","9.609.A.4"
"561","5.0707305574896e-07","9.610.A.1"
"562","3.9353408055001e-20","9.614.A.1"
"563","1.0574778293512e-40","9.616.A.4"
"565","1.52188410990383e-09","9.619.A.1"
"566","9.7385370085089e-15","9.620.A.4"
"568","3.58499000282887e-41","9.622.A.1"
"569","4.89685508400178e-33","9.624.A.1"
"570","2.94642707942242e-47","9.625.A.1"
"571","2.43740555148279e-70","9.634.A.1"
"572","2.32370586969895e-17","9.639.A.1"
"573","1.45793774487917e-10","9.641.A.1"
"574","3.75988244537455e-21","9.642.A.1"
"576","1.25205718946812e-18","9.655.A.1"
"578","1.43453279444676e-30","9.663.A.1"
"579","1.17836550227794e-51","9.668.A.1"
"580","3.66580457260472e-33","9.669.A.1"
"581","7.17822958263696e-25","9.671.A.1"
"582","2.00889090092259e-18","9.679.A.1"
"583","9.6884208210694e-18","9.681.A.1"
"584","1.02340440827044e-14","9.682.A.1"
"585","7.06323460029464e-13","9.683.A.1"
"586","1.85132304052797e-09","9.688.A.1"
"587","1.05087422138795e-11","9.702.A.1"
"588","1.88582268876935e-34","9.706.A.1"
"589","1.19931090563613e-28","9.710.A.1"
"590","2.05747748205455e-44","9.711.A.1"
"591","3.94926979889349e-34","9.712.A.4"
"592","1.08358752715161e-11","9.714.A.1"
"593","3.86379345294585e-10","9.727.A.1"
"594","6.85099068363631e-17","9.733.A.1"
"595","7.55437633908419e-25","9.748.A.1"
"596","3.69021091384967e-30","9.751.A.1"
"597","1.74331038665964e-13","9.757.A.1"
"598","1.35309540783869e-17","9.758.A.1"
"599","1.50969583614172e-44","9.766.A.1"
"600","4.12238822767714e-19","9.772.A.1"
"601","3.32219941437346e-30","9.773.A.1"
"602","1.23650925073888e-15","9.775.A.1"
"603","3.80728264022363e-16","9.776.A.1"
"604","5.23405035837067e-25","9.777.A.1"
"605","8.30620300476198e-13","9.778.A.4"
"606","2.79831689871629e-26","9.791.A.1"
"607","4.08677882833326e-12","9.792.A.1"
"608","1.9330338811833e-11","9.794.A.1"
"609","1.01457026039368e-29","9.798.A.1"
"610","6.66248681152634e-12","9.800.A.1"
"611","1.49193445231062e-23","9.803.A.1"
"612","8.66467580532272e-23","9.804.A.1"
"613","4.57732454035603e-15","9.811.A.1"
"614","1.17879959397096e-12","9.816.A.1"
"616","6.52890165756733e-18","9.820.A.1"
"617","1.31828160844801e-16","9.823.A.4C"
"618","6.59543092393653e-28","9.824.A.1"
"619","5.5390907337363e-40","9.826.A.1"
"620","5.97246226389214e-28","9.827.A.1"
"621","1.39435541754777e-11","9.832.A.1"
"622","4.86832689801922e-07","9.841.A.1"
"623","5.66553515228598e-37","9.848.A.1"
"624","2.08079099713094e-26","9.849.A.1"
"625","1.79385218017655e-21","9.850.A.1"
"626","2.21284525597359e-21","9.852.A.1"
"627","1.43752412664858e-18","9.858.A.1"
"629","5.42678651511056e-09","9.873.A.1"
"630","1.34746927099794e-12","9.880.A.1"
"631","5.92057153544317e-21","9.883.A.1"
"632","1.78002653066048e-22","9.890.A.1"
"633","2.55000726296122e-26","9.894.A.1"
"634","4.33379807258952e-17","9.895.A.1"
"635","2.1255366846506e-30","9.905.A.1"
"636","3.42557372807055e-12","9.907.A.1"
"637","1.01308149586605e-28","9.918.A.1"
"638","1.34288875720665e-27","9.926.A.1"
"639","4.30527739490934e-34","9.951.A.1"
"640","1.36837159208537e-10","9.958.A.1"
"641","8.28871136845927e-17","9.962.A.1"
"642","1.43940084787527e-21","9.964.A.1"
"643","4.06324210919917e-10","9.970.A.1"
"644","2.04198966173998e-47","9.972.A.1"
"646","8.88135821320491e-43","9.985.A.1"
"647","1.92280422414498e-25","9.991.A.1"
"648","4.28809167683499e-30","9.1001.A.1"
"649","7.99332430954002e-58","9.1006.A.1"
"650","7.73423489124352e-07","9.1021.A.1"
