"","PLOT_ID","PlotID0","ID_SP1","ID_SP2","ID_SP3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","X","Provincia","Estadillo","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","YEAR","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA11","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2","CoorX","CoorY","Origen","INVENTORY_ID","PLOT_ID_short","Do","SUM_DBH","SUM_H","G","N","Deadwood","dbh_mean","h_mean","dg","Ho","slenderness","dominant_slenderness","SDI","S","S_staggered","Longitude","Latitude","period","tmin","tmax","tmean","prec","MARTONNE"
"631","42_1524",42.1524,21,43,NA,20.2623805555556,11.49973125,NA,1117.62137815642,1591.54943091895,NA,80803,42,1524,NA,920108,9,38,5,3,6,"S",920114,5,352,1,"0352J53",597,4631,91,217,5,5,"0","0",10,10,2,2,9,1,90,90,43,43,0,5,3,3,NA,21,NA,5,NA,3,NA,NA,NA,NA,NA,NA,43,3,6,NA,21,3,1,NA,NA,NA,NA,NA,43,21,37,15,NA,NA,NA,2,4,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"01",183,NA,"2.00",NA,597000,4631000,42,"IFN2","42_1524",24.6797297297297,30728.3985404035,17264.7745489575,31.7621118055556,2709.17080907537,0,11.342362924282,6.37271540469974,12.2177588986904,9.94594594594595,56.1850775472621,40.3000602310683,858.547073865446,19.3168235005233,35.9526596240092,-1.83202336833008,41.8242108825764,"1986_1996",4.48484848484849,15.4469696969697,9.96590909090909,524.50000073693,26.2697780676436
"632","42_158",42.158,21,43,NA,6.443125,4.118025,NA,477.464829275686,636.619772367581,NA,79117,42,158,NA,920109,8,17,4,4,3,"S",920115,8,280,2,"0280L12",563,4658,91,165,3,3,"0","0",12,12,3,5,9,1,60,80,43,21,0,5,2,3,NA,43,NA,5,NA,2,NA,NA,NA,NA,NA,NA,21,1,2,20,43,3,6,NA,NA,NA,NA,NA,21,43,15,95,NA,NA,NA,2,2,"W",20,NA,NA,NA,1,1,2,NA,1,NA,0,0,NA,NA,"01",55,NA,"8.00",NA,563000,4658000,42,"IFN2","42_158",15.35,11923.8883364448,7416.62034808232,10.56115,1114.08460164327,0,10.7028571428571,6.65714285714286,10.9863031608843,7,62.1996796583022,45.6026058631922,297.708505091241,42.7999118115069,79.6596118018593,-2.23848474512919,42.0707976103144,"1986_1996",3.59848484848485,14.6742424242424,9.13636363636364,563.063635522669,29.4237529251751
"642","42_2589",42.2589,21,43,26,8.33536666666667,8.02610625,2.578538,121.806583112997,477.464829275686,42.0169049762604,79767,42,2589,NA,920129,3,23,6,2,1,"S",920207,3,317,1,"0317L06",523,4638,91,215,6,6,"3","3",11,11,2,2,9,1,70,80,21,21,0,4,4,4,NA,43,NA,4,NA,3,NA,26,NA,1,NA,4,21,3,1,NA,43,3,6,NA,26,3,1,NA,21,26,43,37,NA,NA,NA,2,3,"W",18,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,"G308","G414",71,NA,"2.00",NA,523000,4638000,42,"IFN2","42_2589",34.1782485875706,11140.7682073494,6130.93135002086,18.9400109166667,641.288317364944,0,17.3724795940878,9.56033531877344,19.3918171608406,12.5875706214689,55.0314954580635,36.8291856419073,426.567063417017,31.371220532026,58.3884205261339,-2.72275870063932,41.8928610321428,"1986_1996",4.10606060606061,14.6287878787879,9.36742424242424,501.990910139951,25.9193429057201
"644","42_276",42.276,21,43,NA,11.197306,6.65704097222222,NA,173.160578083982,378.435086907396,NA,79225,42,276,NA,920110,8,20,6,3,2,"S",920116,8,316,1,"0316K13",511,4645,91,69,2,2,"0","0",14,14,4,5,9,1,90,30,21,21,0,9,4,4,NA,43,NA,1,NA,3,NA,NA,NA,NA,NA,NA,21,3,1,NA,43,3,6,NA,NA,NA,NA,NA,21,43,74,NA,NA,NA,NA,1,3,"W",20,NA,NA,NA,1,1,3,NA,0,NA,0,4,NA,NA,"P405",71,NA,"8.00",NA,511000,4645000,42,"IFN2","42_276",34.5742990654206,9291.27459177314,4994.28211422368,17.8543469722222,551.595664991378,0,16.8443575275712,9.0542446781226,20.3009621886771,12.7369826435247,53.7523895660754,36.8394529688776,394.903796799334,33.4289719483876,62.2183274599147,-2.86727515973948,41.9561645943218,"1986_1996",3.07575757575758,13.25,8.16287878787879,607.127271999012,33.4268195636578
"646","42_307",42.307,21,43,26,12.0853237222222,4.408525,1.656369,381.123037057392,445.633840657307,5.09295817894065,79253,42,307,NA,920113,6,20,6,2,1,"S",920117,6,316,1,"0316K09",502,4641,91,220,2,2,"0","0",12,12,3,4,9,1,90,60,21,21,7,9,4,4,26,NA,3,NA,4,NA,NA,NA,NA,NA,NA,NA,21,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,26,43,15,NA,NA,NA,1,2,"W",19,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,NA,"M305",295,NA,"6.25",NA,502000,4641000,42,"IFN2","42_307",29.8035483870968,11777.0838169368,8084.92963800776,18.1502177222222,831.84983589364,0,14.1577040816327,9.71921768707483,16.6676169542011,15.8456989247312,68.6496739233585,53.1671555310221,433.96849981468,21.880947921788,40.7250329155518,-2.97588175854496,41.9202127945072,"1986_1996",3.88636363636364,14.1590909090909,9.02272727272727,528.963636311618,27.8069295074208
"647","42_32",42.32,21,NA,NA,41.7323861111111,NA,NA,365.561220399518,NA,NA,78999,42,32,0,920108,NA,39,6,1,0,"S",920114,8,279,2,"0279M02",514,4653,91,215,2,2,"3","3",16,16,4,3,9,1,70,65,21,21,0,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,71,NA,NA,NA,NA,NA,2,1,"W",19,NA,NA,NA,1,1,1,NA,0,NA,0,4,NA,NA,"M410",12,NA,"2.75",NA,514000,4653000,42,"IFN2","42_32",45.6341836734694,13700.3687376835,8082.52462997881,41.7323861111111,365.561220399518,0,37.4776315789474,22.109907120743,38.1251541640288,23.4464285714286,58.9949422875565,51.3790905940096,719.63294328319,22.3071065482014,41.5182034925289,-3.13158248668058,41.3977377499478,"1986_1996",4.84848484848485,16.5378787878788,10.6931818181818,454.836362123489,21.9800109098666
"649","42_325",42.325,21,43,NA,8.35552430555556,2.04635,NA,261.721461973339,381.971863420549,NA,81394,42,325,NA,921217,1,15,5,3,2,"S",921222,3,316,1,"0316L12",507,4640,91,69,2,2,"0","0",13,13,4,5,9,1,50,70,21,21,0,7,3,3,NA,43,NA,3,NA,3,NA,NA,NA,NA,NA,NA,21,3,1,NA,43,3,6,NA,NA,NA,NA,NA,21,43,15,NA,NA,NA,NA,2,3,"W",20,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,NA,"M305",206,390,"11.75",5.75,507000,4640000,42,"IFN2","42_325",24.4672413793103,8309.12590117654,4831.94407226994,10.4018743055556,643.693325393888,0,12.9085164835165,7.50659340659341,14.3440356904921,9.62068965517241,58.1522548790091,39.3206962159115,263.902084224659,40.9688988904457,76.2517127590227,-2.91559806264255,41.911177777671,"1986_1996",3.71212121212121,14.030303030303,8.87121212121212,544.327272696929,28.8443195487734
"655","42_342",42.342,21,43,NA,15.7896428888889,9.04649027777778,NA,148.827555673488,321.846662696944,NA,79286,42,342,NA,920113,8,26,5,2,2,"S",920117,8,316,1,"0316L13",510,4639,91,69,2,2,"0","0",14,14,4,5,9,1,90,80,21,21,0,7,4,4,NA,43,NA,3,NA,4,NA,NA,NA,NA,NA,NA,21,3,1,NA,43,3,6,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,1,4,"W",19,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,NA,"M305",10,NA,"11.25",NA,510000,4639000,42,"IFN2","42_342",40.2654255319149,10878.7142883838,4301.49833082722,24.8361331666667,470.674218370432,0,23.1130447850917,9.139014126841,25.9201102335153,13.188829787234,39.5405028278049,32.7547259541077,498.785512939975,34.9489016513241,65.0472353940072,-2.87944281475977,41.9021389675732,"1986_1996",3.71212121212121,14.030303030303,8.87121212121212,544.327272696929,28.8443195487734
"659","42_354",42.354,21,43,NA,21.7470378888889,5.0358125,NA,191.976229133957,445.633840657307,NA,79297,42,354,NA,920113,8,25,6,1,1,"S",920120,3,316,1,"0316L12",508,4638,91,173,2,2,"0","0",13,13,4,3,9,1,90,80,21,21,7,7,4,4,26,43,3,3,4,3,NA,NA,NA,NA,NA,NA,21,3,1,NA,43,3,6,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,2,2,"W",20,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,NA,"M305",350,NA,"3.00",NA,508000,4638000,42,"IFN2","42_354",44.3428961748634,12240.2883633115,6223.09974595363,26.7828503888889,637.610069791264,0,19.1971377856667,9.76003993787442,23.1262849953909,15.2677595628415,50.8411204151569,34.4311285005699,562.666916055484,25.9386341860087,48.277238023943,-2.90356776474473,41.8931552021298,"1986_1996",3.71212121212121,14.030303030303,8.87121212121212,544.327272696929,28.8443195487734
"661","42_376",42.376,21,43,12,28.6931055555556,16.974825,0.455625,1839.12378683968,1973.5212943395,31.8309886183791,79773,42,376,NA,920113,8,57,6,2,1,"S",920124,2,316,1,"0316L13",512,4637,91,117,2,2,"0","0",11,11,1,3,9,1,90,80,21,21,0,7,4,3,NA,43,NA,3,NA,3,NA,NA,NA,NA,NA,NA,21,3,1,NA,43,3,6,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,2,3,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"M305",20,NA,"3.00",NA,512000,4637000,42,"IFN2","42_376",24.8779411764706,45010.0789393419,32027.2797148591,46.1235555555556,3844.47606979756,0,11.7077276908924,8.33072677092916,12.3594136509694,12.2205882352941,71.1557954786544,49.1221847845363,1241.08071046826,13.1974282007719,24.5631816225788,-2.85537208644003,41.8840980464056,"1986_1996",3.84848484848485,14.1136363636364,8.98106060606061,533.990910313346,28.1328278432894
"678","42_578",42.578,43,21,NA,18.2174961111111,18.0684795555556,NA,685.710230370148,140.905176284025,NA,79960,42,578,NA,920114,1,34,6,3,2,"S",920120,1,317,1,"0317K03",517,4644,91,215,2,2,"3","3",13,13,4,5,9,1,70,85,21,21,7,6,4,4,2,43,3,3,0,4,NA,71,NA,1,NA,2,21,3,1,NA,43,3,6,NA,71,3,6,NA,21,43,71,65,NA,NA,NA,2,2,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,4,NA,"M410","P413",85,NA,"7.50",NA,517000,4644000,42,"IFN2","42_578",45.3270833333333,16975.2823178029,8993.52752423682,36.2859756666667,826.615406654173,0,20.5358890980661,10.8799418107137,23.6413740325626,16.1901041666667,52.9801352099154,35.7183894838443,755.70881423747,21.4831820768726,39.9847072594255,-2.79490903391496,41.9470516623654,"1986_1996",2.87121212121212,12.6060606060606,7.73863636363636,646.25454677235,36.4320308238096
"679","42_585",42.585,21,43,NA,8.6840125,6.32186527777778,NA,1114.08460164327,300.626003618025,NA,81408,42,585,NA,921218,1,21,6,2,2,"S",921222,3,317,2,"0317K07",528,4644,91,174,1,1,"3","3",13,13,3,4,9,1,10,60,21,21,0,8,1,2,NA,43,NA,2,NA,3,NA,NA,NA,NA,NA,NA,21,3,1,NA,43,3,6,NA,NA,NA,NA,NA,21,43,15,NA,NA,NA,NA,3,1,"W",20,NA,NA,NA,1,1,2,NA,1,NA,0,0,NA,NA,"01",258,NA,"4.75",NA,528000,4644000,42,"IFN2","42_585",19.1548387096774,15771.5475051042,8200.01634574576,15.0058777777778,1414.71060526129,0,11.14825,5.79625,11.6212262692024,8.74193548387097,51.9924651851187,45.6382620410913,413.716923465546,30.4129535302976,56.6048846698826,-2.66220490483529,41.9467379252247,"1986_1996",3.54545454545455,14.0075757575758,8.77651515151515,544.03636284308,28.9742989289032
"680","42_596",42.596,21,43,NA,22.2567722222222,4.67520625,NA,2765.75923328583,668.45076098596,NA,79976,42,596,NA,920114,2,34,5,2,2,"S",920117,10,317,1,"0317K04",521,4643,91,215,2,2,"3","3",12,12,3,2,9,1,70,85,21,21,0,8,4,3,NA,43,NA,2,NA,3,NA,NA,NA,NA,NA,NA,21,3,1,NA,43,3,6,NA,NA,NA,NA,NA,21,43,37,57,NA,NA,NA,2,2,"W",16,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,NA,"01",105,NA,"2.25",NA,521000,4643000,42,"IFN2","42_596",16.6585714285714,33479.3033123341,25772.4904513476,26.9319784722222,3434.20999427179,0,9.74876416065911,7.50463439752832,9.99253699375568,9.42857142857143,76.9803666788154,56.5989194751737,788.15699854645,18.098420756773,33.6849565966545,-2.74668839784264,41.9379489214215,"1986_1996",2.74242424242424,12.6818181818182,7.71212121212121,659.009090271863,37.2066723335697
"681","42_6",42.6,71,NA,NA,28.10624025,NA,NA,488.782514117776,NA,NA,78975,42,6,0,920107,NA,26,6,2,1,"S",920114,6,279,2,"0279K05",524,4660,91,121,2,2,"3","3",14,14,5,5,9,1,70,80,21,71,0,9,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,21,65,37,NA,NA,NA,2,1,"W",20,NA,NA,NA,2,1,2,NA,0,NA,0,4,NA,"M410","P407",0,NA,"12.50",NA,524000,4660000,42,"IFN2","42_6",39.2474358974359,12068.0827148861,8650.53093799122,28.10624025,488.782514117776,0,24.6900868306802,17.6981186685962,27.0581815244401,22.5923076923077,71.6810709900152,57.5637800934244,554.959397002725,20.0208068278241,37.2629202342353,-2.63812806020913,41.9376580940618,"1986_1996",3.54545454545455,14.0075757575758,8.77651515151515,544.03636284308,28.9742989289032
"682","42_625",42.625,21,43,NA,24.0351775555556,5.41094375,NA,161.277008999787,381.971863420549,NA,81410,42,625,NA,921218,1,27,4,1,2,"S",921222,3,317,1,"0317K02",514,4641,91,69,2,2,"3","3",14,14,4,4,9,1,70,70,21,21,0,7,4,4,NA,43,NA,3,NA,3,NA,NA,NA,NA,NA,NA,21,3,1,NA,43,3,6,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,2,3,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,4,NA,NA,"M305",224,NA,"6.25",NA,514000,4641000,42,"IFN2","42_625",47.3059459459459,11974.485461242,6196.71539316551,29.4461213055556,543.248872420336,0,22.0423567708333,11.4067708333333,26.2705817997805,17.9756756756757,51.7493249561539,37.9987659399424,588.239215331744,23.8679631934762,44.423285049438,-2.83117265645119,41.9200912155319,"1986_1996",2.87121212121212,12.6060606060606,7.73863636363636,646.25454677235,36.4320308238096
"685","42_652",42.652,43,21,NA,15.10123125,4.17060625,NA,2228.16920328653,318.309886183791,NA,80028,42,652,NA,920115,1,26,5,2,2,"S",920116,1,317,2,"0317L08",526,4640,91,173,3,3,"3","3",12,12,3,3,9,1,55,80,2,43,4,6,0,2,26,21,6,3,1,3,NA,15,NA,1,NA,2,43,3,6,NA,21,3,1,NA,15,3,6,NA,21,43,15,NA,NA,NA,NA,2,2,"W",20,NA,NA,NA,1,1,2,NA,1,NA,0,0,NA,NA,"01",45,NA,"3.75",NA,526000,4640000,42,"IFN2","42_652",16.0375,24395.2696771257,17093.2408880696,19.2718375,2546.47908947033,0,9.58,6.7125,9.8162715681668,7.5,70.0678496868476,46.7653936087295,567.963774497928,26.4221819840401,49.1772218848553,-2.68650919093843,41.9107808741706,"1986_1996",4.21212121212121,14.9469696969697,9.57954545454546,484.609091661193,24.750783555534
"686","42_653",42.653,21,43,NA,19.32118125,3.98655625,NA,1287.38665078778,668.45076098596,NA,80029,42,653,NA,920115,1,32,6,4,2,"S",920116,1,317,2,"0317L10",530,4640,91,160,6,6,"0","0",11,11,3,3,9,1,20,80,2,21,0,7,0,3,43,43,0,3,4,2,NA,NA,NA,NA,NA,NA,21,3,1,NA,43,3,6,NA,NA,NA,NA,NA,21,43,15,95,44,45,NA,1,1,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"01",250,NA,"2.75",NA,530000,4640000,42,"IFN2","42_653",19.4225806451613,23188.8752084891,12654.5863640623,23.3077375,1955.83741177374,0,11.8562386980109,6.47016274864376,12.317958706327,7.56451612903226,54.5717989781133,38.9470187676466,627.991432974937,29.891827832875,55.6349604574338,-2.63828070180693,41.9106390795282,"1986_1996",4.31818181818182,15.6287878787879,9.97348484848485,459.399999228391,23.0004930393126
"687","42_668",42.668,43,21,NA,15.1142159722222,12.2605942222222,NA,618.935889801815,132.699854773509,NA,80042,42,668,NA,920115,1,31,6,2,1,"S",920115,2,317,1,"0317L02",514,4638,91,69,2,2,"3","3",13,13,2,3,9,1,80,60,21,21,0,6,4,4,NA,43,NA,4,NA,4,NA,NA,NA,NA,NA,NA,21,3,1,NA,43,3,6,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,1,2,"W",20,NA,NA,NA,1,1,3,NA,0,NA,0,4,NA,NA,"M405",136,NA,"4.00",NA,514000,4638000,42,"IFN2","42_668",37.3984771573604,14020.6662922677,7700.62350208853,27.3748101944444,751.635744575324,0,18.653538490495,10.2451533973273,21.5341089047201,14.746192893401,54.9233776880873,39.4299287410926,591.537652951747,24.7352541424453,46.0374953921699,-2.83124382623781,41.8930716953909,"1986_1996",3.84848484848485,14.0984848484848,8.97348484848485,530.936362613331,27.9830704192293
"688","42_7",42.7,71,NA,NA,29.1487854166667,NA,NA,2507.57454782564,NA,NA,78976,42,7,0,920108,NA,39,6,2,0,"S",920114,6,279,2,"0279K04",522,4659,91,121,2,2,"3","3",14,14,5,5,9,1,70,90,21,71,0,0,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,65,NA,NA,NA,NA,NA,2,1,"W",20,NA,NA,NA,2,1,1,NA,0,NA,1,0,NA,NA,"G402",210,NA,"9.50",NA,522000,4659000,42,"IFN2","42_7",22.2808823529412,29137.2027871359,28732.7723928568,29.1487854166667,2507.57454782564,0,11.6196755994358,11.4583921015515,12.1657353399238,15.2647058823529,98.6119793405233,68.5103293511979,789.236594410604,13.0823159239124,24.3489335342034,-2.73402645846039,42.0820222423194,"1986_1996",2.08333333333333,12.0378787878788,7.06060606060606,739.990906238556,43.3742449482635
"691","42_82",42.82,43,21,NA,10.4692270833333,4.81875,NA,456.244170196767,636.619772367581,NA,79047,42,82,0,920108,NA,18,4,3,1,"S",920115,6,280,2,"0280K04",548,4663,91,209,1,1,"3","3",13,13,4,5,9,1,25,70,43,43,0,7,3,4,NA,21,NA,3,NA,2,NA,NA,NA,NA,NA,NA,43,3,6,NA,21,1,1,15,NA,NA,NA,NA,43,21,37,15,NA,NA,NA,2,1,"W",20,NA,NA,NA,1,1,2,NA,1,NA,0,0,NA,NA,"01",60,NA,"10.00",NA,548000,4663000,42,"IFN2","42_82",22.78,13613.5833156038,5639.39015022282,15.2879770833333,1092.86394256435,0,12.4567961165049,5.16019417475728,13.3458740578852,7.25,41.4247301352247,31.8261633011414,399.074845324125,41.7233282676064,77.6558640474931,-2.13264448646546,41.8538941329764,"1986_1996",3.57575757575758,15.2651515151515,9.42045454545454,523.954545021057,26.9795201649228
"737","43_572",43.572,43,21,NA,7.14923125,3.08689177777778,NA,923.098669932993,33.3871702841665,NA,82300,43,572,0,910216,NA,NA,NA,NA,NA,"5",910326,NA,445,1,"0445J04",333,4577,89,116,6,NA,"0",NA,11,11,5,5,9,1,80,95,24,43,6,7,3,3,45,21,NA,3,NA,4,NA,NA,NA,NA,NA,NA,43,3,6,NA,21,3,1,NA,NA,NA,NA,NA,43,21,65,45,95,37,14,1,6,"G",13,NA,NA,NA,4,1,3,NA,0,NA,0,0,NA,NA,"P306",25,NA,"10.25",NA,333000,4577000,43,"IFN2","43_572",15.7434606906686,10225.082620988,6160.49880167082,10.2361230277778,956.485840217159,0,10.6902603165212,6.44076320070995,11.6730282150314,8.52020573108009,60.2488902048166,54.1190142274763,281.717875949629,37.9499008835334,70.6327243293185,1.00456907802412,41.3264676948243,"1986_1996",6.16666666666667,16.4393939393939,11.3030303030303,663.999999956651,31.1692745356607
"740","44_1059",44.1059,43,21,NA,9.97685694444444,5.907141,NA,410.266075525775,20.3718327157626,NA,83708,44,1059,NA,940607,12,18,4,4,2,"S",940616,13,565,1,"0565J12",620,4481,94,163,2,2,"3","3",16,16,5,2,9,1,35,60,21,43,0,5,4,3,NA,21,NA,4,NA,4,NA,NA,NA,NA,NA,NA,43,3,6,NA,21,3,1,NA,NA,NA,NA,NA,43,21,37,15,NA,NA,NA,2,1,"W",16,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,NA,"01",194,NA,"2.00",NA,620000,4481000,44,"IFN2","44_1059",27.8789672544081,8351.87138211451,3724.08419728982,15.8839979444444,430.637908241537,0,19.394185282523,8.64783180026281,21.6709944926301,10.2002518891688,44.5898173823047,36.5876246278669,342.376607559205,47.2425112122693,87.9282209806464,-1.58451182005229,40.4703213128136,"1986_1996",1.93181818181818,14.6742424242424,8.3030303030303,618.627272367477,33.7991721657728
"774","44_203",44.203,21,43,NA,8.73307705555556,2.73793125,NA,312.368101641693,318.309886183791,NA,85063,44,203,NA,940908,12,15,4,4,4,"S",941021,12,492,2,"0492K94",666,4536,94,23,6,6,"0","0",12,12,2,2,9,1,60,70,21,21,6,8,4,4,25,NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA,21,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,43,37,95,NA,NA,NA,3,2,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"P204",185,NA,"1.00",NA,666000,4536000,44,"IFN2","44_203",24.9068764568765,8162.36382298673,4718.13060407667,11.4710083055556,630.677987825484,0,12.9422050246747,7.48104531179901,15.217805174361,10.4172494172494,57.8034832359413,41.824792584031,284.307915464925,38.2246133260963,71.1440217971281,-1.02760470652199,40.9575768612747,"1986_1996",3.10606060606061,16.7954545454545,9.95075757575758,465.299999648874,23.3224226138794
"790","44_39",44.39,21,43,NA,13.8829,3.185,NA,986.760647169751,541.126806512444,NA,85049,44,39,NA,940908,12,27,4,2,1,"S",941021,12,466,2,"0466M09",656,4542,94,36,4,4,"0","0",13,13,4,5,9,1,0,90,21,21,0,8,1,3,NA,43,NA,2,NA,2,NA,NA,NA,NA,NA,NA,21,1,2,22,43,3,6,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,2,4,"W",20,NA,NA,NA,1,1,2,NA,1,NA,0,0,NA,NA,"01",35,NA,"7.75",NA,656000,4542000,44,"IFN2","44_39",17.375,17608.9029036873,10727.0431643937,17.0679,1527.8874536822,0,11.525,7.02083333333333,11.9261267811473,7.625,60.9182935647144,43.8848920863309,465.778269242559,33.5516953425078,62.4467414337021,-0.0203450847799484,40.8999073305596,"1986_1996",6.41666666666667,18.9621212121212,12.6893939393939,443.309093193574,19.5381637066951
"829","5_701",5.701,21,43,NA,10.8541998888889,4.022925,NA,100.161510852499,636.619772367581,NA,6048,5,701,NA,920609,3,14,4,1,1,"S",920610,3,555,1,"0555L09",331,4473,91,101,2,2,"0","0",13,13,3,3,9,1,70,80,21,21,0,7,4,4,NA,43,NA,3,NA,3,NA,NA,NA,NA,NA,NA,21,3,1,NA,43,3,6,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,2,1,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,4,NA,NA,"G208",115,NA,"2.75",NA,331000,4473000,5,"IFN2","5_701",36.9437853107345,9359.89512968134,6308.1945888601,14.8771248888889,736.781283220081,0,12.7037634408602,8.56182795698925,16.0341252347302,17.8531073446328,67.3959964450464,48.3250625090801,361.195666644102,20.6355900425959,38.4071607281574,-4.9910695576496,40.389773132901,"1986_1996",4.91666666666667,14.5151515151515,9.71590909090909,619.936364650726,31.4434582647054
"841","50_592",50.592,21,43,NA,24.4454152777778,6.0313,NA,1096.4007190775,891.267681314614,NA,92038,50,592,NA,931130,13,39,4,1,2,"S",931202,12,352,1,"0352J55",600,4629,93,140,3,3,"0","0",10,10,2,3,9,1,90,90,21,43,5,6,2,2,43,21,5,4,0,3,NA,NA,NA,NA,NA,NA,43,3,6,NA,21,3,1,NA,NA,NA,NA,NA,43,21,78,16,NA,NA,NA,2,3,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"01",185,NA,"3.25",NA,6e+05,4629000,50,"IFN2","50_592",22.0274193548387,26184.8785927812,12704.1012352464,30.4767152777778,1987.66840039212,0,13.173665480427,6.3914590747331,13.9722765029954,7.29032258064516,48.5169377059809,33.0965805081643,781.275183829724,30.7667262925326,57.2633299729903,-1.79624526388559,41.8058285322728,"1986_1996",4.48484848484849,15.4469696969697,9.96590909090909,524.50000073693,26.2697780676436
"892","8_433",8.433,43,21,NA,7.28728125,6.28703194444444,NA,923.098669932993,201.596261249734,NA,10898,8,433,0,910619,NA,NA,NA,NA,NA,"5",911011,NA,293,4,"0293274",402,4661,90,22,6,6,"0","0",9,8,5,5,9,1,70,80,21,21,0,6,4,3,NA,43,NA,3,NA,3,NA,NA,NA,NA,NA,NA,21,3,1,NA,43,3,6,NA,NA,NA,NA,NA,21,43,45,37,91,15,9,3,5,"G",20,NA,NA,NA,1,1,2,NA,0,NA,0,4,NA,NA,"P906",42,NA,"7.50",NA,402000,4661000,8,"IFN2","8_433",22.2283333333333,12891.3735516179,8781.81608215947,13.5743131944444,1124.69493118273,0,11.462106918239,7.80817610062893,12.3964297330234,10.0166666666667,68.1216477592285,45.0626077828597,364.822910610084,29.7686684725765,55.4057350591583,1.81498998619364,42.0942240464919,"1986_1996",5.32575757575758,14.7878787878788,10.0568181818182,858.954545313662,42.8260623159219
