"","X","Provincia","Estadillo","nArbol","Tipo","OrdenIFActual","bearing","distance","species","dbh_1","dbh_2","Calidad","Forma","height","ParEsp","PlotID0","INVENTORY_ID","PLOT_ID_short","PLOT_ID","TREE_ID_IFN2","TREE_ID","dbh","expan","g","slenderness","dead"
"22514",91965,8,433,2,3,2,47,"6.2",43,130,162,2,2,11,NA,8.433,"IFN2","8_433","8_433","8_433_2","IFN2_8_433_2",14.6,31.8309886183791,167.4154725098,75.3424657534247,0
"22515",91966,8,433,3,NA,3,62,"9.7",43,133,131,2,2,9.5,NA,8.433,"IFN2","8_433","8_433","8_433_3","IFN2_8_433_3",13.2,31.8309886183791,136.847775990371,71.969696969697,0
"22516",91967,8,433,4,NA,4,80,"2.7",21,180,188,2,2,8,NA,8.433,"IFN2","8_433","8_433","8_433_4","IFN2_8_433_4",18.4,31.8309886183791,265.90440219984,43.4782608695652,0
"22517",91968,8,433,5,NA,5,91,"5.9",43,134,128,2,3,8,NA,8.433,"IFN2","8_433","8_433","8_433_5","IFN2_8_433_5",13.1,31.8309886183791,134.782178820636,61.0687022900763,0
"22518",91969,8,433,6,NA,6,135,"2.5",43,122,122,3,5,8,NA,8.433,"IFN2","8_433","8_433","8_433_6","IFN2_8_433_6",12.2,127.323954473516,116.898662640076,65.5737704918033,0
"22519",91970,8,433,7,2,7,141,"11.2",21,235,233,2,2,11,NA,8.433,"IFN2","8_433","8_433","8_433_7","IFN2_8_433_7",23.4,14.1471060526129,430.052618349907,47.008547008547,0
"22520",91971,8,433,8,NA,8,146,"4.2",21,155,150,2,2,9,NA,8.433,"IFN2","8_433","8_433","8_433_8","IFN2_8_433_8",15.25,31.8309886183791,182.654160375119,59.0163934426229,0
"22521",91972,8,433,9,NA,9,163,"8.2",43,160,168,2,3,9,1,8.433,"IFN2","8_433","8_433","8_433_9","IFN2_8_433_9",16.4,31.8309886183791,211.240690027378,54.8780487804878,0
"22522",91973,8,433,10,NA,10,178,"8.4",21,193,188,2,2,8,NA,8.433,"IFN2","8_433","8_433","8_433_10","IFN2_8_433_10",19.05,31.8309886183791,285.022956992342,41.994750656168,0
"22523",91974,8,433,11,NA,11,180,"2.9",43,101,92,2,3,7.5,NA,8.433,"IFN2","8_433","8_433","8_433_11","IFN2_8_433_11",9.65,127.323954473516,73.1382404709789,77.720207253886,0
"22524",91975,8,433,12,NA,12,195,"6.9",21,208,216,2,2,10.5,1,8.433,"IFN2","8_433","8_433","8_433_12","IFN2_8_433_12",21.2,31.8309886183791,352.989350557349,49.5283018867925,0
"22525",91976,8,433,13,4,13,240,"14.3",21,264,281,2,2,11,NA,8.433,"IFN2","8_433","8_433","8_433_13","IFN2_8_433_13",27.25,14.1471060526129,583.207223707818,40.3669724770642,0
"22526",91977,8,433,14,NA,14,253,"6.8",21,162,166,2,2,10.5,NA,8.433,"IFN2","8_433","8_433","8_433_14","IFN2_8_433_14",16.4,31.8309886183791,211.240690027378,64.0243902439024,0
"22527",91978,8,433,15,NA,15,259,"3.2",43,77,74,2,3,7,NA,8.433,"IFN2","8_433","8_433","8_433_15","IFN2_8_433_15",7.55,127.323954473516,44.769658809063,92.7152317880795,0
"22528",91979,8,433,16,NA,16,299,"1.0",43,77,83,2,3,7.5,NA,8.433,"IFN2","8_433","8_433","8_433_16","IFN2_8_433_16",8,127.323954473516,50.2654824574367,93.75,0
"22529",91980,8,433,17,NA,17,313,"10.7",21,260,250,2,2,11.5,NA,8.433,"IFN2","8_433","8_433","8_433_17","IFN2_8_433_17",25.5,14.1471060526129,510.705155749191,45.0980392156863,0
"22530",91981,8,433,18,NA,18,348,"1.9",43,74,80,2,3,6.5,NA,8.433,"IFN2","8_433","8_433","8_433_18","IFN2_8_433_18",7.7,127.323954473516,46.5662571078347,84.4155844155844,0
"22531",91982,8,433,19,NA,19,367,"4.7",43,76,74,2,3,6,NA,8.433,"IFN2","8_433","8_433","8_433_19","IFN2_8_433_19",7.5,127.323954473516,44.1786466911065,80,0
"22532",96239,8,745,1,1,1,65,"7.2",43,151,138,3,2,7.5,NA,8.745,"IFN2","8_745","8_745","8_745_1","IFN2_8_745_1",14.45,31.8309886183791,163.993100012796,51.9031141868512,0
"22533",96240,8,745,2,NA,2,70,"8.4",43,162,157,3,2,7,NA,8.745,"IFN2","8_745","8_745","8_745_2","IFN2_8_745_2",15.95,31.8309886183791,199.807256263719,43.8871473354232,0
"22534",96241,8,745,3,NA,3,85,"4.0",43,96,92,3,3,7.5,NA,8.745,"IFN2","8_745","8_745","8_745_3","IFN2_8_745_3",9.4,127.323954473516,69.3977817177985,79.7872340425532,0
"22535",96242,8,745,4,NA,4,110,"3.8",43,85,82,4,3,7.5,NA,8.745,"IFN2","8_745","8_745","8_745_4","IFN2_8_745_4",8.35,127.323954473516,54.7599234474786,89.8203592814371,0
"22536",96243,8,745,5,NA,5,118,"4.1",43,80,86,3,3,6.5,NA,8.745,"IFN2","8_745","8_745","8_745_5","IFN2_8_745_5",8.3,127.323954473516,54.1060794764502,78.3132530120482,0
"22537",96244,8,745,6,2,6,128,"2.7",21,184,179,3,2,11.5,NA,8.745,"IFN2","8_745","8_745","8_745_6","IFN2_8_745_6",18.15,31.8309886183791,258.727826481796,63.3608815426997,0
"22538",96245,8,745,7,NA,7,130,"2.3",21,154,161,3,2,11,NA,8.745,"IFN2","8_745","8_745","8_745_7","IFN2_8_745_7",15.75,31.8309886183791,194.82783190778,69.8412698412698,0
"22539",96246,8,745,8,NA,8,149,"10.8",43,177,221,3,2,7.5,NA,8.745,"IFN2","8_745","8_745","8_745_8","IFN2_8_745_8",19.9,31.8309886183791,311.025526687023,37.6884422110553,0
"22540",96247,8,745,9,NA,9,154,"5.6",43,118,135,3,2,7.5,NA,8.745,"IFN2","8_745","8_745","8_745_9","IFN2_8_745_9",12.65,31.8309886183791,125.681377602268,59.2885375494071,0
"22541",96248,8,745,10,NA,10,166,"7.7",43,133,143,3,2,8.5,NA,8.745,"IFN2","8_745","8_745","8_745_10","IFN2_8_745_10",13.8,31.8309886183791,149.57122623741,61.5942028985507,0
"22542",96249,8,745,11,3,11,219,"5.7",21,133,133,2,2,7.5,NA,8.745,"IFN2","8_745","8_745","8_745_11","IFN2_8_745_11",13.3,31.8309886183791,138.929081123375,56.390977443609,0
"22543",96250,8,745,12,NA,12,226,"8.5",21,255,244,2,2,11.5,NA,8.745,"IFN2","8_745","8_745","8_745_12","IFN2_8_745_12",24.95,14.1471060526129,488.91232021032,46.0921843687375,0
"22544",96251,8,745,13,NA,13,255,"1.4",21,186,174,2,2,8,NA,8.745,"IFN2","8_745","8_745","8_745_13","IFN2_8_745_13",18,31.8309886183791,254.469004940773,44.4444444444444,0
"22545",96252,8,745,14,NA,14,265,"6.3",21,224,223,2,2,11.5,NA,8.745,"IFN2","8_745","8_745","8_745_14","IFN2_8_745_14",22.35,31.8309886183791,392.324054075702,51.4541387024608,0
"22546",96253,8,745,15,NA,15,279,"7.0",21,130,132,3,2,6,NA,8.745,"IFN2","8_745","8_745","8_745_15","IFN2_8_745_15",13.1,31.8309886183791,134.782178820636,45.8015267175573,0
"22547",96254,8,745,16,NA,16,284,"8.1",21,151,142,3,2,6,NA,8.745,"IFN2","8_745","8_745","8_745_16","IFN2_8_745_16",14.65,31.8309886183791,168.564117323769,40.9556313993174,0
"22548",96255,8,745,17,4,17,317,"3.0",21,132,140,3,2,8.5,NA,8.745,"IFN2","8_745","8_745","8_745_17","IFN2_8_745_17",13.6,31.8309886183791,145.267244301992,62.5,0
"22549",96256,8,745,18,NA,18,328,"4.1",21,151,153,3,2,8,NA,8.745,"IFN2","8_745","8_745","8_745_18","IFN2_8_745_18",15.2,31.8309886183791,181.458391671346,52.6315789473684,0
"22550",96257,8,745,19,NA,19,329,"6.3",21,139,130,3,2,6.5,NA,8.745,"IFN2","8_745","8_745","8_745_19","IFN2_8_745_19",13.45,31.8309886183791,142.080491254007,48.3271375464684,0
"22551",96258,8,745,20,NA,20,337,"1.7",21,208,213,2,2,9,NA,8.745,"IFN2","8_745","8_745","8_745_20","IFN2_8_745_20",21.05,31.8309886183791,348.011889696818,42.7553444180523,0
"22552",96259,8,745,21,NA,21,349,"6.1",21,126,134,2,2,9,NA,8.745,"IFN2","8_745","8_745","8_745_21","IFN2_8_745_21",13,31.8309886183791,132.732289614169,69.2307692307692,0
"22553",96260,8,745,22,NA,22,371,"4.9",21,91,86,3,3,5,NA,8.745,"IFN2","8_745","8_745","8_745_22","IFN2_8_745_22",8.85,127.323954473516,61.5143476526966,56.4971751412429,0
"22554",96261,8,745,23,NA,23,371,"9.6",21,218,219,2,2,10,NA,8.745,"IFN2","8_745","8_745","8_745_23","IFN2_8_745_23",21.85,31.8309886183791,374.966754664618,45.766590389016,0
"22555",96262,8,745,24,NA,24,378,"4.8",21,88,83,3,3,7.5,NA,8.745,"IFN2","8_745","8_745","8_745_24","IFN2_8_745_24",8.55,127.323954473516,57.414569239762,87.719298245614,0
"22556",96263,8,745,25,NA,25,386,"5.4",21,214,215,2,2,10,NA,8.745,"IFN2","8_745","8_745","8_745_25","IFN2_8_745_25",21.45,31.8309886183791,361.363658474574,46.6200466200466,0
"22557",96264,8,746,1,1,1,5,"6.8",21,177,175,2,2,7.5,NA,8.746,"IFN2","8_746","8_746","8_746_1","IFN2_8_746_1",17.6,31.8309886183791,243.284935093994,42.6136363636364,0
"22558",96265,8,746,2,4,2,12,"3.7",21,174,174,2,2,7.5,NA,8.746,"IFN2","8_746","8_746","8_746_2","IFN2_8_746_2",17.4,31.8309886183791,237.787147950211,43.1034482758621,0
"22560",96267,8,746,4,NA,4,29,"8.5",21,176,165,2,2,8,NA,8.746,"IFN2","8_746","8_746","8_746_4","IFN2_8_746_4",17.05,31.8309886183791,228.317209595047,46.9208211143695,0
"22561",96268,8,746,5,NA,5,33,"10.0",21,212,213,2,2,10,NA,8.746,"IFN2","8_746","8_746","8_746_5","IFN2_8_746_5",21.25,31.8309886183791,354.65635815916,47.0588235294118,0
"22562",96269,8,746,6,NA,6,39,"5.8",21,197,190,2,2,7.5,NA,8.746,"IFN2","8_746","8_746","8_746_6","IFN2_8_746_6",19.35,31.8309886183791,294.070743834681,38.7596899224806,0
"22563",96270,8,746,7,NA,7,55,"1.8",21,79,81,2,3,5,NA,8.746,"IFN2","8_746","8_746","8_746_7","IFN2_8_746_7",8,127.323954473516,50.2654824574367,62.5,0
"22564",96271,8,746,8,NA,8,56,"15.7",43,262,271,3,4,10,NA,8.746,"IFN2","8_746","8_746","8_746_8","IFN2_8_746_8",26.65,14.1471060526129,557.807447103544,37.5234521575985,0
"22565",96272,8,746,9,NA,9,57,"3.4",21,101,100,2,3,5,NA,8.746,"IFN2","8_746","8_746","8_746_9","IFN2_8_746_9",10.05,127.323954473516,79.3271779985508,49.7512437810945,0
"22566",96273,8,746,10,NA,10,58,"8.5",21,139,138,2,2,8,NA,8.746,"IFN2","8_746","8_746","8_746_10","IFN2_8_746_10",13.85,31.8309886183791,150.657039198307,57.7617328519856,0
"22567",96274,8,746,11,NA,11,74,"5.9",21,130,130,2,2,7,NA,8.746,"IFN2","8_746","8_746","8_746_11","IFN2_8_746_11",13,31.8309886183791,132.732289614169,53.8461538461538,0
"22569",96276,8,746,13,NA,13,101,"7.2",21,176,175,2,2,7.5,NA,8.746,"IFN2","8_746","8_746","8_746_13","IFN2_8_746_13",17.55,31.8309886183791,241.904597821823,42.7350427350427,0
"22570",96277,8,746,14,2,14,103,"9.1",43,127,125,3,4,6,NA,8.746,"IFN2","8_746","8_746","8_746_14","IFN2_8_746_14",12.6,31.8309886183791,124.689812420979,47.6190476190476,0
"22571",96278,8,746,15,NA,15,109,"13.3",43,253,245,3,4,9.5,NA,8.746,"IFN2","8_746","8_746","8_746_15","IFN2_8_746_15",24.9,14.1471060526129,486.954715288052,38.1526104417671,0
"22572",96279,8,746,16,NA,16,267,"1.3",43,86,85,4,5,3,2,8.746,"IFN2","8_746","8_746","8_746_16","IFN2_8_746_16",8.55,127.323954473516,57.414569239762,35.0877192982456,0
"22573",96280,8,746,17,NA,17,275,"1.0",43,120,114,4,5,3.5,2,8.746,"IFN2","8_746","8_746","8_746_17","IFN2_8_746_17",11.7,127.323954473516,107.513154587477,29.9145299145299,0
"22574",96281,8,746,18,NA,18,376,"10.2",21,268,264,2,2,6.5,NA,8.746,"IFN2","8_746","8_746","8_746_18","IFN2_8_746_18",26.6,14.1471060526129,555.716324493499,24.4360902255639,0
"22575",96282,8,746,19,NA,19,384,"3.4",21,161,161,2,2,6.5,NA,8.746,"IFN2","8_746","8_746","8_746_19","IFN2_8_746_19",16.1,31.8309886183791,203.583057934253,40.3726708074534,0
"22576",96283,8,746,20,3,20,391,"2.5",43,166,149,2,2,6.5,NA,8.746,"IFN2","8_746","8_746","8_746_20","IFN2_8_746_20",15.75,31.8309886183791,194.82783190778,41.2698412698413,0
"22577",96383,8,752,1,NA,1,0,"4.1",21,86,84,2,3,4.5,NA,8.752,"IFN2","8_752","8_752","8_752_1","IFN2_8_752_1",8.5,127.323954473516,56.7450173054656,52.9411764705882,0
"22578",96384,8,752,2,1,2,18,"14.2",21,237,227,3,2,12.5,NA,8.752,"IFN2","8_752","8_752","8_752_2","IFN2_8_752_2",23.2,14.1471060526129,422.732707467043,53.8793103448276,0
"22579",96385,8,752,3,NA,3,45,"10.7",43,139,138,2,2,9,NA,8.752,"IFN2","8_752","8_752","8_752_3","IFN2_8_752_3",13.85,31.8309886183791,150.657039198307,64.9819494584838,0
"22580",96386,8,752,4,NA,4,59,"9.8",21,292,292,2,2,12.5,NA,8.752,"IFN2","8_752","8_752","8_752_4","IFN2_8_752_4",29.2,14.1471060526129,669.6618900392,42.8082191780822,0
"22581",96387,8,752,5,NA,5,82,"17.6",21,331,307,2,2,14.5,NA,8.752,"IFN2","8_752","8_752","8_752_5","IFN2_8_752_5",31.9,14.1471060526129,799.229025054877,45.4545454545455,0
"22582",96388,8,752,6,NA,6,123,"14.2",21,322,322,2,2,17,NA,8.752,"IFN2","8_752","8_752","8_752_6","IFN2_8_752_6",32.2,14.1471060526129,814.33223173701,52.7950310559006,0
"22583",96389,8,752,7,2,7,136,"8.1",43,173,159,2,4,8,NA,8.752,"IFN2","8_752","8_752","8_752_7","IFN2_8_752_7",16.6,31.8309886183791,216.424317905801,48.1927710843373,0
"22584",96390,8,752,8,NA,8,150,"4.5",43,110,109,3,3,4,NA,8.752,"IFN2","8_752","8_752","8_752_8","IFN2_8_752_8",10.95,127.323954473516,94.1712032867625,36.5296803652968,0
"22585",96391,8,752,9,NA,9,162,"9.4",21,281,300,2,2,16,NA,8.752,"IFN2","8_752","8_752","8_752_9","IFN2_8_752_9",29.05,14.1471060526129,662.799473586515,55.0774526678141,0
"22586",96392,8,752,10,3,10,250,"10.9",21,191,180,2,2,7.5,NA,8.752,"IFN2","8_752","8_752","8_752_10","IFN2_8_752_10",18.55,31.8309886183791,270.25747152047,40.4312668463612,0
"22587",96393,8,752,11,NA,11,270,"1.9",43,135,128,2,4,8.5,NA,8.752,"IFN2","8_752","8_752","8_752_11","IFN2_8_752_11",13.15,31.8309886183791,135.813013910095,64.638783269962,0
"22588",96394,8,752,12,NA,12,271,"6.0",21,229,238,2,2,9.5,NA,8.752,"IFN2","8_752","8_752","8_752_12","IFN2_8_752_12",23.35,14.1471060526129,428.216750142965,40.6852248394004,0
"22589",96395,8,752,13,NA,13,284,"5.5",21,147,153,2,2,9,NA,8.752,"IFN2","8_752","8_752","8_752_13","IFN2_8_752_13",15,31.8309886183791,176.714586764426,60,0
"22590",96396,8,752,14,4,14,306,"11.4",21,199,194,2,2,9.5,NA,8.752,"IFN2","8_752","8_752","8_752_14","IFN2_8_752_14",19.65,31.8309886183791,303.259902346431,48.3460559796438,0
"22591",96397,8,752,15,NA,15,317,"16.3",21,261,256,2,2,8,1,8.752,"IFN2","8_752","8_752","8_752_15","IFN2_8_752_15",25.85,14.1471060526129,524.820724240851,30.9477756286267,0
"22592",96398,8,752,16,NA,16,363,"5.7",43,134,127,2,4,7.5,NA,8.752,"IFN2","8_752","8_752","8_752_16","IFN2_8_752_16",13.05,31.8309886183791,133.755270721994,57.4712643678161,0
"22593",96399,8,752,17,NA,17,386,"4.7",43,121,120,4,3,5.5,NA,8.752,"IFN2","8_752","8_752","8_752_17","IFN2_8_752_17",12.05,127.323954473516,114.041776820718,45.6431535269709,0
"22594",133321,9,239,1,1,1,11,"8.1",44,131,137,4,5,4,9,9.239,"IFN2","9_239","9_239","9_239_1","IFN2_9_239_1",13.4,31.8309886183791,141.026094219646,29.8507462686567,0
"22595",134488,9,121,1,NA,1,233,"10.0",37,137,148,3,5,4,NA,9.121,"IFN2","9_121","9_121","9_121_1","IFN2_9_121_1",14.25,31.8309886183791,159.484914554894,28.0701754385965,0
"22596",134489,9,121,2,1,2,255,"9.5",45,129,126,3,5,5.5,92,9.121,"IFN2","9_121","9_121","9_121_2","IFN2_9_121_2",12.75,31.8309886183791,127.676288937298,43.1372549019608,0
"22597",134490,9,121,3,2,3,258,"9.4",45,178,170,3,5,6,92,9.121,"IFN2","9_121","9_121","9_121_3","IFN2_9_121_3",17.4,31.8309886183791,237.787147950211,34.4827586206897,0
"22598",134491,9,121,4,3,4,266,"9.5",45,167,175,3,5,6,9,9.121,"IFN2","9_121","9_121","9_121_4","IFN2_9_121_4",17.1,31.8309886183791,229.658276959048,35.0877192982456,0
"22599",134492,9,121,5,NA,5,266,"7.5",45,147,143,3,5,2.5,NA,9.121,"IFN2","9_121","9_121","9_121_5","IFN2_9_121_5",14.5,31.8309886183791,165.129963854314,17.2413793103448,0
"22600",134493,9,121,6,NA,6,267,"8.9",45,176,167,3,5,6,NA,9.121,"IFN2","9_121","9_121","9_121_6","IFN2_9_121_6",17.15,31.8309886183791,231.003271313866,34.9854227405248,0
"22601",134494,9,121,7,4,7,387,"7.7",44,184,184,3,5,6,NA,9.121,"IFN2","9_121","9_121","9_121_7","IFN2_9_121_7",18.4,31.8309886183791,265.90440219984,32.6086956521739,0
"22602",134555,9,76,1,1,1,11,"6.5",21,129,121,2,3,5.5,NA,9.76,"IFN2","9_76","9_76","9_76_1","IFN2_9_76_1",12.5,31.8309886183791,122.718463030851,44,0
"22603",134556,9,76,2,NA,2,12,"8.4",21,150,142,2,3,5,NA,9.76,"IFN2","9_76","9_76","9_76_2","IFN2_9_76_2",14.6,31.8309886183791,167.4154725098,34.2465753424658,0
"22604",134557,9,76,3,NA,3,23,"9.4",21,129,123,2,3,5,NA,9.76,"IFN2","9_76","9_76","9_76_3","IFN2_9_76_3",12.6,31.8309886183791,124.689812420979,39.6825396825397,0
"22605",134558,9,76,4,2,4,108,"7.5",21,158,154,2,3,6.5,NA,9.76,"IFN2","9_76","9_76","9_76_4","IFN2_9_76_4",15.6,31.8309886183791,191.134497044403,41.6666666666667,0
"22606",134559,9,76,5,NA,5,118,"6.2",21,127,128,2,3,5.5,NA,9.76,"IFN2","9_76","9_76","9_76_5","IFN2_9_76_5",12.75,31.8309886183791,127.676288937298,43.1372549019608,0
"22607",134560,9,76,6,NA,6,134,"4.9",21,124,119,2,3,5.5,NA,9.76,"IFN2","9_76","9_76","9_76_6","IFN2_9_76_6",12.15,127.323954473516,115.94244037614,45.2674897119342,0
"22608",134561,9,76,7,NA,7,142,"6.6",21,136,138,2,3,6.5,NA,9.76,"IFN2","9_76","9_76","9_76_7","IFN2_9_76_7",13.7,31.8309886183791,147.411381288067,47.4452554744526,0
"22609",134562,9,76,8,NA,8,153,"4.1",21,127,119,2,3,5,NA,9.76,"IFN2","9_76","9_76","9_76_8","IFN2_9_76_8",12.3,127.323954473516,118.8228881404,40.650406504065,0
"22610",134563,9,76,9,NA,9,169,"5.6",21,151,140,2,3,6,NA,9.76,"IFN2","9_76","9_76","9_76_9","IFN2_9_76_9",14.55,31.8309886183791,166.270754686648,41.2371134020619,0
"22611",134564,9,76,10,NA,10,177,"3.5",21,134,146,2,3,5.5,NA,9.76,"IFN2","9_76","9_76","9_76_10","IFN2_9_76_10",14,31.8309886183791,153.9380400259,39.2857142857143,0
"22612",134565,9,76,11,NA,11,205,"1.0",43,78,75,2,3,5.5,NA,9.76,"IFN2","9_76","9_76","9_76_11","IFN2_9_76_11",7.65,127.323954473516,45.9634640174272,71.8954248366013,0
"22613",134566,9,76,12,3,12,206,"5.9",21,159,152,2,3,5,1,9.76,"IFN2","9_76","9_76","9_76_12","IFN2_9_76_12",15.55,31.8309886183791,189.911239404911,32.1543408360129,0
"22614",134567,9,76,13,NA,13,217,"3.3",43,90,98,2,3,5.5,NA,9.76,"IFN2","9_76","9_76","9_76_13","IFN2_9_76_13",9.4,127.323954473516,69.3977817177985,58.5106382978723,0
"22615",134568,9,76,14,NA,14,224,"6.6",21,147,145,2,3,5.5,1,9.76,"IFN2","9_76","9_76","9_76_14","IFN2_9_76_14",14.6,31.8309886183791,167.4154725098,37.6712328767123,0
"22616",134569,9,76,15,NA,15,230,"2.9",43,72,82,3,5,5.5,NA,9.76,"IFN2","9_76","9_76","9_76_15","IFN2_9_76_15",7.7,127.323954473516,46.5662571078347,71.4285714285714,0
"22617",134570,9,76,16,NA,16,231,"4.9",21,148,153,2,3,6,NA,9.76,"IFN2","9_76","9_76","9_76_16","IFN2_9_76_16",15.05,31.8309886183791,177.894647504931,39.8671096345515,0
"22618",134571,9,76,17,NA,17,255,"7.6",21,144,148,2,3,4.5,NA,9.76,"IFN2","9_76","9_76","9_76_17","IFN2_9_76_17",14.6,31.8309886183791,167.4154725098,30.8219178082192,0
"22619",134572,9,76,18,4,18,362,"8.2",21,149,150,2,3,5.5,NA,9.76,"IFN2","9_76","9_76","9_76_18","IFN2_9_76_18",14.95,31.8309886183791,175.538453014738,36.7892976588629,0
"22620",142998,9,2293,1,1,1,15,"7.6",43,211,213,3,4,13,NA,9.2293,"IFN2","9_2293","9_2293","9_2293_1","IFN2_9_2293_1",21.2,31.8309886183791,352.989350557349,61.3207547169811,0
"22621",142999,9,2293,2,NA,2,16,"9.1",43,214,217,3,4,13.5,NA,9.2293,"IFN2","9_2293","9_2293","9_2293_2","IFN2_9_2293_2",21.55,31.8309886183791,364.740870577184,62.6450116009281,0
"22622",143000,9,2293,3,NA,3,23,"12.3",43,340,345,3,2,12.5,NA,9.2293,"IFN2","9_2293","9_2293","9_2293_3","IFN2_9_2293_3",34.25,14.1471060526129,921.321133050419,36.4963503649635,0
"22623",143001,9,2293,4,NA,4,55,"7.2",21,245,224,2,2,14.5,NA,9.2293,"IFN2","9_2293","9_2293","9_2293_4","IFN2_9_2293_4",23.45,14.1471060526129,431.892413547665,61.8336886993603,0
"22624",143002,9,2293,5,NA,5,80,"11.1",21,367,368,2,2,15.5,NA,9.2293,"IFN2","9_2293","9_2293","9_2293_5","IFN2_9_2293_5",36.75,14.1471060526129,1060.72930705347,42.1768707482993,0
"22625",143003,9,2293,6,NA,6,83,"11.1",21,255,250,2,2,11,NA,9.2293,"IFN2","9_2293","9_2293","9_2293_6","IFN2_9_2293_6",25.25,14.1471060526129,500.740416551086,43.5643564356436,0
"22626",143004,9,2293,7,NA,7,84,"10.4",21,309,278,2,2,15,NA,9.2293,"IFN2","9_2293","9_2293","9_2293_7","IFN2_9_2293_7",29.35,14.1471060526129,676.559649409239,51.1073253833049,0
"22627",143005,9,2293,8,NA,8,86,"8.4",43,253,246,2,2,11,1,9.2293,"IFN2","9_2293","9_2293","9_2293_8","IFN2_9_2293_8",24.95,14.1471060526129,488.91232021032,44.0881763527054,0
"22628",143006,9,2293,9,NA,9,87,"7.8",21,138,138,3,3,8.5,NA,9.2293,"IFN2","9_2293","9_2293","9_2293_9","IFN2_9_2293_9",13.8,31.8309886183791,149.57122623741,61.5942028985507,0
"22629",143007,9,2293,10,2,10,102,"13.7",21,285,290,2,2,15.5,NA,9.2293,"IFN2","9_2293","9_2293","9_2293_10","IFN2_9_2293_10",28.75,14.1471060526129,649.180669433203,53.9130434782609,0
"22630",143008,9,2293,11,NA,11,106,"6.3",21,228,223,2,2,11,NA,9.2293,"IFN2","9_2293","9_2293","9_2293_11","IFN2_9_2293_11",22.55,14.1471060526129,399.376929583011,48.780487804878,0
"22631",143009,9,2293,12,NA,12,118,"7.1",21,380,383,2,2,15.5,NA,9.2293,"IFN2","9_2293","9_2293","9_2293_12","IFN2_9_2293_12",38.15,14.1471060526129,1143.08615846732,40.6290956749672,0
"22632",143010,9,2293,13,NA,13,125,"9.1",21,229,235,3,2,7.5,1,9.2293,"IFN2","9_2293","9_2293","9_2293_13","IFN2_9_2293_13",23.2,14.1471060526129,422.732707467043,32.3275862068966,0
"22633",143011,9,2293,14,NA,14,129,"14.7",21,251,230,2,2,15,NA,9.2293,"IFN2","9_2293","9_2293","9_2293_14","IFN2_9_2293_14",24.05,14.1471060526129,454.276261204493,62.3700623700624,0
"22634",143012,9,2293,15,NA,15,129,"8.0",21,345,352,2,2,18,2,9.2293,"IFN2","9_2293","9_2293","9_2293_15","IFN2_9_2293_15",34.85,14.1471060526129,953.883740904877,51.6499282639885,0
"22635",143013,9,2293,16,5,16,131,"14.9",21,240,244,2,5,15,NA,9.2293,"IFN2","9_2293","9_2293","9_2293_16","IFN2_9_2293_16",24.2,14.1471060526129,459.960580412082,61.9834710743802,0
"22636",143014,9,2293,17,NA,17,131,"7.8",21,399,399,2,2,18,2,9.2293,"IFN2","9_2293","9_2293","9_2293_17","IFN2_9_2293_17",39.9,14.1471060526129,1250.36173011037,45.1127819548872,0
"22637",143015,9,2293,18,NA,18,141,"9.2",21,397,424,2,2,17.5,NA,9.2293,"IFN2","9_2293","9_2293","9_2293_18","IFN2_9_2293_18",41.05,14.1471060526129,1323.47640863645,42.6309378806334,0
"22638",143016,9,2293,19,NA,19,162,"15.6",21,470,512,2,2,17,NA,9.2293,"IFN2","9_2293","9_2293","9_2293_19","IFN2_9_2293_19",49.1,5.09295817894065,1893.4457463002,34.6232179226069,0
"22639",143017,9,2293,20,NA,20,170,"10.0",43,561,545,3,4,14.5,NA,9.2293,"IFN2","9_2293","9_2293","9_2293_20","IFN2_9_2293_20",55.3,5.09295817894065,2401.8182695041,26.2206148282098,0
"22640",143018,9,2293,21,NA,21,188,"5.3",43,150,153,3,2,7.5,NA,9.2293,"IFN2","9_2293","9_2293","9_2293_21","IFN2_9_2293_21",15.15,31.8309886183791,180.266549958391,49.5049504950495,0
"22641",143019,9,2293,22,3,22,208,"13.8",43,329,327,3,5,14,NA,9.2293,"IFN2","9_2293","9_2293","9_2293_22","IFN2_9_2293_22",32.8,14.1471060526129,844.962760109511,42.6829268292683,0
"22642",143020,9,2293,23,NA,23,218,"14.9",43,410,419,2,4,14,NA,9.2293,"IFN2","9_2293","9_2293","9_2293_23","IFN2_9_2293_23",41.45,14.1471060526129,1349.39454802856,33.7756332931242,0
"22643",143021,9,2293,24,NA,24,236,"24.2",43,457,455,2,4,14.5,NA,9.2293,"IFN2","9_2293","9_2293","9_2293_24","IFN2_9_2293_24",45.6,5.09295817894065,1633.12552504212,31.7982456140351,0
"22644",143022,9,2293,25,NA,25,236,"10.1",43,235,269,3,5,9,NA,9.2293,"IFN2","9_2293","9_2293","9_2293_25","IFN2_9_2293_25",25.2,14.1471060526129,498.759249683916,35.7142857142857,0
"22645",143023,9,2293,26,NA,26,243,"17.8",43,427,434,4,5,9,NA,9.2293,"IFN2","9_2293","9_2293","9_2293_26","IFN2_9_2293_26",43.05,5.09295817894065,1455.5803797199,20.9059233449477,0
"22646",143024,9,2293,27,NA,27,244,"7.3",21,159,155,2,2,8.5,NA,9.2293,"IFN2","9_2293","9_2293","9_2293_27","IFN2_9_2293_27",15.7,31.8309886183791,193.592793295837,54.140127388535,0
