"","X","PlotID0","PlotID","Provincia","Origen","Estadillo","Cla","Subclase","nArbol","OrdenIFActual","OrdenIFAnterior","bearing","distance","species","dbh_1","dbh_2","height","Hcopa","Calidad","Forma","ParEsp","NPae","CPae","VPae","Agente","Import","Elemento","INVENTORY_ID","PLOT_ID_short","PLOT_ID","TREE_ID_IFN4","TREE_ID","dbh","expan","g","slenderness","dead"
"8226",162850,9.159,"9.159.A.1",9,9,159,"A","1",23,18,15,156,14.6000004,273,375,298,13.8000002,NA,2,5,NA,39,429,9,100,NA,NA,"IFN4","9_159","9_159_A_1","9_159_A_1_23","IFN4_9_159_A_1_23",33.65,14.1471060526129,889.324011873607,41.0104017830609,0
"8227",162851,9.159,"9.159.A.1",9,9,159,"A","1",24,19,16,163,14.3999996,21,415,390,16.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_159","9_159_A_1","9_159_A_1_24","IFN4_9_159_A_1_24",40.25,14.1471060526129,1272.39411208908,41.9875766459627,0
"8228",162852,9.159,"9.159.A.1",9,9,159,"A","1",25,20,0,170,8.69999981,43,126,125,9.60000038,NA,3,5,NA,NA,NA,NA,316,1,9,"IFN4","9_159","9_159_A_1","9_159_A_1_25","IFN4_9_159_A_1_25",12.55,31.8309886183791,123.702174230507,76.4940269322709,0
"8230",162854,9.159,"9.159.A.1",9,9,159,"A","1",27,21,18,215,5.5,273,249,294,17.8999996,NA,3,2,NA,39,419,4,200,2,7,"IFN4","9_159","9_159_A_1","9_159_A_1_27","IFN4_9_159_A_1_27",27.15,14.1471060526129,578.934657698936,65.9300169429098,0
"8231",162855,9.159,"9.159.A.1",9,9,159,"A","1",28,22,19,217,6.5,273,248,234,15.1000004,NA,2,2,NA,39,429,4,100,NA,NA,"IFN4","9_159","9_159_A_1","9_159_A_1_28","IFN4_9_159_A_1_28",24.1,14.1471060526129,456.167107282872,62.6556033195021,0
"8232",162856,9.159,"9.159.A.1",9,9,159,"A","1",29,23,20,219,14.1000004,21,375,399,17,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_159","9_159_A_1","9_159_A_1_29","IFN4_9_159_A_1_29",38.7,14.1471060526129,1176.28297533872,43.9276485788114,0
"8233",162857,9.159,"9.159.A.1",9,9,159,"A","1",30,24,21,220,5.80000019,273,219,218,17.7999992,NA,2,2,NA,39,429,4,100,NA,NA,"IFN4","9_159","9_159_A_1","9_159_A_1_30","IFN4_9_159_A_1_30",21.85,31.8309886183791,374.966754664618,81.4645272311213,0
"8234",162858,9.159,"9.159.A.1",9,9,159,"A","1",31,25,22,222,6.5,273,202,231,14.6000004,NA,3,2,NA,39,459,4,200,1,7,"IFN4","9_159","9_159_A_1","9_159_A_1_31","IFN4_9_159_A_1_31",21.65,31.8309886183791,368.13379064306,67.4364914549654,0
"8235",162859,9.159,"9.159.A.1",9,9,159,"A","1",32,26,23,226,5.5999999,273,153,155,14.6000004,NA,3,2,NA,39,429,4,316,1,9,"IFN4","9_159","9_159_A_1","9_159_A_1_32","IFN4_9_159_A_1_32",15.4,31.8309886183791,186.265028431339,94.8051974025974,0
"8236",162860,9.159,"9.159.A.1",9,9,159,"A","1",33,27,999,235,23.3999996,21,509,532,19.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_159","9_159_A_1","9_159_A_1_33","IFN4_9_159_A_1_33",52.05,5.09295817894065,2127.80266777178,36.6954858789625,0
"8237",162861,9.159,"9.159.A.1",9,9,159,"A","1",34,28,0,250,22.1000004,21,430,440,17.6000004,NA,3,2,NA,NA,NA,NA,200,1,9,"IFN4","9_159","9_159_A_1","9_159_A_1_34","IFN4_9_159_A_1_34",43.5,5.09295817894065,1486.16967468882,40.4597710344828,0
"8238",162862,9.159,"9.159.A.1",9,9,159,"A","1",35,29,0,255,13,43,300,262,12.5,NA,2,5,NA,NA,NA,NA,100,NA,NA,"IFN4","9_159","9_159_A_1","9_159_A_1_35","IFN4_9_159_A_1_35",28.1,14.1471060526129,620.158243800259,44.4839857651246,0
"8239",162863,9.159,"9.159.A.1",9,9,159,"A","1",36,30,24,265,12.6000004,21,410,418,17,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_159","9_159_A_1","9_159_A_1_36","IFN4_9_159_A_1_36",41.4,14.1471060526129,1346.14103613669,41.0628019323672,0
"8240",162864,9.159,"9.159.A.1",9,9,159,"A","1",37,31,0,275,13.6999998,43,240,231,16.5,NA,2,2,NA,39,419,5,100,NA,NA,"IFN4","9_159","9_159_A_1","9_159_A_1_37","IFN4_9_159_A_1_37",23.55,14.1471060526129,435.583784915633,70.0636942675159,0
"8241",162865,9.159,"9.159.A.1",9,9,159,"A","1",38,32,25,275,10,21,366,388,18.5,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_159","9_159_A_1","9_159_A_1_38","IFN4_9_159_A_1_38",37.7,14.1471060526129,1116.27855565516,49.0716180371353,0
"8242",162866,9.159,"9.159.A.1",9,9,159,"A","1",39,33,26,296,7.30000019,43,199,188,14.1999998,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_159","9_159_A_1","9_159_A_1_39","IFN4_9_159_A_1_39",19.35,31.8309886183791,294.070743834681,73.3850118863049,0
"8243",162867,9.159,"9.159.A.1",9,9,159,"A","1",40,34,0,299,5.4000001,43,145,154,4.5,NA,5,5,NA,NA,NA,NA,200,3,8,"IFN4","9_159","9_159_A_1","9_159_A_1_40","IFN4_9_159_A_1_40",14.95,31.8309886183791,175.538453014738,30.1003344481605,0
"8244",162868,9.159,"9.159.A.1",9,9,159,"A","1",41,35,27,306,11.6999998,21,328,325,16,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_159","9_159_A_1","9_159_A_1_41","IFN4_9_159_A_1_41",32.65,14.1471060526129,837.252113640356,49.0045941807044,0
"8245",162869,9.159,"9.159.A.1",9,9,159,"A","1",42,36,0,307,23.7999992,21,486,485,17.2999992,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_159","9_159_A_1","9_159_A_1_42","IFN4_9_159_A_1_42",48.55,5.09295817894065,1851.26397443953,35.6333660144181,0
"8246",162870,9.159,"9.159.A.1",9,9,159,"A","1",43,37,28,321,2.20000005,21,329,307,17.2000008,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_159","9_159_A_1","9_159_A_1_43","IFN4_9_159_A_1_43",31.8,14.1471060526129,794.226038754036,54.0880528301887,0
"8247",162871,9.159,"9.159.A.1",9,9,159,"A","1",44,38,29,337,12.6000004,21,355,352,16.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_159","9_159_A_1","9_159_A_1_44","IFN4_9_159_A_1_44",35.35,14.1471060526129,981.451216440128,46.3932096181047,0
"8248",162872,9.159,"9.159.A.1",9,9,159,"A","1",45,39,30,361,12,21,340,343,14.1999998,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_159","9_159_A_1","9_159_A_1_45","IFN4_9_159_A_1_45",34.15,14.1471060526129,915.949009612781,41.5812585651537,0
"8250",162874,9.159,"9.159.A.1",9,9,159,"A","1",47,40,0,378,17.5,21,422,439,17.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_159","9_159_A_1","9_159_A_1_47","IFN4_9_159_A_1_47",43.05,5.09295817894065,1455.5803797199,40.4181175377468,0
"8251",166018,9.364,"9.364.A.1",9,9,364,"A","1",1,1,1,28,10.1000004,21,334,333,14.6999998,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_364","9_364_A_1","9_364_A_1_1","IFN4_9_364_A_1_1",33.35,14.1471060526129,873.537508789319,44.0779604197901,0
"8252",166019,9.364,"9.364.A.1",9,9,364,"A","1",2,2,0,35,8.69999981,43,126,128,9.69999981,NA,3,2,NA,NA,NA,NA,316,1,9,"IFN4","9_364","9_364_A_1","9_364_A_1_2","IFN4_9_364_A_1_2",12.7,31.8309886183791,126.676869774374,76.3779512598425,0
"8253",166020,9.364,"9.364.A.1",9,9,364,"A","1",3,3,2,36,6.0999999,21,195,191,12.3000002,NA,4,5,NA,NA,NA,NA,410,3,7,"IFN4","9_364","9_364_A_1","9_364_A_1_3","IFN4_9_364_A_1_3",19.3,31.8309886183791,292.552961883916,63.730570984456,0
"8254",166021,9.364,"9.364.A.1",9,9,364,"A","1",4,4,0,56,14.6999998,21,256,250,14.3000002,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_364","9_364_A_1","9_364_A_1_4","IFN4_9_364_A_1_4",25.3,14.1471060526129,502.725510409073,56.5217399209486,0
"8255",166022,9.364,"9.364.A.1",9,9,364,"A","1",5,5,3,57,9.5,21,229,233,12.5,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_364","9_364_A_1","9_364_A_1_5","IFN4_9_364_A_1_5",23.1,14.1471060526129,419.096313970512,54.1125541125541,0
"8256",166023,9.364,"9.364.A.1",9,9,364,"A","1",6,6,4,66,13.8999996,21,303,301,13.8000002,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_364","9_364_A_1","9_364_A_1_6","IFN4_9_364_A_1_6",30.2,14.1471060526129,716.314540945009,45.6953649006622,0
"8258",166025,9.364,"9.364.A.1",9,9,364,"A","1",8,7,6,81,8.69999981,21,317,332,14.3000002,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_364","9_364_A_1","9_364_A_1_8","IFN4_9_364_A_1_8",32.45,14.1471060526129,827.026229552922,44.0677972265023,0
"8259",166026,9.364,"9.364.A.1",9,9,364,"A","1",9,8,7,81,3.0999999,21,243,230,12.6000004,8.19999981,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_364","9_364_A_1","9_364_A_1_9","IFN4_9_364_A_1_9",23.65,14.1471060526129,439.290864246869,53.2769572938689,0
"8260",166027,9.364,"9.364.A.1",9,9,364,"A","1",10,9,8,120,13.1000004,43,372,350,18.6000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_364","9_364_A_1","9_364_A_1_10","IFN4_9_364_A_1_10",36.1,14.1471060526129,1023.53874052119,51.5235468144044,0
"8261",166028,9.364,"9.364.A.1",9,9,364,"A","1",11,10,9,120,11.1000004,21,360,331,11.6999998,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_364","9_364_A_1","9_364_A_1_11","IFN4_9_364_A_1_11",34.55,14.1471060526129,937.531751142942,33.8639646888567,0
"8262",166029,9.364,"9.364.A.1",9,9,364,"A","1",12,11,10,146,8.10000038,43,316,317,12.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_364","9_364_A_1","9_364_A_1_12","IFN4_9_364_A_1_12",31.65,14.1471060526129,786.7510117339,40.7582925750395,0
"8263",166030,9.364,"9.364.A.1",9,9,364,"A","1",13,12,12,202,8,43,181,196,11.8999996,NA,4,5,NA,39,49,1,316,2,9,"IFN4","9_364","9_364_A_1","9_364_A_1_13","IFN4_9_364_A_1_13",18.85,31.8309886183791,279.06963891379,63.1299713527851,0
"8264",166031,9.364,"9.364.A.1",9,9,364,"A","1",14,13,11,204,8.80000019,43,192,197,9.19999981,NA,3,5,NA,39,49,1,316,2,9,"IFN4","9_364","9_364_A_1","9_364_A_1_14","IFN4_9_364_A_1_14",19.45,31.8309886183791,297.118088708663,47.3007702313625,0
"8265",166032,9.364,"9.364.A.1",9,9,364,"A","1",15,14,13,207,9.69999981,21,263,269,10.1000004,NA,3,2,NA,NA,NA,NA,316,1,9,"IFN4","9_364","9_364_A_1","9_364_A_1_15","IFN4_9_364_A_1_15",26.6,14.1471060526129,555.716324493499,37.9699263157895,0
"8266",166033,9.364,"9.364.A.1",9,9,364,"A","1",16,15,14,211,8.5,43,312,301,15.1999998,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_364","9_364_A_1","9_364_A_1_16","IFN4_9_364_A_1_16",30.65,14.1471060526129,737.820706154239,49.592169004894,0
"8267",166034,9.364,"9.364.A.1",9,9,364,"A","1",17,16,15,219,13.8000002,43,302,303,18.2000008,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_364","9_364_A_1","9_364_A_1_17","IFN4_9_364_A_1_17",30.25,14.1471060526129,718.688406893878,60.1652919008265,0
"8268",166035,9.364,"9.364.A.1",9,9,364,"A","1",18,17,16,287,13,21,367,354,16.2999992,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_364","9_364_A_1","9_364_A_1_18","IFN4_9_364_A_1_18",36.05,14.1471060526129,1020.70541664673,45.2149769764216,0
"8269",166036,9.364,"9.364.A.1",9,9,364,"A","1",19,18,17,288,9.39999962,21,303,331,17.7999992,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_364","9_364_A_1","9_364_A_1_19","IFN4_9_364_A_1_19",31.7,14.1471060526129,789.238760416462,56.1514170347003,0
"8270",166037,9.364,"9.364.A.1",9,9,364,"A","1",20,19,18,293,7.4000001,21,314,295,17.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_364","9_364_A_1","9_364_A_1_20","IFN4_9_364_A_1_20",30.45,14.1471060526129,728.223140597523,57.1428558292282,0
"8271",166038,9.364,"9.364.A.1",9,9,364,"A","1",21,20,0,316,12,21,238,223,14,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_364","9_364_A_1","9_364_A_1_21","IFN4_9_364_A_1_21",23.05,14.1471060526129,417.284007708473,60.7375271149675,0
"8272",166039,9.364,"9.364.A.1",9,9,364,"A","1",22,21,0,317,3.0999999,43,79,80,5.4000001,0.5,3,3,NA,NA,NA,NA,316,1,9,"IFN4","9_364","9_364_A_1","9_364_A_1_22","IFN4_9_364_A_1_22",7.95,127.323954473516,49.6391274221272,67.9245295597484,0
"8273",166040,9.364,"9.364.A.1",9,9,364,"A","1",23,22,19,318,3.5,21,285,282,14.3000002,6.4000001,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_364","9_364_A_1","9_364_A_1_23","IFN4_9_364_A_1_23",28.35,14.1471060526129,631.242175381206,50.4409178130511,0
"8274",166041,9.364,"9.364.A.1",9,9,364,"A","1",24,23,20,324,6.5999999,43,192,186,14.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_364","9_364_A_1","9_364_A_1_24","IFN4_9_364_A_1_24",18.9,31.8309886183791,280.552077947202,78.8359767195767,0
"8275",166042,9.364,"9.364.A.1",9,9,364,"A","1",25,24,21,339,7.80000019,21,259,252,15.6999998,NA,2,2,NA,NA,41,NA,100,NA,NA,"IFN4","9_364","9_364_A_1","9_364_A_1_25","IFN4_9_364_A_1_25",25.55,14.1471060526129,512.709884561263,61.4481401174168,0
"8276",166043,9.364,"9.364.A.1",9,9,364,"A","1",26,25,22,345,10,21,289,295,16.2999992,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_364","9_364_A_1","9_364_A_1_26","IFN4_9_364_A_1_26",29.2,14.1471060526129,669.6618900392,55.8219150684931,0
"8277",166044,9.364,"9.364.A.1",9,9,364,"A","1",27,26,0,351,14.1999998,21,247,257,15.6999998,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_364","9_364_A_1","9_364_A_1_27","IFN4_9_364_A_1_27",25.2,14.1471060526129,498.759249683916,62.3015865079365,0
"8278",166045,9.364,"9.364.A.1",9,9,364,"A","1",28,27,23,357,6.80000019,21,285,285,15.1999998,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_364","9_364_A_1","9_364_A_1_28","IFN4_9_364_A_1_28",28.5,14.1471060526129,637.939658219577,53.3333326315789,0
"8279",166046,9.364,"9.364.A.1",9,9,364,"A","1",29,28,24,358,10.8000002,21,290,313,17.5,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_364","9_364_A_1","9_364_A_1_29","IFN4_9_364_A_1_29",30.15,14.1471060526129,713.944601986957,58.0431177446103,0
"8280",166047,9.364,"9.364.A.1",9,9,364,"A","1",30,29,0,362,13.3000002,21,253,262,16.7999992,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_364","9_364_A_1","9_364_A_1_30","IFN4_9_364_A_1_30",25.75,14.1471060526129,520.768069717721,65.2427153398058,0
"8281",166048,9.364,"9.364.A.1",9,9,364,"A","1",31,30,25,364,3.79999995,21,294,292,15,8,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_364","9_364_A_1","9_364_A_1_31","IFN4_9_364_A_1_31",29.3,14.1471060526129,674.256469295075,51.1945392491468,0
"8282",166049,9.364,"9.364.A.1",9,9,364,"A","1",32,31,26,375,14.8000002,21,290,282,16.7000008,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_364","9_364_A_1","9_364_A_1_32","IFN4_9_364_A_1_32",28.6,14.1471060526129,642.424281732577,58.3916111888112,0
"8283",166050,9.364,"9.364.A.1",9,9,364,"A","1",33,32,0,375,12.1000004,21,224,234,16.2999992,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_364","9_364_A_1","9_364_A_1_33","IFN4_9_364_A_1_33",22.9,14.1471060526129,411.870650867256,71.1790358078603,0
"8284",166051,9.364,"9.364.A.1",9,9,364,"A","1",34,33,27,379,10,21,263,262,15.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_364","9_364_A_1","9_364_A_1_34","IFN4_9_364_A_1_34",26.25,14.1471060526129,541.188421966054,60.571427047619,0
"8285",166052,9.364,"9.364.A.1",9,9,364,"A","1",35,34,28,390,8.39999962,21,332,334,16.7999992,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_364","9_364_A_1","9_364_A_1_35","IFN4_9_364_A_1_35",33.3,14.1471060526129,870.920169409796,50.450448048048,0
"8286",166053,9.364,"9.364.A.1",9,9,364,"A","1",36,35,0,393,13.6999998,21,265,257,16,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_364","9_364_A_1","9_364_A_1_36","IFN4_9_364_A_1_36",26.1,14.1471060526129,535.021082887976,61.3026819923372,0
"8287",166054,9.364,"9.364.A.1",9,9,364,"A","1",37,36,29,395,10.8999996,21,275,296,17.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_364","9_364_A_1","9_364_A_1_37","IFN4_9_364_A_1_37",28.55,14.1471060526129,640.180006480669,59.894922591944,0
"8288",166055,9.364,"9.364.A.1",9,9,364,"A","1",38,37,0,396,1.79999995,43,99,94,5.9000001,1.39999998,3,3,NA,NA,NA,NA,316,1,9,"IFN4","9_364","9_364_A_1","9_364_A_1_38","IFN4_9_364_A_1_38",9.65,127.323954473516,73.1382404709789,61.1398974093264,0
"8289",166056,9.364,"9.364.A.1",9,9,364,"A","1",39,38,30,399,6.9000001,21,240,246,14.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_364","9_364_A_1","9_364_A_1_39","IFN4_9_364_A_1_39",24.3,14.1471060526129,463.769761504559,58.0246930041152,0
"8290",166885,9.431,"9.431.A.1",9,9,431,"A","1",1,1,0,0,6.5999999,43,162,149,8.60000038,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_431","9_431_A_1","9_431_A_1_1","IFN4_9_431_A_1_1",15.55,31.8309886183791,189.911239404911,55.305468681672,0
"8291",166886,9.431,"9.431.A.1",9,9,431,"A","1",2,2,0,4,6.0999999,43,141,122,13,NA,2,2,NA,NA,49,NA,100,NA,NA,"IFN4","9_431","9_431_A_1","9_431_A_1_2","IFN4_9_431_A_1_2",13.15,31.8309886183791,135.813013910095,98.8593155893536,0
"8292",166887,9.431,"9.431.A.1",9,9,431,"A","1",3,3,1,42,1,21,186,197,6.19999981,3.5999999,3,5,NA,NA,NA,NA,200,2,7,"IFN4","9_431","9_431_A_1","9_431_A_1_3","IFN4_9_431_A_1_3",19.15,31.8309886183791,288.023177976521,32.3759781201044,0
"8293",166888,9.431,"9.431.A.1",9,9,431,"A","1",4,4,2,63,6.19999981,43,230,234,15.6000004,NA,2,2,NA,NA,41,NA,100,NA,NA,"IFN4","9_431","9_431_A_1","9_431_A_1_4","IFN4_9_431_A_1_4",23.2,14.1471060526129,422.732707467043,67.2413810344828,0
"8294",166889,9.431,"9.431.A.1",9,9,431,"A","1",5,5,0,96,8.60000038,43,135,144,13.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_431","9_431_A_1","9_431_A_1_5","IFN4_9_431_A_1_5",13.95,31.8309886183791,152.840446092552,93.9068129032258,0
"8295",166890,9.431,"9.431.A.1",9,9,431,"A","1",6,6,0,98,9.80000019,43,143,153,10.3000002,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_431","9_431_A_1","9_431_A_1_6","IFN4_9_431_A_1_6",14.8,31.8309886183791,172.033613710577,69.5945959459459,0
"8296",166891,9.431,"9.431.A.1",9,9,431,"A","1",7,7,3,103,10.5,21,336,335,16.6000004,NA,3,2,NA,NA,NA,NA,311,1,9,"IFN4","9_431","9_431_A_1","9_431_A_1_7","IFN4_9_431_A_1_7",33.55,14.1471060526129,884.046136215576,49.4783916542474,0
"8297",166892,9.431,"9.431.A.1",9,9,431,"A","1",8,8,4,111,14.3999996,21,409,412,18.3999996,NA,3,2,NA,NA,NA,NA,311,1,9,"IFN4","9_431","9_431_A_1","9_431_A_1_8","IFN4_9_431_A_1_8",41.05,14.1471060526129,1323.47640863645,44.8233851400731,0
"8298",166893,9.431,"9.431.A.1",9,9,431,"A","1",9,9,0,115,11.1999998,71,231,224,17.8999996,NA,2,2,NA,39,49,1,100,NA,NA,"IFN4","9_431","9_431_A_1","9_431_A_1_9","IFN4_9_431_A_1_9",22.75,14.1471060526129,406.492636943392,78.6813169230769,0
"8299",166894,9.431,"9.431.A.1",9,9,431,"A","1",10,10,0,170,4.4000001,71,80,75,9.10000038,1.20000005,3,3,NA,39,49,2,316,1,9,"IFN4","9_431","9_431_A_1","9_431_A_1_10","IFN4_9_431_A_1_10",7.75,127.323954473516,47.1729771890592,117.419359741935,0
"8300",166895,9.431,"9.431.A.1",9,9,431,"A","1",11,11,0,176,4.5999999,71,101,89,9.80000019,0.899999976,3,5,NA,39,49,2,316,1,9,"IFN4","9_431","9_431_A_1","9_431_A_1_11","IFN4_9_431_A_1_11",9.5,127.323954473516,70.8821842466197,103.157896736842,0
"8301",166896,9.431,"9.431.A.1",9,9,431,"A","1",12,12,0,177,9.19999981,43,143,122,10.5,NA,2,2,NA,39,49,3,100,NA,NA,"IFN4","9_431","9_431_A_1","9_431_A_1_12","IFN4_9_431_A_1_12",13.25,31.8309886183791,137.886465061465,79.2452830188679,0
"8302",166897,9.431,"9.431.A.1",9,9,431,"A","1",13,13,0,177,4.5,71,76,79,9.5,0.699999988,2,3,NA,39,49,2,100,NA,NA,"IFN4","9_431","9_431_A_1","9_431_A_1_13","IFN4_9_431_A_1_13",7.75,127.323954473516,47.1729771890592,122.58064516129,0
"8303",166898,9.431,"9.431.A.1",9,9,431,"A","1",14,14,0,190,8.69999981,43,130,123,5.5999999,NA,4,4,NA,NA,NA,NA,200,3,7,"IFN4","9_431","9_431_A_1","9_431_A_1_14","IFN4_9_431_A_1_14",12.65,31.8309886183791,125.681377602268,44.2687739130435,0
"8304",166899,9.431,"9.431.A.1",9,9,431,"A","1",15,15,0,193,3.79999995,43,83,76,8.10000038,3.0999999,3,3,NA,39,49,4,316,1,9,"IFN4","9_431","9_431_A_1","9_431_A_1_15","IFN4_9_431_A_1_15",7.95,127.323954473516,49.6391274221272,101.886797232704,0
"8305",166900,9.431,"9.431.A.1",9,9,431,"A","1",16,16,5,202,3.5,43,135,122,8.19999981,4.5,2,2,NA,39,49,4,100,NA,NA,"IFN4","9_431","9_431_A_1","9_431_A_1_16","IFN4_9_431_A_1_16",12.85,31.8309886183791,129.686908235595,63.8132280933852,0
"8306",166901,9.431,"9.431.A.1",9,9,431,"A","1",17,17,0,215,7.30000019,43,140,126,8.80000019,NA,2,2,NA,39,49,5,100,NA,NA,"IFN4","9_431","9_431_A_1","9_431_A_1_17","IFN4_9_431_A_1_17",13.3,31.8309886183791,138.929081123375,66.165414962406,0
"8307",166902,9.431,"9.431.A.1",9,9,431,"A","1",18,18,0,225,4.4000001,43,90,83,6.0999999,3.79999995,3,3,NA,NA,NA,NA,316,1,9,"IFN4","9_431","9_431_A_1","9_431_A_1_18","IFN4_9_431_A_1_18",8.65,127.323954473516,58.7654540808056,70.5202300578035,0
"8308",166903,9.431,"9.431.A.1",9,9,431,"A","1",19,19,6,248,4.5999999,43,113,115,8,4.5,3,3,NA,NA,NA,NA,316,1,9,"IFN4","9_431","9_431_A_1","9_431_A_1_19","IFN4_9_431_A_1_19",11.4,127.323954473516,102.070345315132,70.1754385964912,0
"8309",166904,9.431,"9.431.A.1",9,9,431,"A","1",20,20,7,280,3.5,43,182,160,9.69999981,5.19999981,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_431","9_431_A_1","9_431_A_1_20","IFN4_9_431_A_1_20",17.1,31.8309886183791,229.658276959048,56.7251450877193,0
"8310",166905,9.431,"9.431.A.1",9,9,431,"A","1",21,21,0,292,8.39999962,43,139,146,9.19999981,NA,2,5,NA,NA,NA,NA,100,NA,NA,"IFN4","9_431","9_431_A_1","9_431_A_1_21","IFN4_9_431_A_1_21",14.25,31.8309886183791,159.484914554894,64.5614021754386,0
"8311",166906,9.431,"9.431.A.1",9,9,431,"A","1",22,22,0,292,6.4000001,43,120,131,9.69999981,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_431","9_431_A_1","9_431_A_1_22","IFN4_9_431_A_1_22",12.55,31.8309886183791,123.702174230507,77.2908351394422,0
"8312",166907,9.431,"9.431.A.1",9,9,431,"A","1",23,23,8,301,3.5,43,147,143,8.69999981,4.30000019,3,2,NA,NA,NA,NA,316,1,9,"IFN4","9_431","9_431_A_1","9_431_A_1_23","IFN4_9_431_A_1_23",14.5,31.8309886183791,165.129963854314,59.9999986896552,0
"8313",166908,9.431,"9.431.A.1",9,9,431,"A","1",24,24,9,353,3.70000005,43,166,172,11.3999996,6.5999999,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_431","9_431_A_1","9_431_A_1_24","IFN4_9_431_A_1_24",16.9,31.8309886183791,224.317569447945,67.4556189349112,0
"8314",166909,9.431,"9.431.A.1",9,9,431,"A","1",25,25,0,375,8.39999962,43,132,126,4.19999981,NA,5,5,NA,NA,NA,NA,200,3,7,"IFN4","9_431","9_431_A_1","9_431_A_1_25","IFN4_9_431_A_1_25",12.9,31.8309886183791,130.698108370969,32.5581380620155,0
"8315",166910,9.431,"9.431.A.1",9,9,431,"A","1",26,26,0,375,2.79999995,278,96,100,9.10000038,3.29999995,2,3,NA,NA,419,NA,100,NA,NA,"IFN4","9_431","9_431_A_1","9_431_A_1_26","IFN4_9_431_A_1_26",9.8,127.323954473516,75.4296396126909,92.8571467346939,0
"8316",166911,9.431,"9.431.A.1",9,9,431,"A","1",27,27,0,385,9.69999981,43,172,167,12.8000002,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_431","9_431_A_1","9_431_A_1_27","IFN4_9_431_A_1_27",16.95,31.8309886183791,225.646855839495,75.5162253687316,0
"8317",166912,9.431,"9.431.A.1",9,9,431,"A","1",28,28,0,387,5.5,43,191,164,12.5,NA,2,2,NA,NA,42,NA,100,NA,NA,"IFN4","9_431","9_431_A_1","9_431_A_1_28","IFN4_9_431_A_1_28",17.75,31.8309886183791,247.449508855409,70.4225352112676,0
