"","Provincia","Estadillo","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","ANO","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA11","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2","PlotID0","CoorX","CoorY","Origen"
"89191",47,941,NA,921021,3,17,6,0,0,"S",921023,3,"0428","1","0428M07","356","4562","92","011","2","2","0","0","07","07","1","1","9","1","80","60","26","26","6","6","4","4","23","23","4","4","4","4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23",NA,NA,NA,NA,NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"P305","395",NA,"0.25",NA,"47.941",356000,4562000,47
"89200",47,951,NA,921021,3,10,4,1,1,"S",921023,3,"0428","1","0428M07","356","4559","92","011","2","2","0","0","07","07","1","1","9","1","80","60","26","26","6","9","4","4","23","23","4","1","4","3",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23",NA,NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"M305","394",NA,"0.25",NA,"47.951",356000,4559000,47
"89203",47,955,NA,921021,3,11,4,2,2,"S",921023,3,"0429","1","0429J03","374","4576","92","075","2","2","0","0","07","07","1","1","9","1","00","40","26","26","0","6","0","4",NA,"23",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23",NA,NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"3","3",NA,NA,"P305","80",NA,"0.25",NA,"47.955",374000,4576000,47
"89204",47,956,NA,921021,3,11,5,2,2,"S",921023,3,"0429","1","0429J03","375","4576","92","075","2","2","0","0","07","07","1","1","9","1","00","70","26","26","0","8","0","4",NA,"23",NA,"2",NA,"4",NA,NA,NA,NA,NA,NA,"26","1","2","20","23","3","1",NA,NA,NA,NA,NA,"26","23",NA,NA,NA,NA,NA,"1","01","W","20",NA,NA,NA,"1","1","2",NA,"2","2","4","0",NA,NA,"P504","160",NA,"0.25",NA,"47.956",375000,4576000,47
"89209",47,961,NA,921021,3,20,6,1,1,"S",921023,3,"0429","1","0429J04","377","4575","92","075","3","3","0","0","07","07","1","1","9","1","00","70","26","26","0","6","0","4",NA,"23",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"26","1","2","49","23","1","2","49",NA,NA,NA,NA,"26","23",NA,NA,NA,NA,NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"3",NA,"3","0",NA,NA,"P305","90",NA,"0.25",NA,"47.961",377000,4575000,47
"89212",47,964,NA,921021,3,11,4,1,1,"S",921023,3,"0429","1","0429J04","376","4573","92","075","3","3","0","0","07","07","1","1","9","1","00","40","26","23","0","6","0","4",NA,"26",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"23","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"23","26",NA,NA,NA,NA,NA,"1","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"3","3",NA,"P504","P305","120",NA,"0.25",NA,"47.964",376000,4573000,47
"89287",47,602,NA,921014,2,15,6,3,1,"S",921021,2,"0399","1","0399K01","318","4590","92","121","6","6","0","0","06","06","1","2","9","1","65","60","23","23","0","6","3","4",NA,"26",NA,"3",NA,"4",NA,"45",NA,"1",NA,"3","23","3","1",NA,"26","3","1",NA,"45","3","6",NA,"23","26","45",NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"M204","352",NA,"1.00",NA,"47.602",318000,4590000,47
"89319",47,641,NA,921015,2,14,6,0,2,"S",921021,2,"0400","1","0400J05","353","4593","92","182","2","2","0","0","07","07","1","1","9","1","50","60","26","26","8","6","4","4","23","23","2","4","4","4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23","45",NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0","3","4","0",NA,"P504","P305","210",NA,"0.25",NA,"47.641",353000,4593000,47
"89329",47,654,NA,921015,2,20,6,1,1,"S",921022,2,"0400","1","0400J06","357","4592","92","111","2","2","0","0","07","07","1","1","9","1","80","50","26","23","8","6","4","4","23","26","2","4","4","4",NA,NA,NA,NA,NA,NA,"23","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"23","26",NA,NA,NA,NA,NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"3","0",NA,NA,"M305","120",NA,"0.25",NA,"47.654",357000,4592000,47
"89346",47,673,NA,921016,2,10,6,1,0,"S",921022,2,"0400","1","0400K06","355","4590","92","090","2","2","0","0","07","07","1","2","9","1","80","60","26","23","8","8","4","4","23","26","2","2","4","4",NA,NA,NA,NA,NA,NA,"23","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"23","26",NA,NA,NA,NA,NA,"1","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"3","3",NA,NA,"P305","340",NA,"1.00",NA,"47.673",355000,4590000,47
"89348",47,675,NA,921016,2,19,6,2,1,"S",921022,2,"0400","1","0400K07","357","4590","92","090","2","2","0","0","07","07","1","1","9","1","60","50","26","26","8","6","4","4","23","23","2","4","4","4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23",NA,NA,NA,NA,NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","3",NA,NA,"P305","30",NA,"0.25",NA,"47.675",357000,4590000,47
"89352",47,679,NA,921016,2,19,6,1,3,"S",921022,2,"0400","1","0400K09","361","4590","92","090","6","6","0","0","07","07","1","1","9","1","50","80","26","26","0","6","4","4",NA,"23",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23",NA,NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"3","3",NA,"P204","P305","390",NA,"0.25",NA,"47.679",361000,4590000,47
"89358",47,685,NA,921016,2,14,5,0,1,"S",921022,2,"0400","1","0400K08","359","4589","92","090","6","6","0","0","07","07","1","1","9","1","80","30","26","26","8","8","3","4","23","23","2","2","3","4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23",NA,NA,NA,NA,NA,"1","02","W","19",NA,NA,NA,"1","1","2",NA,"0","3","4","0","P504","P204","P305","315",NA,"0.25",NA,"47.685",359000,4589000,47
"89370",47,699,NA,921016,2,16,6,2,0,"S",921023,2,"0400","1","0400K07","357","4587","92","090","2","2","0","0","07","07","1","2","9","1","60","70","26","26","8","5","4","4","23","23","2","5","4","4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23",NA,NA,NA,NA,NA,"1","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P305","120",NA,"1.00",NA,"47.699",357000,4587000,47
"89372",47,703,NA,921016,2,16,6,1,0,"S",921023,2,"0400","1","0400L06","356","4586","92","005","2","2","0","0","07","07","1","1","9","1","30","60","26","26","8","6","4","4","23","23","2","4","4","4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23",NA,NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","0",NA,NA,"P204","130",NA,"0.50",NA,"47.703",356000,4586000,47
"89384",47,727,NA,921016,2,14,6,1,2,"S",921023,2,"0400","1","0400M05","353","4580","92","104","2","2","0","0","07","07","1","1","9","1","60","60","26","23","6","6","4","4","23","26","4","4","4","4",NA,NA,NA,NA,NA,NA,"23","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"23","26",NA,NA,NA,NA,NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"0","3","4","4",NA,NA,"P305","205",NA,"0.25",NA,"47.727",353000,4580000,47
"89387",47,731,NA,921019,2,21,6,1,0,"S",921023,2,"0400","1","0400M10","363","4580","92","005","2","2","0","0","07","07","1","1","9","1","60","40","26","23","8","8","4","4","23","26","2","2","4","4",NA,NA,NA,NA,NA,NA,"23","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"23","26",NA,NA,NA,NA,NA,"1","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"01","100",NA,"0.25",NA,"47.731",363000,4580000,47
"89401",47,747,NA,921019,2,13,4,1,1,"S",921023,2,"0400","1","0400M08","360","4578","92","104","6","6","0","0","07","07","1","1","9","1","65","60","26","23","7","6","4","4","23","26","3","4","4","4",NA,NA,NA,NA,NA,NA,"23","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"23","26",NA,NA,NA,NA,NA,"1","02","W","19",NA,NA,NA,"1","1","2",NA,"9","3","4","4",NA,"P204","P305","90",NA,"0.25",NA,"47.747",360000,4578000,47
"89414",47,764,NA,921019,2,14,6,5,4,"S",921026,2,"0401","1","0401J05","380","4594","92","093","2","2","0","0","08","08","1","1","9","1","20","60","26","26","8","6","4","4","23","23","5","4","4","4","45",NA,"2",NA,"0",NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23","38","37","44","45",NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,"P305","P204","316",NA,"0.25",NA,"47.764",380000,4594000,47
"89416",47,766,NA,921019,2,10,6,6,2,"S",921026,2,"0401","1","0401J06","383","4594","92","172","6","6","0","0","08","08","1","2","9","1","70","40","26","26","0","5","4","4",NA,"23",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23","38","44","37","45",NA,"3","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"P305","87",NA,"1.25",NA,"47.766",383000,4594000,47
"89483",47,77,NA,921214,3,0,0,0,0,"S",921215,3,"0342","1","0342L11","340","4624","92","085","6","6","0","0","08","08","1","1","9","3","00",NA,"45",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.77",340000,4624000,47
"89638",47,829,NA,931103,3,26,6,1,0,"S",931105,3,"0427","1","0427K10","339","4569","92","189","6","6","0","0","07","07","1","2","9","1","35","80","23","26","0","6","4","4",NA,"23",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23","45",NA,NA,NA,NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,"M204","P305","3",NA,"0.75",NA,"47.829",339000,4569000,47
"91412",49,779,NA,921102,2,11,4,2,1,"S",921112,3,"0341","2","0341J05","300","4630","92","250","5","5","0","0","07","07","2","3","9","1","90","60","26","26","0","5","4","4",NA,"23",NA,"4",NA,"4",NA,"45",NA,"1",NA,"3","26","3","1",NA,"23","3","1",NA,"45","3","6",NA,"26","23","45",NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"2",NA,"4","4",NA,NA,"01","147",NA,"2.50",NA,"49.779",3e+05,4630000,49
"91417",49,784,NA,921102,2,22,6,3,1,"S",921112,3,"0341","2","0341K04","300","4629","92","250","5","5","0","0","07","07","2","2","9","1","90","80","26","26","0","8","4","4",NA,"23",NA,"1",NA,"4",NA,NA,NA,NA,NA,NA,"26","1","2","40","23","1","2","40",NA,NA,NA,NA,"26","23","25","45","15",NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"P204","22",NA,"1.00",NA,"49.784",3e+05,4629000,49
"91426",49,794,NA,921103,2,22,6,3,1,"S",921111,3,"0341","2","0341K04","299","4627","92","250","5","5","0","0","07","07","2","2","9","1","90","70","26","26","0","6","4","4",NA,"23",NA,"3",NA,"4",NA,"45",NA,"1",NA,"2","26","1","2","30","23","1","2","30","45","3","6",NA,"26","23","45",NA,NA,NA,NA,"2","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"P204","136",NA,"0.75",NA,"49.794",299000,4627000,49
"91538",49,943,NA,921105,2,17,5,3,3,"S",921106,3,"0398","2","0398L01","290","4587","92","219","3","3","0","0","07","07","1","2","9","1","20","85","26","23","0","5","2","3","45","26","0","4","0","3",NA,"45",NA,"1",NA,"2","23","3","1",NA,"26","3","1",NA,"45","3","6",NA,"23","26","45",NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"2",NA,"4","0",NA,NA,"P204","95",NA,"1.00",NA,"49.943",290000,4587000,49
"91540",49,945,NA,921105,2,17,5,3,2,"S",921106,3,"0398","2","0398L01","290","4586","92","219","3","3","0","0","07","07","1","2","9","1","35","80","26","26","0","5","2","3","45","23","0","4","0","3",NA,"45",NA,"1",NA,"2","26","3","1",NA,"23","3","1",NA,"45","3","6",NA,"26","23","45",NA,NA,NA,NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"2",NA,"4","0",NA,NA,"P204","148",NA,"0.75",NA,"49.945",290000,4586000,49
"91895",49,787,NA,931110,3,16,6,2,1,"S",931112,3,"0341","2","0341K04","298","4628","92","250","5","5","0","0","07","07","1","2","9","1","90","80","26","26","0","7","4","3",NA,"45",NA,"2",NA,"2",NA,NA,NA,NA,NA,NA,"26","1","2","30","45","3","6",NA,NA,NA,NA,NA,"26","45","23","25",NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"M203","94",NA,"1.50",NA,"49.787",298000,4628000,49
