"","Provincia","Estadillo","nArbol","Tipo","OrdenIFActual","Rumbo","Distancia","Especie","Diametro1","Diametro2","Calidad","Forma","Altura","ParEsp","PlotID0"
"347507",17,1151,11,NA,"11","184","9.3","24","178","173","3","2","10.0",NA,"17.1151"
"347508",17,1151,12,NA,"12","197","9.2","24","225","225","2","2","11.2",NA,"17.1151"
"347509",17,1151,13,"3","13","204","10.1","24","137","141","2","5","19.5",NA,"17.1151"
"347510",17,1151,14,NA,"14","232","6.4","24","176","178","2","2","11.0",NA,"17.1151"
"347511",17,1151,15,NA,"15","259","5.5","24","176","201","2","2","11.5",NA,"17.1151"
"347512",17,1151,16,NA,"16","279","2.1","24","101","106","2","5","6.0",NA,"17.1151"
"347513",17,1151,17,NA,"17","307","9.7","24","177","182","2","2","7.5",NA,"17.1151"
"347514",17,1151,18,NA,"18","309","6.5","24","197","197","2","2","9.0",NA,"17.1151"
"347515",17,1151,19,NA,"19","334","6.7","24","140","143","2","5","6.5",NA,"17.1151"
"347516",17,1151,20,"6","20","362","15.5","26","255","234","2","2","10.2",NA,"17.1151"
"347517",17,1151,21,"4","21","368","3.1","26","128","126","2","5","5.3",NA,"17.1151"
"352983",18,155,1,"1","1","54","11.9","24","227","224","2","5","6.0",NA,"18.155"
"352984",18,155,2,"2","2","120","13.8","24","289","300","2","5","4.5",NA,"18.155"
"352985",18,155,3,"3","3","364","5.9","24","160","146","2","3","5.5","1","18.155"
"352986",18,155,4,"4","4","373","6.2","24","132","145","2","3","5.5",NA,"18.155"
"354889",18,505,1,"1","1","49","13.9","24","250","268","2","2","7.5","1","18.505"
"354890",18,505,2,NA,"2","92","12.8","24","281","259","2","2","9.0","2","18.505"
"354891",18,505,3,NA,"3","94","12.9","24","245","249","2","2","9.0","5","18.505"
"354892",18,505,4,"2","4","101","10.4","24","293","281","2","2","10.0",NA,"18.505"
"354893",18,505,5,NA,"5","138","9.6","24","290","260","2","2","11.0",NA,"18.505"
"354894",18,505,6,NA,"6","142","13.3","24","241","235","5","2","5.0",NA,"18.505"
"354895",18,505,7,NA,"7","160","5.4","24","303","289","2","2","10.0",NA,"18.505"
"354896",18,505,8,NA,"8","168","11.8","24","270","263","2","2","10.5",NA,"18.505"
"354897",18,505,9,"3","9","215","6.9","24","175","181","2","2","8.0",NA,"18.505"
"354898",18,505,10,NA,"10","233","9.5","26","197","205","2","2","5.5",NA,"18.505"
"354899",18,505,11,NA,"11","260","3.5","24","222","226","2","2","7.0","2","18.505"
"354900",18,505,12,"4","12","330","7.3","26","305","275","4","2","7.5",NA,"18.505"
"354901",18,505,13,NA,"13","383","4.3","24","142","152","2","2","6.5",NA,"18.505"
"355485",18,699,1,"1","1","23","8.7","24","161","157","2","3","6.0",NA,"18.699"
"355486",18,699,2,NA,"2","29","3.3","26","121","121","4","3","4.0",NA,"18.699"
"355487",18,699,3,NA,"3","56","12.6","24","222","230","2","2","7.5",NA,"18.699"
"355488",18,699,4,NA,"4","65","12.0","24","251","245","2","2","7.5",NA,"18.699"
"355489",18,699,5,NA,"5","79","9.3","26","170","170","4","3","4.5",NA,"18.699"
"355490",18,699,6,NA,"6","91","1.0","24","253","253","2","2","7.5","1","18.699"
"355491",18,699,7,NA,"7","99","5.6","24","133","125","2","3","5.5",NA,"18.699"
"355492",18,699,8,NA,"8","147","2.5","24","102","92","3","3","4.5",NA,"18.699"
"355493",18,699,9,"2","9","164","6.3","24","135","143","2","3","5.5",NA,"18.699"
"355494",18,699,10,NA,"10","239","4.5","24","112","112","2","3","5.0","1","18.699"
"355495",18,699,11,"3","11","243","7.7","24","185","183","2","3","6.5",NA,"18.699"
"355496",18,699,12,NA,"12","255","1.9","26","135","140","2","3","3.5",NA,"18.699"
"355497",18,699,13,NA,"13","283","11.7","24","269","248","2","2","7.5",NA,"18.699"
"355498",18,699,14,"4","14","304","5.2","26","148","143","2","3","4.0",NA,"18.699"
"355499",18,699,15,NA,"15","319","2.9","26","114","106","3","3","4.0",NA,"18.699"
"355500",18,699,16,NA,"16","330","6.3","26","145","143","6","3","4.5",NA,"18.699"
"355501",18,699,17,NA,"17","344","8.6","26","145","147","6","3","4.0",NA,"18.699"
"355502",18,699,18,NA,"18","348","4.3","26","104","106","3","3","4.5",NA,"18.699"
"355503",18,699,19,NA,"19","371","2.1","26","128","132","2","3","4.5",NA,"18.699"
"355504",18,699,20,NA,"20","377","3.6","26","120","133","4","3","4.0",NA,"18.699"
"355572",18,708,1,"1","1","77","12.6","24","395","394","2","2","13.5",NA,"18.708"
"355573",18,708,2,"2","2","101","12.6","24","284","294","2","2","13.5",NA,"18.708"
"355574",18,708,3,NA,"3","115","10.6","24","343","353","2","2","15.0","1","18.708"
"355575",18,708,4,NA,"4","146","14.9","24","293","274","2","2","14.0",NA,"18.708"
"355576",18,708,5,NA,"5","158","8.8","24","320","350","2","2","14.0",NA,"18.708"
"355577",18,708,6,NA,"6","160","16.9","26","659","659","2","2","11.0","1","18.708"
"355578",18,708,7,NA,"7","165","12.7","24","255","253","2","2","14.0",NA,"18.708"
"355579",18,708,8,NA,"8","173","14.6","24","358","352","2","2","15.0",NA,"18.708"
"355580",18,708,9,"3","9","247","20.0","26","491","470","2","2","10.5",NA,"18.708"
"355581",18,708,10,NA,"10","259","19.7","26","474","470","2","2","9.0","2","18.708"
"355582",18,708,11,NA,"11","274","5.2","26","294","290","2","2","8.0",NA,"18.708"
"355583",18,708,12,NA,"12","286","6.9","26","256","260","2","2","8.5",NA,"18.708"
"355584",18,708,13,NA,"13","299","4.9","26","80","80","3","3","4.0","024","18.708"
"355585",18,708,14,"4","14","302","21.8","26","450","450","2","2","10.5",NA,"18.708"
"355586",18,708,15,NA,"15","381","7.0","26","608","600","2","2","12.5",NA,"18.708"
"356980",18,985,1,"1","1","21","9.3","26","147","141","2","3","5.0",NA,"18.985"
"356981",18,985,2,NA,"2","51","7.1","24","187","187","3","2","7.0",NA,"18.985"
"356982",18,985,3,NA,"3","59","11.9","26","259","267","2","2","7.0",NA,"18.985"
"356983",18,985,4,"2","4","122","19.9","26","500","471","2","2","11.0",NA,"18.985"
"356984",18,985,5,"3","5","224","7.1","26","466","447","2","2","9.0",NA,"18.985"
"356985",18,985,6,NA,"6","261","17.7","26","492","440","2","2","9.0",NA,"18.985"
"356986",18,985,7,NA,"7","273","21.4","26","464","510","2","2","11.5",NA,"18.985"
"356987",18,985,8,"4","8","301","17.0","24","395","405","3","5","11.0",NA,"18.985"
"356988",18,985,9,NA,"9","334","16.1","26","352","343","2","2","10.0",NA,"18.985"
"356989",18,985,10,NA,"10","362","22.9","26","670","633","2","2","16.0",NA,"18.985"
"357916",18,1188,1,"1","1","34","3.1","26","167","173","3","2","6.5",NA,"18.1188"
"357917",18,1188,2,NA,"2","55","5.0","24","252","255","2","2","9.0",NA,"18.1188"
"357918",18,1188,3,NA,"3","57","0.8","26","86","88","3","3","5.0",NA,"18.1188"
"357919",18,1188,4,NA,"4","81","12.2","24","252","265","2","2","8.0",NA,"18.1188"
"357920",18,1188,5,NA,"5","84","3.5","26","181","172","2","2","9.0",NA,"18.1188"
"357921",18,1188,6,NA,"6","125","3.3","26","112","109","5","3","5.5",NA,"18.1188"
"357922",18,1188,7,NA,"7","145","5.5","26","142","143","6","3","6.0",NA,"18.1188"
"357923",18,1188,8,"2","8","148","7.4","26","129","127","5","2","7.0",NA,"18.1188"
"357924",18,1188,9,NA,"9","190","1.6","26","100","98","5","3","6.0",NA,"18.1188"
"357925",18,1188,10,NA,"10","200","5.4","26","127","129","6","3","6.0",NA,"18.1188"
"357926",18,1188,11,"3","11","221","4.0","24","165","167","2","2","9.0",NA,"18.1188"
"357927",18,1188,12,NA,"12","249","5.8","24","175","178","2","2","8.5",NA,"18.1188"
"357928",18,1188,13,NA,"13","250","7.7","26","127","125","6","3","7.5",NA,"18.1188"
"357929",18,1188,14,NA,"14","262","3.0","24","164","161","2","2","8.0",NA,"18.1188"
"357930",18,1188,15,NA,"15","311","4.8","26","97","100","5","3","5.0",NA,"18.1188"
"357931",18,1188,16,"4","16","321","9.9","24","242","263","2","2","7.0",NA,"18.1188"
"357932",18,1188,17,NA,"17","338","4.8","24","203","194","2","2","6.5",NA,"18.1188"
"357933",18,1188,18,NA,"18","379","2.9","24","130","125","3","3","6.5",NA,"18.1188"
"359901",18,1431,1,"1","1","18","9.3","26","150","160","2","2","6.5",NA,"18.1431"
"359902",18,1431,2,NA,"2","41","3.0","26","232","232","2","2","8.5",NA,"18.1431"
"359903",18,1431,3,NA,"3","50","7.9","24","239","232","2","2","7.5",NA,"18.1431"
"359904",18,1431,4,NA,"4","76","9.5","26","209","207","2","2","8.0",NA,"18.1431"
"359905",18,1431,5,NA,"5","98","12.5","26","244","240","2","2","10.0",NA,"18.1431"
"359906",18,1431,6,NA,"6","98","4.0","24","198","205","4","3","7.0","1","18.1431"
"359907",18,1431,7,"2","7","109","8.7","24","163","160","2","2","8.5",NA,"18.1431"
"359908",18,1431,8,NA,"8","116","8.6","24","199","202","2","2","9.0",NA,"18.1431"
"359909",18,1431,9,NA,"9","128","9.2","24","146","147","2","2","8.5",NA,"18.1431"
"359910",18,1431,10,NA,"10","130","3.7","26","185","184","2","2","7.5",NA,"18.1431"
"359911",18,1431,11,NA,"11","144","11.2","24","228","229","2","2","9.5",NA,"18.1431"
"359912",18,1431,12,NA,"12","165","6.9","24","165","168","2","2","8.5",NA,"18.1431"
"359913",18,1431,13,NA,"13","182","9.5","24","120","135","2","3","5.0",NA,"18.1431"
"359914",18,1431,14,NA,"14","189","4.5","26","283","289","2","2","8.0",NA,"18.1431"
"359915",18,1431,15,NA,"15","192","9.0","24","233","246","2","2","11.0",NA,"18.1431"
"359916",18,1431,16,NA,"16","197","1.9","24","78","73","3","3","6.0",NA,"18.1431"
"359917",18,1431,17,"3","17","215","11.5","26","224","233","2","2","10.0",NA,"18.1431"
"359918",18,1431,18,NA,"18","220","3.6","24","154","143","2","2","9.0",NA,"18.1431"
"359919",18,1431,19,NA,"19","241","6.1","26","197","203","2","2","9.5",NA,"18.1431"
"359920",18,1431,20,NA,"20","242","10.2","26","220","227","2","2","10.0",NA,"18.1431"
"359921",18,1431,21,NA,"21","242","8.5","24","160","171","2","2","9.5",NA,"18.1431"
"359922",18,1431,22,NA,"22","243","9.8","26","206","205","2","2","10.0",NA,"18.1431"
"359923",18,1431,23,NA,"23","254","8.8","24","161","167","2","2","10.0",NA,"18.1431"
"359924",18,1431,24,NA,"24","254","3.6","26","243","218","2","2","9.0",NA,"18.1431"
"359925",18,1431,25,NA,"25","261","10.0","26","193","188","2","2","9.5",NA,"18.1431"
"359926",18,1431,26,NA,"26","278","4.6","24","114","116","2","2","9.0",NA,"18.1431"
"359927",18,1431,27,NA,"27","288","2.0","24","87","90","2","3","5.5",NA,"18.1431"
"359928",18,1431,28,NA,"28","298","13.7","26","340","350","2","2","10.5",NA,"18.1431"
"359929",18,1431,29,"4","29","315","12.5","26","229","246","2","2","8.0",NA,"18.1431"
"359930",18,1431,30,NA,"30","315","7.3","24","241","215","2","2","9.5","1","18.1431"
"359931",18,1431,31,NA,"31","316","15.8","26","246","226","2","2","8.5",NA,"18.1431"
"359932",18,1431,32,NA,"32","333","8.5","26","265","250","2","2","10.0",NA,"18.1431"
"359933",18,1431,33,NA,"33","348","9.7","26","217","203","2","2","10.0",NA,"18.1431"
"359934",18,1431,34,NA,"34","351","2.9","26","123","127","2","2","7.5",NA,"18.1431"
"359935",18,1431,35,NA,"35","366","5.9","24","229","216","2","2","9.5",NA,"18.1431"
"359936",18,1431,36,NA,"36","373","8.6","26","279","289","2","2","10.0",NA,"18.1431"
"359937",18,1431,37,NA,"37","388","6.8","26","217","218","2","2","8.0",NA,"18.1431"
"359938",18,1431,38,NA,"38","392","14.5","24","252","248","2","2","10.5",NA,"18.1431"
"359950",18,1434,1,"1","1","1","10.3","24","310","293","2","2","10.0",NA,"18.1434"
"359951",18,1434,2,NA,"2","2","15.3","24","253","240","2","2","11.0",NA,"18.1434"
"359952",18,1434,3,NA,"3","28","16.5","24","283","296","2","2","9.5",NA,"18.1434"
"359953",18,1434,4,NA,"4","30","16.0","24","238","245","2","2","10.0",NA,"18.1434"
"359954",18,1434,5,NA,"5","54","7.0","24","155","168","3","3","6.5",NA,"18.1434"
"359955",18,1434,6,NA,"6","54","1.7","24","123","123","3","3","7.5",NA,"18.1434"
"359956",18,1434,7,NA,"7","60","4.5","26","498","522","2","2","12.0",NA,"18.1434"
"359957",18,1434,8,NA,"8","64","9.8","24","264","290","2","2","10.0",NA,"18.1434"
"359958",18,1434,9,"2","9","102","9.7","24","272","267","2","2","10.5","1","18.1434"
"359959",18,1434,10,NA,"10","122","7.9","24","155","150","3","3","7.0",NA,"18.1434"
"359960",18,1434,11,NA,"11","125","7.6","24","155","154","2","2","8.0",NA,"18.1434"
"359961",18,1434,12,NA,"12","145","5.2","24","238","216","2","2","10.0",NA,"18.1434"
"359962",18,1434,13,NA,"13","147","8.8","24","291","260","2","2","10.0",NA,"18.1434"
"359963",18,1434,14,NA,"14","155","11.4","26","353","394","2","2","11.5","035","18.1434"
"359964",18,1434,15,NA,"15","167","13.6","26","272","251","2","2","12.0","2","18.1434"
"359965",18,1434,16,NA,"16","168","14.0","26","324","311","2","2","12.0","2","18.1434"
"359966",18,1434,17,NA,"17","179","6.5","26","321","323","2","2","11.0",NA,"18.1434"
"359967",18,1434,18,NA,"18","189","8.4","26","426","459","2","2","11.5",NA,"18.1434"
"359968",18,1434,19,NA,"19","191","7.8","26","437","422","2","2","11.0",NA,"18.1434"
"359969",18,1434,20,"3","20","216","15.2","24","243","249","2","2","9.5","1","18.1434"
"359970",18,1434,21,NA,"21","242","8.8","24","198","226","2","2","11.0","1","18.1434"
"359971",18,1434,22,NA,"22","265","6.2","24","232","234","2","2","11.5",NA,"18.1434"
"359972",18,1434,23,NA,"23","270","6.3","24","232","233","2","2","11.5",NA,"18.1434"
"359973",18,1434,24,NA,"24","277","2.9","24","177","180","2","2","9.0",NA,"18.1434"
"359974",18,1434,25,"4","25","317","9.6","24","315","303","2","2","12.0",NA,"18.1434"
"359975",18,1434,26,NA,"26","350","10.6","45","135","124","2","5","5.0",NA,"18.1434"
"359976",18,1434,27,NA,"27","379","1.6","24","216","210","2","2","8.5",NA,"18.1434"
"359979",18,1444,1,"1","1","18","10.4","24","240","225","3","2","7.0",NA,"18.1444"
"359980",18,1444,2,NA,"2","18","9.8","24","141","135","3","3","7.0",NA,"18.1444"
"359981",18,1444,3,NA,"3","19","8.0","26","213","219","2","2","12.0",NA,"18.1444"
"359982",18,1444,4,NA,"4","29","6.7","26","355","338","2","2","12.0",NA,"18.1444"
"359983",18,1444,5,NA,"5","45","12.4","24","439","413","2","2","10.5",NA,"18.1444"
"359984",18,1444,6,NA,"6","60","7.1","24","200","155","3","5","5.0",NA,"18.1444"
"359985",18,1444,7,"2","7","104","7.3","26","343","330","2","2","12.5","2","18.1444"
"359986",18,1444,8,NA,"8","109","7.1","26","355","340","2","2","12.5","2","18.1444"
"359987",18,1444,9,NA,"9","150","6.7","26","328","321","2","2","13.5",NA,"18.1444"
"359988",18,1444,10,NA,"10","163","11.0","26","295","304","2","2","12.5",NA,"18.1444"
"359989",18,1444,11,NA,"11","167","13.1","26","366","389","2","2","12.5",NA,"18.1444"
"359990",18,1444,12,NA,"12","172","12.3","26","281","251","2","2","13.0",NA,"18.1444"
"359991",18,1444,13,NA,"13","194","9.1","26","168","164","2","2","9.0",NA,"18.1444"
"359992",18,1444,14,"3","14","215","7.9","26","186","183","2","2","9.5",NA,"18.1444"
"359993",18,1444,15,NA,"15","228","15.2","26","402","434","2","2","11.0",NA,"18.1444"
"359994",18,1444,16,NA,"16","233","13.7","26","231","226","2","2","10.5",NA,"18.1444"
"359995",18,1444,17,NA,"17","253","8.2","26","319","315","2","2","12.0",NA,"18.1444"
"359996",18,1444,18,"4","18","345","9.2","24","269","250","3","5","4.0",NA,"18.1444"
"359997",18,1444,19,NA,"19","372","5.4","26","354","341","2","2","11.0",NA,"18.1444"
"445985",23,465,1,"1","1","24","14.1","24","448","450","2","2","13.5",NA,"23.465"
"445986",23,465,2,NA,"2","34","8.2","24","361","361","2","2","13.5",NA,"23.465"
"445987",23,465,3,NA,"3","43","22.8","24","566","545","1","2","17.5",NA,"23.465"
"445988",23,465,4,NA,"4","43","5.2","24","223","207","3","5","9.5",NA,"23.465"
"445989",23,465,5,NA,"5","59","5.6","24","114","162","4","5","6.0",NA,"23.465"
"445990",23,465,6,"2","6","116","21.8","24","463","468","2","2","34.5",NA,"23.465"
"445991",23,465,7,NA,"7","138","12.6","24","611","578","2","2","25.5",NA,"23.465"
"445992",23,465,8,NA,"8","170","20.3","26","466","440","2","2","21.0",NA,"23.465"
"445993",23,465,9,NA,"9","198","21.9","26","564","582","1","1","25.5",NA,"23.465"
"445994",23,465,10,"3","10","257","7.5","24","135","125","2","2","9.0",NA,"23.465"
"445995",23,465,11,NA,"11","274","3.8","24","90","82","2","3","5.5","1","23.465"
"445996",23,465,12,NA,"12","284","25.1","24","467","472","2","2","19.0",NA,"23.465"
"445997",23,465,13,"4","13","325","23.3","24","443","441","3","2","16.0",NA,"23.465"
"445998",23,465,14,NA,"14","339","19.5","24","570","543","2","2","18.0",NA,"23.465"
"446643",23,83,1,"1","1","20","11.1","45","120","136","3","4","4.5",NA,"23.83"
"446644",23,83,2,"2","2","321","3.2","45","88","70","3","4","4.5","2","23.83"
"446645",23,83,3,"3","3","340","4.7","45","167","137","3","4","6.5","2","23.83"
"446646",23,83,4,"4","4","341","4.5","45","175","150","3","4","6.5","2","23.83"
"446658",23,95,1,"1","1","26","4.4","26","182","185","2","2","6.0",NA,"23.95"
"446659",23,95,2,NA,"2","29","8.0","26","196","209","2","2","6.0",NA,"23.95"
"446660",23,95,3,NA,"3","43","9.9","26","132","133","2","3","4.5",NA,"23.95"
"446661",23,95,4,NA,"4","77","7.6","26","151","153","2","2","6.0",NA,"23.95"
"446662",23,95,5,NA,"5","80","9.6","26","139","139","2","3","6.0","2","23.95"
"446663",23,95,6,NA,"6","81","9.9","26","134","137","2","3","6.0","2","23.95"
"446664",23,95,7,NA,"7","85","4.8","26","154","154","3","5","5.5",NA,"23.95"
"446665",23,95,8,NA,"8","89","5.4","26","130","125","3","3","5.5",NA,"23.95"
"446666",23,95,9,"2","9","107","5.2","26","128","124","2","3","5.5",NA,"23.95"
"446667",23,95,10,NA,"10","127","8.8","26","192","199","2","2","6.5","2","23.95"
"446668",23,95,11,NA,"11","130","2.6","26","111","113","2","3","5.0",NA,"23.95"
"446669",23,95,12,NA,"12","146","9.5","26","153","148","2","2","5.5",NA,"23.95"
"446670",23,95,13,NA,"13","161","9.5","26","167","169","2","2","6.0",NA,"23.95"
"446671",23,95,14,NA,"14","174","8.1","26","140","142","2","3","6.0",NA,"23.95"
"446672",23,95,15,"3","15","220","3.3","26","170","168","2","3","5.5",NA,"23.95"
"446673",23,95,16,NA,"16","228","9.8","45","158","161","2","4","4.0",NA,"23.95"
"446674",23,95,17,NA,"17","232","4.9","26","107","110","3","5","4.5",NA,"23.95"
"446675",23,95,18,NA,"18","248","9.8","26","132","135","2","3","5.5",NA,"23.95"
"446676",23,95,19,NA,"19","282","6.5","26","164","164","2","3","5.5",NA,"23.95"
"446677",23,95,20,NA,"20","292","4.5","26","130","138","2","3","5.5",NA,"23.95"
"446678",23,95,21,NA,"21","309","4.8","26","111","111","3","3","5.0",NA,"23.95"
"446679",23,95,22,NA,"22","313","3.0","26","116","113","2","3","5.0",NA,"23.95"
"446680",23,95,23,"4","23","339","3.7","26","137","134","2","3","5.5",NA,"23.95"
"446681",23,95,24,NA,"24","353","9.2","26","125","130","2","3","4.5",NA,"23.95"
"446682",23,95,25,NA,"25","388","9.0","26","190","188","2","2","5.5",NA,"23.95"
"446683",23,95,26,NA,"26","388","3.5","26","86","90","2","3","4.5",NA,"23.95"
"446684",23,95,27,NA,"27","388","3.0","26","99","100","2","3","4.5",NA,"23.95"
"446871",23,151,1,"1","1","162","5.9","23","140","144","3","3","4.0",NA,"23.151"
"447640",23,471,1,"1","1","14","7.1","24","186","172","2","2","8.5",NA,"23.471"
"447641",23,471,2,NA,"2","42","7.7","24","149","153","2","2","7.5",NA,"23.471"
"447642",23,471,3,NA,"3","56","6.9","24","140","137","2","3","7.5",NA,"23.471"
"447643",23,471,4,NA,"4","61","9.7","24","184","184","2","2","8.5",NA,"23.471"
"447644",23,471,5,NA,"5","92","3.5","24","95","97","2","3","6.5",NA,"23.471"
"447645",23,471,6,NA,"6","94","3.8","24","96","97","2","3","6.5",NA,"23.471"
"447646",23,471,7,"2","7","112","9.9","24","136","134","2","3","7.0","1","23.471"
"447647",23,471,8,NA,"8","112","4.5","24","123","120","2","3","6.5",NA,"23.471"
"447648",23,471,9,NA,"9","135","10.0","24","126","125","2","3","6.5",NA,"23.471"
"447649",23,471,10,NA,"10","177","8.9","24","155","161","2","2","8.0",NA,"23.471"
"447650",23,471,11,"3","11","201","6.8","24","135","130","2","3","7.5",NA,"23.471"
"447651",23,471,12,NA,"12","215","4.0","24","118","117","2","3","7.0",NA,"23.471"
"447652",23,471,13,NA,"13","252","6.4","26","377","378","2","2","10.0",NA,"23.471"
"447653",23,471,14,NA,"14","287","14.8","26","350","362","2","2","9.5",NA,"23.471"
"447654",23,471,15,NA,"15","299","9.0","24","150","145","2","2","9.0",NA,"23.471"
"447655",23,471,16,"4","16","307","9.4","24","171","167","2","2","9.5",NA,"23.471"
"447656",23,471,17,NA,"17","309","6.2","24","138","136","2","2","9.0",NA,"23.471"
"447657",23,471,18,NA,"18","326","4.0","24","98","93","2","3","7.5",NA,"23.471"
"447658",23,471,19,NA,"19","356","8.5","26","214","202","3","5","6.0","2","23.471"
"447659",23,471,20,NA,"20","362","8.0","26","292","295","3","2","9.5","2","23.471"
"447660",23,471,21,NA,"21","365","8.1","26","206","225","3","2","8.5","2","23.471"
