"","PlotID0","PlotID","Provincia","Origen","Estadillo","Cla","Subclase","nArbol","OrdenIFActual","OrdenIFAnterior","Rumbo","Distancia","Especie","Diametro1","Diametro2","Altura","Hcopa","Calidad","Forma","ParEsp","NPae","CPae","VPae","Agente","Import","Elemento"
"848321","40.3004","40.3004.N.N",40,40,3004,"N","N",12,12,0,376,19.2999992,26,492,512,19.2999992,NA,3,2,NA,28,NA,9,322,1,4
"848322","40.3004","40.3004.N.N",40,40,3004,"N","N",13,13,0,398,24.7999992,26,568,578,17.5,NA,3,2,NA,28,NA,9,322,1,4
"848357","40.3008","40.3008.N.N",40,40,3008,"N","N",1,1,0,29,6.4000001,23,161,162,6.69999981,NA,2,3,NA,NA,NA,NA,100,NA,NA
"848358","40.3008","40.3008.N.N",40,40,3008,"N","N",2,2,0,45,12.3999996,23,400,390,10.6999998,NA,3,2,NA,30,NA,30,310,2,4
"848359","40.3008","40.3008.N.N",40,40,3008,"N","N",3,3,0,62,4.69999981,23,279,275,11.6000004,NA,3,2,NA,NA,NA,NA,312,2,3
"848360","40.3008","40.3008.N.N",40,40,3008,"N","N",4,4,0,91,6,26,242,224,8.39999962,NA,2,2,NA,NA,NA,NA,100,NA,NA
"848361","40.3008","40.3008.N.N",40,40,3008,"N","N",5,5,0,101,9.89999962,23,229,232,10,NA,2,2,NA,NA,NA,NA,100,NA,NA
"848362","40.3008","40.3008.N.N",40,40,3008,"N","N",6,6,0,115,2.4000001,23,92,93,5.69999981,NA,2,3,NA,NA,NA,NA,100,NA,NA
"848363","40.3008","40.3008.N.N",40,40,3008,"N","N",7,7,0,127,4.80000019,26,288,305,10.6000004,NA,2,2,NA,NA,NA,NA,100,NA,NA
"848364","40.3008","40.3008.N.N",40,40,3008,"N","N",8,8,0,142,3.9000001,23,76,82,5.5,NA,3,3,NA,NA,NA,NA,316,1,9
"848365","40.3008","40.3008.N.N",40,40,3008,"N","N",9,9,0,145,10.6000004,23,245,255,9.69999981,NA,2,2,NA,NA,41,NA,100,NA,NA
"848366","40.3008","40.3008.N.N",40,40,3008,"N","N",10,10,0,158,13.5,23,252,264,9.80000019,NA,2,2,NA,NA,NA,NA,100,NA,NA
"848367","40.3008","40.3008.N.N",40,40,3008,"N","N",11,11,0,158,5.4000001,26,299,293,12,NA,3,2,NA,NA,NA,NA,312,1,3
"848368","40.3008","40.3008.N.N",40,40,3008,"N","N",12,12,0,181,6.5,23,130,132,7.4000001,NA,2,3,NA,NA,NA,NA,100,NA,NA
"848369","40.3008","40.3008.N.N",40,40,3008,"N","N",13,13,0,185,2,23,116,109,6.0999999,NA,2,3,NA,NA,NA,NA,100,NA,NA
"848370","40.3008","40.3008.N.N",40,40,3008,"N","N",14,14,0,187,4.4000001,23,109,107,5.9000001,NA,3,3,NA,NA,42,NA,316,1,9
"848371","40.3008","40.3008.N.N",40,40,3008,"N","N",15,15,0,223,8.60000038,26,224,220,9.5,NA,2,2,NA,NA,NA,NA,100,NA,NA
"848372","40.3008","40.3008.N.N",40,40,3008,"N","N",16,16,0,253,8.39999962,23,255,250,8.60000038,NA,2,2,NA,NA,41,NA,100,NA,NA
"848373","40.3008","40.3008.N.N",40,40,3008,"N","N",17,17,0,256,1.5,23,127,127,6,NA,3,3,NA,NA,NA,NA,316,1,9
"848374","40.3008","40.3008.N.N",40,40,3008,"N","N",18,18,0,276,1.79999995,26,322,304,13,NA,3,2,NA,NA,NA,NA,312,2,3
"848375","40.3008","40.3008.N.N",40,40,3008,"N","N",19,19,0,289,6.19999981,26,159,168,7.5,NA,3,5,NA,NA,NA,NA,316,1,9
"848376","40.3008","40.3008.N.N",40,40,3008,"N","N",20,20,0,298,5.9000001,23,144,144,6,NA,2,3,NA,NA,NA,NA,100,NA,NA
"848377","40.3008","40.3008.N.N",40,40,3008,"N","N",21,21,0,301,5.80000019,23,359,351,12,NA,2,2,NA,NA,NA,NA,100,NA,NA
"848378","40.3008","40.3008.N.N",40,40,3008,"N","N",22,22,0,342,13.3999996,23,230,222,8.10000038,NA,2,2,NA,NA,NA,NA,100,NA,NA
"848379","40.3008","40.3008.N.N",40,40,3008,"N","N",23,23,0,364,12.1000004,23,253,252,7.9000001,NA,2,2,NA,NA,NA,NA,100,NA,NA
"848609","40.3033","40.3033.N.N",40,40,3033,"N","N",1,1,0,13,14.1000004,26,331,365,18.2999992,NA,3,2,NA,22,NA,4,322,1,4
"848610","40.3033","40.3033.N.N",40,40,3033,"N","N",2,2,0,26,14.1999998,26,390,361,22.1000004,NA,3,2,NA,22,NA,3,322,1,9
"848611","40.3033","40.3033.N.N",40,40,3033,"N","N",3,3,0,47,13.6000004,26,398,342,18.3999996,NA,3,2,NA,22,NA,4,322,1,4
"848612","40.3033","40.3033.N.N",40,40,3033,"N","N",4,4,0,83,9.10000038,23,420,456,16,NA,2,2,NA,NA,NA,NA,100,NA,NA
"848613","40.3033","40.3033.N.N",40,40,3033,"N","N",5,5,0,92,14.1000004,26,455,458,17.2000008,NA,3,2,NA,NA,NA,NA,312,1,9
"848614","40.3033","40.3033.N.N",40,40,3033,"N","N",6,6,0,98,20.6000004,26,479,445,18.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA
"848615","40.3033","40.3033.N.N",40,40,3033,"N","N",7,7,0,101,4.4000001,23,334,328,16.2999992,8.39999962,2,2,NA,NA,NA,NA,100,NA,NA
"848616","40.3033","40.3033.N.N",40,40,3033,"N","N",8,8,0,115,6.9000001,26,143,142,9.19999981,NA,5,5,NA,NA,NA,NA,316,3,9
"848617","40.3033","40.3033.N.N",40,40,3033,"N","N",9,9,0,123,21.7000008,26,426,427,17.2000008,NA,3,2,NA,NA,NA,NA,300,1,9
"848618","40.3033","40.3033.N.N",40,40,3033,"N","N",10,10,0,129,12.1000004,23,449,448,17.7999992,NA,2,2,NA,NA,NA,NA,100,NA,NA
"848619","40.3033","40.3033.N.N",40,40,3033,"N","N",11,11,0,136,3.4000001,23,151,139,11,6.0999999,3,5,NA,NA,NA,NA,300,1,9
"848620","40.3033","40.3033.N.N",40,40,3033,"N","N",12,12,0,143,10.5,23,381,365,15.6000004,NA,2,2,NA,NA,NA,NA,100,NA,NA
"848621","40.3033","40.3033.N.N",40,40,3033,"N","N",13,13,0,157,11.8000002,23,425,425,16.5,NA,2,2,NA,NA,NA,NA,100,NA,NA
"848622","40.3033","40.3033.N.N",40,40,3033,"N","N",14,14,0,160,4.0999999,23,179,165,11,6.80000019,2,2,NA,NA,NA,NA,100,NA,NA
"848623","40.3033","40.3033.N.N",40,40,3033,"N","N",15,15,0,170,22.2000008,23,449,438,19.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA
"848624","40.3033","40.3033.N.N",40,40,3033,"N","N",16,16,0,186,19.2000008,23,451,446,21.5,NA,2,2,NA,NA,NA,NA,100,NA,NA
"848625","40.3033","40.3033.N.N",40,40,3033,"N","N",17,17,0,202,11.8000002,23,483,518,16.7999992,NA,2,2,NA,NA,NA,NA,100,NA,NA
"848626","40.3033","40.3033.N.N",40,40,3033,"N","N",18,18,0,254,15.3999996,23,494,529,19.7000008,NA,2,2,NA,NA,NA,NA,100,NA,NA
"848627","40.3033","40.3033.N.N",40,40,3033,"N","N",19,19,0,262,12,26,370,363,18.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA
"848628","40.3033","40.3033.N.N",40,40,3033,"N","N",20,20,0,272,6.5,23,484,473,21.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA
"848629","40.3033","40.3033.N.N",40,40,3033,"N","N",21,21,0,284,18.2999992,23,473,504,17.2000008,NA,2,2,NA,30,NA,10,100,NA,NA
"848630","40.3033","40.3033.N.N",40,40,3033,"N","N",22,22,0,297,11.5,23,451,461,21.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA
"848631","40.3033","40.3033.N.N",40,40,3033,"N","N",23,23,0,308,10.8999996,23,334,336,19.2000008,NA,2,2,NA,NA,NA,NA,100,NA,NA
"848632","40.3033","40.3033.N.N",40,40,3033,"N","N",24,24,0,320,6.5,23,545,535,20.2000008,NA,2,2,NA,NA,NA,NA,100,NA,NA
"848633","40.3033","40.3033.N.N",40,40,3033,"N","N",25,25,0,328,10.8999996,26,246,245,17.7000008,NA,3,2,NA,NA,NA,NA,300,1,9
"848634","40.3033","40.3033.N.N",40,40,3033,"N","N",26,26,0,337,13.6000004,26,379,385,20.3999996,NA,2,5,NA,NA,NA,NA,100,NA,NA
"848635","40.3033","40.3033.N.N",40,40,3033,"N","N",27,27,0,362,13.3999996,26,346,346,21.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA
"848636","40.3033","40.3033.N.N",40,40,3033,"N","N",28,28,0,369,6.5,23,456,452,18.6000004,NA,2,2,NA,NA,NA,NA,100,NA,NA
"848637","40.3033","40.3033.N.N",40,40,3033,"N","N",29,29,0,386,24.6000004,23,473,433,18.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA
"848638","40.3033","40.3033.N.N",40,40,3033,"N","N",30,30,0,389,8.60000038,23,472,475,17.6000004,NA,2,2,NA,NA,NA,NA,100,NA,NA
